date,spi_deseason
1996-06-01,0.2274155169725418
1996-07-01,-0.7027594447135925
1996-08-01,-1.4746705293655396
1996-09-01,-0.9124051928520203
1996-10-01,-0.266986608505249
1996-11-01,-0.008075480349361897
1996-12-01,0.015214496292173862
1997-01-01,0.23146159946918488
1997-02-01,0.017087113112211227
1997-03-01,0.7387807965278625
1997-04-01,-0.24719278514385223
1997-05-01,-0.3498181402683258
1997-06-01,0.22969983518123627
1997-07-01,0.9895581007003784
1997-08-01,1.5480421781539917
1997-09-01,0.8396174907684326
1997-10-01,0.11465148627758026
1997-11-01,0.17107607424259186
1997-12-01,-0.7957749366760254
1998-01-01,0.15717490017414093
1998-02-01,1.4150739908218384
1998-03-01,1.1362426280975342
1998-04-01,0.6971806287765503
1998-05-01,-0.19490091502666473
1998-06-01,0.3345687687397003
1998-07-01,0.7558830380439758
1998-08-01,0.9470375180244446
1998-09-01,0.5100184679031372
1998-10-01,-0.08869265019893646
1998-11-01,-0.3778018355369568
1998-12-01,-0.1521352082490921
1999-01-01,-0.3069193959236145
1999-02-01,-0.1764596551656723
1999-03-01,-0.45213401317596436
1999-04-01,0.35394275188446045
1999-05-01,0.7104633450508118
1999-06-01,0.5752620697021484
1999-07-01,-0.05643966794013977
1999-08-01,0.6033750176429749
1999-09-01,1.2622568607330322
1999-10-01,1.8202424049377441
1999-11-01,0.5665560960769653
1999-12-01,0.1420796662569046
2000-01-01,-0.7543463706970215
2000-02-01,-0.7305905818939209
2000-03-01,0.08147343248128891
2000-04-01,-0.4498291015625
2000-05-01,-0.6557137370109558
2000-06-01,-1.475110650062561
2000-07-01,-1.4604566097259521
2000-08-01,-2.059354305267334
2000-09-01,-0.49817296862602234
2000-10-01,0.3204094469547272
2000-11-01,0.7723708748817444
2000-12-01,0.5981186032295227
2001-01-01,0.4450836181640625
2001-02-01,-0.5834896564483643
2001-03-01,-0.46583953499794006
2001-04-01,-0.4180176556110382
2001-05-01,-0.7489152550697327
2001-06-01,-0.9231279492378235
2001-07-01,-0.5043840408325195
2001-08-01,0.22792549431324005
2001-09-01,-0.0038344671484082937
2001-10-01,-0.5844448804855347
2001-11-01,0.7362131476402283
2001-12-01,0.9748687744140625
2002-01-01,0.7520436644554138
2002-02-01,-0.9410390257835388
2002-03-01,-0.7926910519599915
2002-04-01,-0.15837648510932922
2002-05-01,0.35283932089805603
2002-06-01,0.20294906198978424
2002-07-01,-0.09335436671972275
2002-08-01,-1.3000000715255737
2002-09-01,-1.3753455877304077
2002-10-01,-2.7688446044921875
2002-11-01,-1.4276437759399414
2002-12-01,0.1276037096977234
2003-01-01,0.6074313521385193
2003-02-01,0.8702711462974548
2003-03-01,0.42867958545684814
2003-04-01,0.6488966941833496
2003-05-01,0.18872295320034027
2003-06-01,0.17468518018722534
2003-07-01,-0.2679404616355896
2003-08-01,0.38296568393707275
2003-09-01,-0.2344864159822464
2003-10-01,-0.11016625165939331
2003-11-01,-0.8200008869171143
2003-12-01,-0.5115075707435608
2004-01-01,-0.8927620053291321
2004-02-01,-0.8869358897209167
2004-03-01,-0.9868366122245789
2004-04-01,-0.10174702107906342
2004-05-01,1.063670039176941
2004-06-01,1.4923802614212036
2004-07-01,1.9888936281204224
2004-08-01,1.3923158645629883
2004-09-01,0.7401918768882751
2004-10-01,-0.7475582361221313
2004-11-01,0.14342275261878967
2004-12-01,0.7647373676300049
2005-01-01,0.7931408882141113
2005-02-01,0.17977789044380188
2005-03-01,-0.1470319777727127
2005-04-01,-0.5129545331001282
2005-05-01,0.6734844446182251
2005-06-01,0.5580418109893799
2005-07-01,0.8814822435379028
2005-08-01,-0.45454439520835876
2005-09-01,0.5979542136192322
2005-10-01,0.3814316987991333
2005-11-01,0.5155795216560364
2005-12-01,-0.32286569476127625
2006-01-01,0.11934670060873032
2006-02-01,-0.8406622409820557
2006-03-01,-0.7145107388496399
2006-04-01,-0.9041497707366943
2006-05-01,-1.0757179260253906
2006-06-01,-1.2435222864151
2006-07-01,-1.5589373111724854
2006-08-01,-1.3000000715255737
2006-09-01,0.03019600361585617
2006-10-01,0.27602478861808777
2006-11-01,0.5006120204925537
2006-12-01,0.40425655245780945
2007-01-01,0.047946881502866745
2007-02-01,-0.27655041217803955
2007-03-01,0.07480964064598083
2007-04-01,0.5125158429145813
2007-05-01,-0.07173419743776321
2007-06-01,-0.012135562486946583
2007-07-01,0.644066572189331
2007-08-01,1.6590681076049805
2007-09-01,0.8574779629707336
2007-10-01,-1.0321024656295776
2007-11-01,-1.083946704864502
2007-12-01,0.4575980305671692
2008-01-01,0.5533719062805176
2008-02-01,0.7581024765968323
2008-03-01,-0.6732956767082214
2008-04-01,-1.3688987493515015
2008-05-01,-1.649100661277771
2008-06-01,-1.146005392074585
2008-07-01,-0.18094317615032196
2008-08-01,0.14122100174427032
2008-09-01,0.3999873995780945
2008-10-01,0.8527751564979553
2008-11-01,0.647799015045166
2008-12-01,0.5196112990379333
2009-01-01,-0.1960940957069397
2009-02-01,-0.25420525670051575
2009-03-01,-0.635649561882019
2009-04-01,-0.6135048866271973
2009-05-01,-0.727542519569397
2009-06-01,0.1015956923365593
2009-07-01,0.13053345680236816
2009-08-01,0.9525938630104065
2009-09-01,0.6619802117347717
2009-10-01,0.3117792010307312
2009-11-01,0.23141057789325714
2009-12-01,-0.2724337577819824
2010-01-01,0.000873301993124187
2010-02-01,-0.02892276458442211
2010-03-01,0.16852104663848877
2010-04-01,0.31287282705307007
2010-05-01,0.9900786280632019
2010-06-01,1.336220622062683
2010-07-01,1.4665154218673706
2010-08-01,0.9791350364685059
2010-09-01,0.12089651823043823
2010-10-01,-0.3085975646972656
2010-11-01,-1.2354860305786133
2010-12-01,-2.16219162940979
2011-01-01,-1.0969616174697876
2011-02-01,0.34820157289505005
2011-03-01,0.927458643913269
2011-04-01,0.9474709630012512
2011-05-01,0.6979317665100098
2011-06-01,0.5696461200714111
2011-07-01,0.3939957320690155
2011-08-01,0.9337254762649536
2011-09-01,1.4207252264022827
2011-10-01,1.5250588655471802
2011-11-01,1.0006446838378906
2011-12-01,0.3309550881385803
2012-01-01,-0.08932220935821533
2012-02-01,-0.9242686033248901
2012-03-01,-0.040494970977306366
2012-04-01,0.4255355894565582
2012-05-01,1.2193158864974976
2012-06-01,1.4879604578018188
2012-07-01,1.6236671209335327
2012-08-01,1.1657356023788452
2012-09-01,0.7302238941192627
2012-10-01,-0.20661278069019318
2012-11-01,-0.05102504417300224
2012-12-01,-0.5645509958267212
2013-01-01,-0.10667964071035385
2013-02-01,-0.028462538495659828
2013-03-01,0.1015438586473465
2013-04-01,0.17870527505874634
2013-05-01,-0.026387488469481468
2013-06-01,0.6129650473594666
2013-07-01,0.48635244369506836
2013-08-01,0.8612877726554871
2013-09-01,-1.9057979583740234
2013-10-01,-0.8611434698104858
2013-11-01,-0.8165720105171204
2013-12-01,-0.2406861037015915
2014-01-01,-0.6165308356285095
2014-02-01,-0.8904913067817688
2014-03-01,-0.23357588052749634
2014-04-01,-0.4141157567501068
2014-05-01,-0.2795456647872925
2014-06-01,-0.3205271065235138
2014-07-01,0.07262115925550461
2014-08-01,0.24320916831493378
2014-09-01,-0.28620901703834534
2014-10-01,0.0954190343618393
2014-11-01,0.015098224394023418
2014-12-01,0.31123125553131104
2015-01-01,-0.1863001435995102
2015-02-01,0.13096529245376587
2015-03-01,0.006230899598449469
2015-04-01,-0.07060713320970535
2015-05-01,-0.3081984519958496
2015-06-01,-0.7970099449157715
2015-07-01,-0.6265328526496887
2015-08-01,0.213267982006073
2015-09-01,0.4091533124446869
2015-10-01,1.2738925218582153
2015-11-01,0.6346994042396545
