"40705"
"start_date", "end_date", "duration", "peak", "sum", "average", "median"
"10/01/1995", "02/01/1996", "4", "-1.58", "-4.32", "-1.08", "-0.99"
"10/01/1996", "03/01/1997", "5", "-1.06", "-3.15", "-0.63", "-0.79"
"03/01/1999", "04/01/1999", "1", "-1.11", "-1.11", "-1.11", "-1.11"
"04/01/2000", "12/01/2000", "8", "-1.85", "-10.93", "-1.37", "-1.52"
"05/01/2001", "11/01/2001", "6", "-1.48", "-6.6", "-1.1", "-1.04"
"10/01/2002", "03/01/2003", "5", "-2.5", "-5.73", "-1.15", "-0.87"
"01/01/2004", "05/01/2004", "4", "-2.41", "-7.22", "-1.81", "-1.82"
"03/01/2006", "12/01/2006", "9", "-2.17", "-14", "-1.56", "-1.74"
"04/01/2008", "10/01/2008", "6", "-1.75", "-7.95", "-1.32", "-1.26"
"04/01/2009", "09/01/2009", "5", "-1.3", "-3.63", "-0.73", "-0.52"
"12/01/2010", "04/01/2011", "4", "-1.77", "-4.73", "-1.18", "-1.36"
"12/01/2013", "11/01/2014", "11", "-2.32", "-11.01", "-1", "-0.91"
"05/01/2017", "01/01/2018", "8", "-2.06", "-11.19", "-1.4", "-1.48"
"11/01/2018", "02/01/2019", "3", "-1.07", "-1.59", "-0.53", "-0.49"
"06/01/2021", "01/01/2022", "7", "-1.52", "-8.39", "-1.2", "-1.29"
"11/01/2022", "09/01/2023", "10", "-2.12", "-13.13", "-1.31", "-1.79"
