"40713"
"start_date", "end_date", "duration", "peak", "sum", "average", "median"
"08/01/1990", "10/01/1990", "2", "-1.48", "-2.54", "-1.27", "-1.27"
"11/01/1990", "02/01/1991", "3", "-1.52", "-3.45", "-1.15", "-1.06"
"07/01/1991", "10/01/1991", "3", "-1.04", "-2.37", "-0.79", "-0.82"
"08/01/1996", "09/01/1996", "1", "-1.21", "-1.21", "-1.21", "-1.21"
"12/01/1998", "03/01/1999", "3", "-1.04", "-1.45", "-0.48", "-0.32"
"07/01/1999", "08/01/2000", "13", "-2.83", "-11.38", "-0.88", "-0.82"
"01/01/2001", "07/01/2001", "6", "-1.79", "-6.17", "-1.03", "-0.91"
"08/01/2002", "12/01/2002", "4", "-1.81", "-3.89", "-0.97", "-0.87"
"07/01/2003", "01/01/2004", "6", "-1.81", "-4.72", "-0.79", "-0.62"
"10/01/2004", "11/01/2004", "1", "-1", "-1", "-1", "-1"
"12/01/2005", "02/01/2006", "2", "-1.06", "-1.78", "-0.89", "-0.89"
"08/01/2006", "10/01/2006", "2", "-2.19", "-3.75", "-1.88", "-1.88"
"01/01/2008", "09/01/2008", "8", "-2.86", "-12.76", "-1.59", "-1.47"
"01/01/2009", "08/01/2009", "7", "-2.39", "-9.89", "-1.41", "-1.42"
"11/01/2010", "03/01/2011", "4", "-2.69", "-7.49", "-1.87", "-2.09"
"02/01/2012", "08/01/2012", "6", "-1.89", "-8.04", "-1.34", "-1.45"
"04/01/2013", "11/01/2013", "7", "-1.42", "-6.77", "-0.97", "-1.05"
"04/01/2015", "07/01/2015", "3", "-1.02", "-1.8", "-0.6", "-0.51"
"11/01/2016", "12/01/2016", "1", "-1.33", "-1.33", "-1.33", "-1.33"
"03/01/2017", "02/01/2018", "11", "-2.56", "-12.09", "-1.1", "-1.01"
"09/01/2019", "02/01/2020", "5", "-1.88", "-6.4", "-1.28", "-1.44"
"10/01/2020", "11/01/2020", "1", "-1.29", "-1.29", "-1.29", "-1.29"
"04/01/2021", "10/01/2021", "6", "-1.62", "-5.06", "-0.84", "-0.85"
"03/01/2022", "09/01/2022", "6", "-2.01", "-6.85", "-1.14", "-1.28"
"02/01/2023", "05/01/2023", "3", "-1.2", "-1.67", "-0.56", "-0.32"
"08/01/2023", "10/01/2023", "2", "-1.56", "-2.75", "-1.38", "-1.38"
