"40705"
"date", "spi1", "spi3", "spi6", "spi9", "spi12", "spi24"
"08/01/1999", "2.5", "0.55", "0.92", "0.76", "0.53", "1.18"
"09/01/1999", "0.68", "1.42", "1.22", "0.78", "0.7", "1.01"
"10/01/1999", "1.32", "2.15", "1.33", "1.21", "1.12", "1.36"
"11/01/1999", "-0.53", "0.86", "0.83", "1.24", "1.07", "1.25"
"12/01/1999", "-1.21", "0.19", "1.17", "1.27", "0.82", "1.21"
"01/01/2000", "-0.04", "-1.32", "1.64", "0.88", "0.88", "1.06"
"02/01/2000", "-0.64", "-1.2", "-0.07", "0.26", "0.85", "0.43"
"03/01/2000", "0.92", "0.11", "0.1", "1.16", "1.25", "0.83"
"04/01/2000", "-1.45", "-0.75", "-1.65", "0.75", "0.4", "0.61"
"05/01/2000", "-0.77", "-0.92", "-1.45", "-0.92", "-0.5", "0.15"
"06/01/2000", "-0.98", "-1.87", "-1.35", "-1.49", "-0.5", "-0.26"
"07/01/2000", "-1.48", "-1.58", "-1.64", "-2.21", "-0.55", "-0.67"
"08/01/2000", "-0.44", "-1.86", "-1.58", "-1.97", "-1.57", "-0.71"
"09/01/2000", "0.59", "-0.56", "-1.85", "-1.41", "-1.59", "-0.57"
"10/01/2000", "0.59", "0.37", "-1.2", "-1.4", "-2.04", "-0.44"
"11/01/2000", "1.15", "1.17", "-0.19", "-0.94", "-1.35", "-0.1"
"12/01/2000", "-0.18", "0.79", "0.19", "-1.3", "-1.16", "-0.19"
"01/01/2001", "0.27", "0.77", "0.73", "-0.77", "-1.17", "-0.12"
"02/01/2001", "-1.62", "-0.96", "0.39", "-0.75", "-1.3", "-0.25"
"03/01/2001", "-0.16", "-0.84", "0.04", "-0.45", "-1.69", "-0.19"
"04/01/2001", "0.1", "-0.7", "-0.21", "-0.02", "-1.3", "-0.57"
"05/01/2001", "-1.51", "-1.06", "-1.48", "-0.71", "-1.39", "-1.45"
"06/01/2001", "-0.28", "-1.16", "-1.36", "-1.05", "-1.29", "-1.34"
"07/01/2001", "1.31", "-0.54", "-0.92", "-0.66", "-0.57", "-0.89"
"08/01/2001", "-1", "0.2", "-0.75", "-1.09", "-0.59", "-1.6"
"09/01/2001", "-1.23", "-0.01", "-1.01", "-1.19", "-0.98", "-1.86"
"10/01/2001", "0.48", "-0.68", "-1.07", "-1.28", "-1.08", "-2.08"
"11/01/2001", "1.94", "1.12", "0.73", "-0.26", "-0.61", "-1.31"
"12/01/2001", "-0.39", "1.28", "0.96", "-0.25", "-0.62", "-1.24"
"01/01/2002", "-0.41", "1.31", "0.34", "-0.37", "-0.79", "-1.33"
"02/01/2002", "-1.57", "-1.53", "0.05", "0.03", "-0.78", "-1.52"
"03/01/2002", "-0.44", "-1.4", "0.33", "0.12", "-0.84", "-1.84"
"04/01/2002", "0.69", "-0.28", "0.55", "-0.05", "-0.64", "-1.3"
"05/01/2002", "0.64", "0.5", "-0.14", "0.42", "0.34", "-0.78"
"06/01/2002", "-1.29", "0.26", "-0.37", "0.29", "0.17", "-0.83"
"07/01/2002", "-0.18", "-0.1", "-0.36", "0.1", "-0.26", "-0.68"
"08/01/2002", "-0.87", "-1.19", "-0.2", "-0.7", "-0.25", "-0.67"
"09/01/2002", "-1.48", "-1.52", "-0.34", "-0.8", "-0.26", "-0.93"
"10/01/2002", "-2.05", "-3.14", "-1.31", "-1.21", "-0.74", "-1.25"
"11/01/2002", "0.05", "-2.14", "-2.5", "-1.06", "-1.56", "-1.44"
"12/01/2002", "1.69", "0.17", "-0.87", "-0.37", "-0.92", "-1.08"
"01/01/2003", "0.25", "1.06", "-0.82", "-0.7", "-0.86", "-1.13"
"02/01/2003", "0.72", "1.39", "-0.23", "-1.04", "-0.4", "-0.88"
"03/01/2003", "0.6", "0.71", "0.63", "-0.37", "-0.09", "-0.72"
"04/01/2003", "0.81", "1.01", "1.54", "0.23", "-0.05", "-0.48"
"05/01/2003", "-0.33", "0.27", "0.88", "0.04", "-0.57", "-0.24"
"06/01/2003", "0.46", "0.23", "0.41", "0.42", "-0.16", "-0.07"
"07/01/2003", "-0.45", "-0.28", "0.24", "0.57", "-0.21", "-0.42"
"08/01/2003", "1.04", "0.34", "0.27", "0.72", "0.09", "-0.19"
"09/01/2003", "-0.65", "-0.27", "0", "0.21", "0.19", "-0.12"
"10/01/2003", "-0.1", "-0.13", "-0.51", "0.09", "0.43", "-0.23"
"11/01/2003", "-0.58", "-1.23", "-0.53", "-0.26", "0.3", "-0.79"
"12/01/2003", "-0.14", "-0.66", "-0.9", "-0.43", "-0.16", "-0.76"
"01/01/2004", "-1.39", "-1.56", "-1.31", "-1.15", "-0.42", "-0.87"
"02/01/2004", "-0.74", "-1.45", "-2.32", "-1.31", "-0.76", "-0.86"
"03/01/2004", "-0.81", "-1.74", "-2.41", "-2.15", "-1.14", "-0.91"
"04/01/2004", "0.74", "-0.19", "-1.18", "-1.2", "-1.34", "-0.91"
"05/01/2004", "1.93", "1.49", "0.93", "0.36", "0.37", "-0.22"
"06/01/2004", "0.9", "1.87", "1.09", "0.84", "0.59", "0.24"
"07/01/2004", "2.01", "2.13", "1.67", "1.37", "1.26", "0.74"
"08/01/2004", "-0.56", "1.28", "1.72", "1.33", "1", "0.73"
"09/01/2004", "-0.54", "0.83", "1.85", "1.18", "1.03", "0.79"
"10/01/2004", "-0.13", "-0.86", "1.84", "1.34", "1.04", "0.92"
"11/01/2004", "1.19", "0.22", "1.17", "1.86", "1.43", "1.11"
"12/01/2004", "1.2", "1", "1.27", "2.31", "1.62", "1"
"01/01/2005", "-0.13", "1.38", "0.29", "2.27", "1.78", "0.98"
"02/01/2005", "-0.39", "0.27", "0.26", "1.19", "1.87", "0.9"
"03/01/2005", "0.28", "-0.28", "0.72", "1.04", "2.19", "0.91"
"04/01/2005", "-0.99", "-0.85", "0.16", "-0.5", "1.9", "0.52"
"05/01/2005", "1.75", "0.95", "0.94", "0.97", "1.51", "1.31"
"06/01/2005", "-0.2", "0.71", "0.41", "0.9", "1.12", "1.15"
"07/01/2005", "-0.55", "0.95", "0.28", "0.74", "0.36", "1.13"
"08/01/2005", "0.42", "-0.42", "0.42", "0.44", "0.47", "0.99"
"09/01/2005", "1.27", "0.67", "0.81", "0.55", "0.99", "1.33"
"10/01/2005", "-1.03", "0.44", "1.03", "0.38", "0.87", "1.2"
"11/01/2005", "0.82", "0.78", "0.08", "0.69", "0.71", "1.36"
"12/01/2005", "-0.96", "-0.41", "0.07", "0.56", "0.32", "1.29"
"01/01/2006", "0.32", "0.2", "0.4", "1.02", "0.38", "1.46"
"02/01/2006", "-1.85", "-1.37", "-0.24", "-0.64", "0.24", "1.51"
"03/01/2006", "-0.78", "-1.27", "-1.74", "-0.82", "0.05", "1.61"
"04/01/2006", "-0.4", "-1.48", "-1.3", "-0.82", "0.24", "1.41"
"05/01/2006", "-1.3", "-1.52", "-2.1", "-1.51", "-1.61", "0.07"
"06/01/2006", "-0.72", "-1.57", "-1.87", "-2.44", "-1.82", "-0.37"
"07/01/2006", "-0.82", "-1.69", "-2.17", "-2.05", "-1.82", "-1.02"
"08/01/2006", "-0.32", "-1.19", "-1.88", "-2.31", "-1.92", "-0.97"
"09/01/2006", "0.91", "0.03", "-1.29", "-1.57", "-2.11", "-0.62"
"10/01/2006", "0.06", "0.32", "-1.32", "-1.87", "-1.92", "-0.57"
"11/01/2006", "0.66", "0.76", "-0.33", "-1.46", "-1.91", "-0.67"
"12/01/2006", "0.76", "0.53", "0.3", "-1.03", "-1.48", "-0.75"
"01/01/2007", "-2.03", "0.08", "0.19", "-1.24", "-1.93", "-0.93"
"02/01/2007", "-0.05", "-0.47", "0.25", "-0.66", "-1.62", "-0.94"
"03/01/2007", "1.24", "0.1", "0.47", "0.25", "-1", "-0.71"
"04/01/2007", "0.51", "0.79", "0.73", "0.71", "-0.69", "-0.32"
"05/01/2007", "-1.34", "-0.1", "-0.36", "-0.01", "-0.62", "-1.68"
"06/01/2007", "0.99", "-0.01", "-0.04", "0.12", "0.03", "-1.27"
"07/01/2007", "2.14", "0.7", "0.82", "0.82", "0.87", "-0.58"
"08/01/2007", "0.4", "1.53", "0.88", "0.67", "0.94", "-0.56"
"09/01/2007", "-1.48", "0.96", "0.41", "0.32", "0.49", "-1.03"
"10/01/2007", "-0.64", "-1.19", "0.06", "0.36", "0.35", "-0.97"
"11/01/2007", "-0.09", "-1.62", "0.72", "0.35", "0.14", "-1.1"
"12/01/2007", "1.97", "0.6", "1.06", "0.61", "0.5", "-0.61"
"01/01/2008", "-0.46", "0.96", "-0.27", "0.41", "0.63", "-0.73"
"02/01/2008", "0.43", "1.21", "-0.18", "1.22", "0.76", "-0.52"
"03/01/2008", "-2.33", "-1.2", "-0.45", "0.34", "0.13", "-0.66"
"04/01/2008", "-2.41", "-2.23", "-1.18", "-1.87", "-0.76", "-0.99"
"05/01/2008", "-0.54", "-2.35", "-1.13", "-2.03", "-0.39", "-0.82"
"06/01/2008", "0.13", "-1.44", "-1.75", "-1.56", "-0.9", "-0.68"
"07/01/2008", "0.77", "-0.19", "-1.34", "-0.94", "-1.54", "-0.42"
"08/01/2008", "-0.62", "0.12", "-1.62", "-0.9", "-1.67", "-0.42"
"09/01/2008", "0.6", "0.44", "-0.93", "-1.25", "-1.16", "-0.48"
"10/01/2008", "1.5", "1", "0.33", "-0.74", "-0.45", "-0.11"
"11/01/2008", "-0.46", "0.98", "0.58", "-1.1", "-0.51", "-0.28"
"12/01/2008", "0.09", "0.68", "0.72", "-0.61", "-1.07", "-0.38"
"01/01/2009", "0.41", "-0.35", "0.65", "0.11", "-0.97", "-0.19"
"02/01/2009", "-0.85", "-0.43", "0.5", "0.28", "-1.27", "-0.3"
"03/01/2009", "-1.25", "-1.13", "-0.3", "-0.02", "-1.12", "-0.74"
"04/01/2009", "0.06", "-1.01", "-1.3", "-0.3", "-0.55", "-0.89"
"05/01/2009", "-0.71", "-1.03", "-1.2", "-0.61", "-0.55", "-0.77"
"06/01/2009", "1.15", "0.14", "-0.4", "-0.16", "-0.02", "-0.72"
"07/01/2009", "-0.07", "0.14", "-0.52", "-0.72", "-0.24", "-1.34"
"08/01/2009", "0.73", "0.87", "-0.21", "-0.4", "-0.04", "-1.23"
"09/01/2009", "1.02", "0.74", "0.39", "-0.06", "0.15", "-0.74"
"10/01/2009", "-1.01", "0.36", "0.2", "-0.41", "-0.64", "-0.77"
"11/01/2009", "0.53", "0.35", "0.83", "-0.16", "-0.35", "-0.6"
"12/01/2009", "-0.05", "-0.35", "0.18", "0.13", "-0.35", "-1"
"01/01/2010", "-0.22", "-0.01", "0.18", "0.11", "-0.51", "-1.01"
"02/01/2010", "0.44", "-0.07", "0.13", "0.69", "-0.23", "-1.08"
"03/01/2010", "0.46", "0.26", "-0.29", "0.24", "0.18", "-0.7"
"04/01/2010", "0.34", "0.47", "0.35", "0.43", "0.32", "-0.17"
"05/01/2010", "1.67", "1.39", "1.24", "1.34", "1.5", "0.7"
"06/01/2010", "1.16", "1.68", "1.46", "1.41", "1.54", "1.06"
"07/01/2010", "0.11", "1.57", "1.41", "1.43", "1.51", "0.93"
"08/01/2010", "0.62", "0.9", "1.41", "1.31", "1.46", "1"
"09/01/2010", "0.13", "0.13", "1.42", "1.24", "1.21", "0.9"
"10/01/2010", "-0.86", "-0.36", "1.35", "1.2", "1.26", "0.43"
"11/01/2010", "-2.93", "-1.85", "-0.14", "0.93", "0.83", "0.3"
"12/01/2010", "-2.91", "-2.78", "-1.73", "0.69", "0.63", "0.16"
"01/01/2011", "0.56", "-1.91", "-1.77", "0.77", "0.76", "0.17"
"02/01/2011", "1.33", "0.54", "-0.99", "0.06", "1.04", "0.57"
"03/01/2011", "1.14", "1.58", "-0.25", "-0.23", "1.32", "1.01"
"04/01/2011", "0.69", "1.49", "0.61", "0.18", "1.63", "1.27"
"05/01/2011", "0.63", "0.98", "1.09", "0.36", "0.74", "1.56"
"06/01/2011", "0.47", "0.72", "1.19", "0.43", "0.37", "1.31"
"07/01/2011", "-0.11", "0.43", "1", "0.53", "0.3", "1.29"
"08/01/2011", "1.84", "0.85", "1.09", "1.18", "0.67", "1.48"
"09/01/2011", "1.41", "1.61", "1.32", "1.6", "1.13", "1.56"
"10/01/2011", "0.6", "1.8", "1.42", "1.73", "1.45", "1.72"
"11/01/2011", "0.73", "1.52", "1.5", "1.72", "1.8", "1.69"
"12/01/2011", "-0.43", "0.44", "1.51", "1.48", "1.84", "1.64"
"01/01/2012", "-0.61", "-0.16", "1.69", "1.29", "1.73", "1.65"
"02/01/2012", "-1.16", "-1.51", "0.52", "0.92", "1.29", "1.61"
"03/01/2012", "1.14", "-0.1", "0.19", "1.4", "1.39", "1.84"
"04/01/2012", "0.79", "0.65", "0.45", "1.73", "1.61", "2.08"
"05/01/2012", "1.57", "1.71", "1.14", "1.87", "1.91", "1.87"
"06/01/2012", "1.31", "1.86", "1.51", "1.82", "2.36", "1.95"
"07/01/2012", "0.8", "1.74", "1.64", "1.63", "2.45", "2.05"
"08/01/2012", "-0.33", "1.07", "1.74", "1.35", "1.98", "1.88"
"09/01/2012", "1.01", "0.82", "1.84", "1.53", "1.85", "2.01"
"10/01/2012", "-2.13", "-0.24", "1.59", "1.47", "1.52", "1.89"
"11/01/2012", "0.25", "-0.07", "0.8", "1.78", "1.34", "2.01"
"12/01/2012", "0.14", "-0.72", "0.01", "1.63", "1.37", "2.11"
"01/01/2013", "-0.29", "-0.19", "-0.53", "1.46", "1.43", "2.08"
"02/01/2013", "0.35", "-0.07", "-0.25", "0.67", "1.7", "2.08"
"03/01/2013", "0.41", "0.15", "-0.75", "-0.01", "1.63", "2.06"
"04/01/2013", "0.13", "0.26", "0.03", "-0.26", "1.55", "2.03"
"05/01/2013", "-0.06", "-0.03", "-0.12", "-0.26", "0.41", "1.65"
"06/01/2013", "1.5", "0.78", "0.63", "0.25", "0.55", "2.06"
"07/01/2013", "-1.48", "0.53", "0.41", "0.3", "0.11", "1.92"
"08/01/2013", "0.1", "0.79", "0.34", "0.26", "0.15", "1.54"
"09/01/2013", "-1.37", "-2.09", "0.06", "0.04", "-0.38", "1.06"
"10/01/2013", "-0.17", "-1", "-0.07", "-0.02", "-0.16", "0.9"
"11/01/2013", "-0.08", "-1.22", "-0.03", "-0.17", "-0.23", "0.73"
"12/01/2013", "0.16", "-0.3", "-1.58", "-0.21", "-0.22", "0.78"
"01/01/2014", "-1.96", "-1.08", "-1.85", "-0.54", "-0.43", "0.72"
"02/01/2014", "-0.83", "-1.45", "-2.32", "-0.78", "-0.67", "0.81"
"03/01/2014", "1.02", "-0.43", "-0.91", "-1.9", "-0.45", "0.85"
"04/01/2014", "-1.33", "-0.69", "-1.46", "-2.01", "-1.06", "0.41"
"05/01/2014", "-0.08", "-0.39", "-1.03", "-1.75", "-0.93", "-0.43"
"06/01/2014", "0.72", "-0.39", "-0.58", "-0.97", "-1.63", "-0.74"
"07/01/2014", "-0.33", "0.08", "-0.42", "-0.85", "-1.38", "-0.95"
"08/01/2014", "-0.1", "0.22", "-0.28", "-0.77", "-1.39", "-0.89"
"09/01/2014", "0.24", "-0.32", "-0.56", "-0.67", "-1.04", "-1.06"
"10/01/2014", "0.44", "0.11", "-0.02", "-0.45", "-0.91", "-0.74"
"11/01/2014", "-0.09", "0.03", "0.04", "-0.39", "-0.87", "-0.75"
"12/01/2014", "0.91", "0.41", "-0.03", "-0.44", "-0.65", "-0.63"
"01/01/2015", "-1.45", "-0.33", "-0.29", "-0.22", "-0.66", "-0.75"
"02/01/2015", "0.55", "0.19", "0.03", "0.03", "-0.35", "-0.77"
"03/01/2015", "0.46", "-0.02", "0.23", "-0.16", "-0.5", "-0.74"
"04/01/2015", "-0.73", "-0.14", "-0.46", "-0.43", "-0.4", "-0.98"
"05/01/2015", "-0.08", "-0.43", "-0.36", "-0.44", "-0.36", "-1.02"
"06/01/2015", "-1.05", "-1", "-0.85", "-0.82", "-0.98", "-1.93"
"07/01/2015", "-0.27", "-0.67", "-0.7", "-0.9", "-0.94", "-1.78"
"08/01/2015", "1.76", "0.19", "-0.33", "-0.29", "-0.39", "-1.32"
"09/01/2015", "-0.53", "0.45", "-0.62", "-0.56", "-0.55", "-1.19"
"10/01/2015", "1.68", "1.5", "0.36", "0.11", "-0.05", "-0.67"
"11/01/2015", "0.35", "0.96", "0.62", "0.04", "0.06", "-0.55"
"12/01/2015", "-0.12", "1.08", "1.07", "-0.06", "-0.15", "-0.58"
"01/01/2016", "-0.08", "-0.14", "1.34", "0.22", "-0.01", "-0.47"
"02/01/2016", "0.25", "-0.17", "0.64", "0.43", "-0.07", "-0.34"
"03/01/2016", "-0.38", "-0.31", "0.8", "0.81", "-0.25", "-0.6"
"04/01/2016", "0.69", "0.3", "0.09", "1.19", "0.31", "-0.08"
"05/01/2016", "-0.52", "-0.24", "-0.37", "0.11", "0.08", "-0.29"
"06/01/2016", "0.35", "0.01", "-0.2", "0.31", "0.41", "-0.44"
"07/01/2016", "-0.21", "-0.4", "-0.26", "-0.38", "0.4", "-0.43"
"08/01/2016", "-1.82", "-0.23", "-0.43", "-0.52", "-0.17", "-0.47"
"09/01/2016", "0.13", "-0.58", "-0.32", "-0.43", "-0.01", "-0.46"
"10/01/2016", "0.43", "-0.14", "-0.63", "-0.41", "-0.56", "-0.45"
"11/01/2016", "-0.16", "-0.09", "-0.4", "-0.6", "-0.67", "-0.43"
"12/01/2016", "1.07", "0.46", "-0.14", "-0.18", "-0.37", "-0.4"
"01/01/2017", "-1.37", "-0.22", "-0.46", "-0.76", "-0.58", "-0.41"
"02/01/2017", "0.56", "0.33", "0.04", "-0.3", "-0.49", "-0.44"
"03/01/2017", "-2.23", "-1.4", "-0.78", "-1.13", "-0.78", "-0.79"
"04/01/2017", "-0.08", "-0.72", "-0.95", "-1.02", "-1.31", "-0.63"
"05/01/2017", "-0.95", "-1.5", "-1.16", "-1.29", "-1.32", "-0.94"
"06/01/2017", "-0.87", "-1.2", "-1.65", "-1.58", "-1.79", "-0.95"
"07/01/2017", "-1.25", "-1.6", "-1.64", "-1.78", "-1.93", "-1.06"
"08/01/2017", "-1", "-1.75", "-2.06", "-1.7", "-1.87", "-1.46"
"09/01/2017", "-1.18", "-2.5", "-1.94", "-2.14", "-2.15", "-1.47"
"10/01/2017", "1.45", "0.25", "-1.32", "-1.47", "-1.72", "-1.52"
"11/01/2017", "0.02", "0.39", "-0.83", "-1.85", "-1.59", "-1.5"
"12/01/2017", "-0.44", "0.67", "-0.59", "-1.46", "-1.92", "-1.53"
"01/01/2018", "1.17", "0.24", "0.24", "-1.16", "-1.48", "-1.38"
"02/01/2018", "1.42", "1.25", "1.2", "-0.06", "-1.13", "-1.18"
"03/01/2018", "0.16", "1.38", "1.75", "0.41", "-0.66", "-1.09"
"04/01/2018", "0.49", "0.98", "1.01", "0.9", "-0.47", "-1.19"
"05/01/2018", "0.81", "0.68", "1.15", "1.27", "0.41", "-0.67"
"06/01/2018", "-0.33", "0.45", "0.88", "1.22", "0.51", "-0.87"
"07/01/2018", "-0.84", "0.09", "0.47", "0.5", "0.53", "-0.95"
"08/01/2018", "0.29", "-0.67", "0.11", "0.53", "0.63", "-0.8"
"09/01/2018", "-0.1", "-0.64", "0.06", "0.53", "0.8", "-0.81"
"10/01/2018", "-0.85", "-0.7", "-0.42", "0.13", "0.16", "-1"
"11/01/2018", "0.44", "-0.59", "-1.07", "-0.23", "0.26", "-0.83"
"12/01/2018", "0.93", "0.13", "-0.49", "0", "0.51", "-0.85"
"01/01/2019", "0.57", "0.89", "-0.03", "-0.06", "0.37", "-0.68"
"02/01/2019", "0.87", "1.12", "0.36", "-0.34", "0.2", "-0.66"
"03/01/2019", "1.33", "1.41", "1.26", "0.51", "0.6", "-0.08"
"04/01/2019", "-0.5", "0.65", "1.09", "0.42", "0.27", "-0.16"
"05/01/2019", "-0.27", "-0.06", "0.45", "0.08", "-0.36", "-0.04"
"06/01/2019", "0.6", "-0.32", "0.35", "0.32", "-0.03", "0.27"
"07/01/2019", "-0.22", "-0.09", "0.15", "0.42", "0.06", "0.36"
"08/01/2019", "-0.71", "0.05", "-0.15", "0.25", "-0.05", "0.36"
"09/01/2019", "1.1", "0.36", "-0.16", "0.37", "0.36", "0.74"
"10/01/2019", "0.16", "0.48", "0.05", "0.27", "0.56", "0.42"
"11/01/2019", "-0.48", "0.38", "0.12", "-0.08", "0.33", "0.34"
"12/01/2019", "-0.85", "-0.69", "-0.39", "-0.61", "0.02", "0.31"
"01/01/2020", "1.21", "-0.19", "0.18", "-0.1", "0.14", "0.32"
"02/01/2020", "0.58", "0.53", "0.6", "0.3", "0.08", "0.15"
"03/01/2020", "-0.2", "0.66", "-0.2", "-0.01", "-0.34", "0.13"
"04/01/2020", "1.82", "1.48", "1.32", "1.31", "0.84", "0.7"
"05/01/2020", "-0.74", "0.53", "0.67", "0.77", "0.54", "0.06"
"06/01/2020", "-0.04", "0.49", "0.59", "0.23", "0.29", "0.11"
"07/01/2020", "1.68", "0.09", "0.77", "0.68", "0.82", "0.58"
"08/01/2020", "0.87", "0.88", "0.79", "0.88", "1.01", "0.64"
"09/01/2020", "-0.53", "0.96", "0.78", "0.83", "0.58", "0.58"
"10/01/2020", "1.67", "1.04", "0.59", "1.12", "1.12", "1.05"
"11/01/2020", "1.63", "1.81", "1.71", "1.57", "1.65", "1.28"
"12/01/2020", "1.43", "2.27", "2.45", "1.99", "1.95", "1.35"
"01/01/2021", "0.12", "2.04", "2.24", "1.4", "1.82", "1.34"
"02/01/2021", "0.06", "0.77", "2.09", "1.97", "1.75", "1.31"
"03/01/2021", "-0.74", "-0.54", "2.22", "2.27", "1.78", "1.04"
"04/01/2021", "-1.4", "-1.41", "0.33", "0.95", "0.69", "0.96"
"05/01/2021", "0.12", "-0.97", "-0.48", "0.6", "0.92", "0.98"
"06/01/2021", "-1.87", "-1.19", "-1.24", "0.33", "0.7", "0.63"
"07/01/2021", "-0.34", "-0.61", "-1.35", "-0.38", "0.09", "0.6"
"08/01/2021", "0.26", "-0.97", "-1.35", "-0.92", "-0.04", "0.65"
"09/01/2021", "-1.23", "-1.02", "-1.52", "-1.47", "-0.11", "0.27"
"10/01/2021", "-0.3", "-0.96", "-1.29", "-1.81", "-0.88", "0.19"
"11/01/2021", "0.82", "-0.45", "-1.17", "-1.7", "-1.24", "0.4"
"12/01/2021", "0.5", "0.36", "-0.46", "-1.35", "-1.49", "0.53"
"01/01/2022", "1.19", "1.28", "0.14", "-0.56", "-1.29", "0.54"
"02/01/2022", "-0.62", "0.41", "-0.17", "-0.9", "-1.45", "0.41"
"03/01/2022", "-0.07", "0.11", "0.28", "-0.49", "-1.29", "0.48"
"04/01/2022", "1.11", "0.47", "1.19", "0.4", "-0.32", "0.22"
"05/01/2022", "0.92", "1.04", "1.09", "0.82", "0.18", "0.72"
"06/01/2022", "-0.7", "0.77", "0.61", "0.74", "0.27", "0.61"
"07/01/2022", "-0.87", "0.08", "0.18", "0.6", "0.17", "0.12"
"08/01/2022", "-1.37", "-1.43", "0.2", "0.29", "0.05", "-0.06"
"09/01/2022", "-0.25", "-1.3", "0.19", "0.14", "0.2", "-0.01"
"10/01/2022", "-0.05", "-0.73", "-0.45", "-0.19", "0.24", "-0.44"
"11/01/2022", "-1.56", "-1.36", "-2.12", "-0.37", "-0.24", "-0.98"
"12/01/2022", "-0.56", "-1.16", "-2.07", "-0.41", "-0.41", "-1.3"
"01/01/2023", "-0.22", "-1.73", "-2.06", "-1.15", "-0.77", "-1.39"
