"40701"
"date", "spi1", "spi3", "spi6", "spi9", "spi12", "spi24"
"08/01/1995", "-0.43", "0.25", "-0.06", "-0.19", "0.1", "0.52"
"09/01/1995", "1.48", "1.26", "0.55", "0.23", "0.67", "0.85"
"10/01/1995", "-0.94", "0.37", "0.32", "0.07", "0.43", "0.79"
"11/01/1995", "-0.7", "0.18", "0.2", "-0.02", "-0.15", "0.21"
"12/01/1995", "-2.34", "-2.39", "0.14", "-0.18", "-0.4", "0.26"
"01/01/1996", "-0.48", "-1.66", "-0.69", "-0.29", "-0.38", "0.24"
"02/01/1996", "-0.32", "-1.49", "-0.69", "-0.29", "-0.37", "0.15"
"03/01/1996", "0.86", "0.1", "-1.42", "0.09", "-0.17", "0.17"
"04/01/1996", "0.33", "0.46", "-0.55", "-0.33", "-0.12", "0.19"
"05/01/1996", "-1.16", "-0.17", "-0.9", "-0.76", "-0.49", "-0.2"
"06/01/1996", "-0.87", "-1.13", "-0.96", "-1.85", "-0.8", "-0.85"
"07/01/1996", "0.47", "-1.43", "-0.67", "-1.31", "-1.17", "-0.67"
"08/01/1996", "-1.26", "-1.07", "-0.74", "-1.28", "-1.2", "-0.67"
"09/01/1996", "0.89", "0.27", "-0.83", "-0.72", "-1.52", "-0.44"
"10/01/1996", "0.19", "0.1", "-1.03", "-0.55", "-1.14", "-0.44"
"11/01/1996", "-1.87", "-0.35", "-0.91", "-0.78", "-1.25", "-0.91"
"12/01/1996", "0.42", "-0.77", "-0.4", "-1.06", "-0.9", "-0.92"
"01/01/1997", "-1.44", "-1.47", "-0.85", "-1.46", "-0.92", "-0.99"
"02/01/1997", "1.27", "0.32", "-0.12", "-0.67", "-0.62", "-0.78"
"03/01/1997", "-0.54", "-0.34", "-0.86", "-0.6", "-1.08", "-0.83"
"04/01/1997", "-2.85", "-1.24", "-1.95", "-1.63", "-1.94", "-1.26"
"05/01/1997", "-0.86", "-2.3", "-1.84", "-1.87", "-2.03", "-1.58"
"06/01/1997", "0.04", "-1.78", "-1.7", "-1.97", "-1.77", "-1.57"
"07/01/1997", "0.93", "-0.28", "-0.9", "-1.49", "-1.48", "-1.6"
"08/01/1997", "-1.5", "0.02", "-1.43", "-1.3", "-1.46", "-1.63"
"09/01/1997", "1.01", "0.67", "-0.94", "-0.98", "-1.32", "-1.71"
"10/01/1997", "-0.08", "0.05", "-0.26", "-0.76", "-1.31", "-1.57"
"11/01/1997", "-1.01", "-0.18", "-0.13", "-1.26", "-1.19", "-1.6"
"12/01/1997", "0.32", "-0.82", "-0.01", "-1.16", "-1.13", "-1.4"
"01/01/1998", "-0.23", "-0.73", "-0.52", "-0.55", "-0.93", "-1.37"
"02/01/1998", "-1.83", "-0.81", "-0.68", "-0.43", "-1.37", "-1.47"
"03/01/1998", "-0.84", "-1.85", "-1.81", "-0.84", "-1.58", "-1.73"
"04/01/1998", "-0.38", "-1.42", "-1.65", "-1.44", "-1.15", "-1.97"
"05/01/1998", "1.44", "0.4", "-0.09", "-0.26", "-0.27", "-1.42"
"06/01/1998", "0.14", "0.55", "-0.13", "-0.56", "-0.25", "-1.21"
"07/01/1998", "0.26", "0.84", "-0.07", "-0.46", "-0.52", "-1.2"
"08/01/1998", "-0.77", "-0.36", "0", "-0.36", "-0.49", "-1.19"
"09/01/1998", "-0.1", "-0.48", "0.1", "-0.44", "-0.82", "-1.3"
"10/01/1998", "-1.27", "-1.77", "-0.04", "-0.63", "-0.98", "-1.47"
"11/01/1998", "-0.21", "-1.6", "-1.04", "-0.51", "-0.82", "-1.33"
"12/01/1998", "-1.5", "-1.98", "-1.85", "-0.54", "-0.95", "-1.44"
"01/01/1999", "-1.92", "-1.65", "-2.45", "-0.61", "-1.04", "-1.45"
"02/01/1999", "-1.22", "-2.75", "-2.77", "-1.75", "-1", "-1.75"
"03/01/1999", "-0.14", "-1.76", "-2.61", "-2.54", "-0.97", "-1.67"
"04/01/1999", "0.08", "-0.54", "-1.44", "-2.26", "-0.86", "-1.32"
"05/01/1999", "-0.19", "-0.31", "-1.38", "-2.12", "-1.83", "-1.31"
"06/01/1999", "0.84", "0.34", "-0.32", "-1.1", "-1.43", "-1.03"
"07/01/1999", "-2.08", "-0.01", "-0.35", "-1", "-1.71", "-1.32"
"08/01/1999", "0.99", "0.54", "0.09", "-0.64", "-1.25", "-1.07"
"09/01/1999", "0.97", "0.42", "0.38", "-0.14", "-0.82", "-1.01"
"10/01/1999", "0.33", "0.96", "0.49", "0.12", "-0.44", "-0.93"
"11/01/1999", "-0.4", "0.29", "0.46", "0.14", "-0.47", "-0.87"
"12/01/1999", "-0.67", "-0.61", "-0.17", "0.08", "-0.34", "-0.91"
"01/01/2000", "0.5", "-0.47", "0.39", "0.19", "-0.08", "-0.83"
"02/01/2000", "-0.22", "-0.33", "-0.05", "0.25", "0.01", "-0.75"
"03/01/2000", "0.07", "-0.04", "-0.55", "-0.25", "0.03", "-0.63"
"04/01/2000", "-1.05", "-0.98", "-1.15", "-0.35", "-0.28", "-0.77"
"05/01/2000", "-1.1", "-1.45", "-1.58", "-1.24", "-0.64", "-1.56"
"06/01/2000", "-1.17", "-2.12", "-1.8", "-1.98", "-1.67", "-1.9"
"07/01/2000", "-0.58", "-2.2", "-2.06", "-2.17", "-1.54", "-1.94"
"08/01/2000", "0.41", "-1.45", "-1.84", "-1.95", "-1.73", "-1.81"
"09/01/2000", "-0.21", "-0.55", "-2.16", "-1.86", "-2.08", "-1.71"
"10/01/2000", "-0.17", "-0.46", "-1.91", "-1.9", "-2.11", "-1.56"
"11/01/2000", "-0.38", "-1.06", "-1.53", "-1.93", "-2.06", "-1.58"
"12/01/2000", "0.29", "-0.59", "-1.02", "-2.08", "-1.79", "-1.41"
"01/01/2001", "-0.42", "-0.52", "-0.78", "-1.82", "-1.85", "-1.32"
"02/01/2001", "-0.5", "-0.54", "-1.16", "-1.53", "-1.88", "-1.29"
"03/01/2001", "0.27", "-0.53", "-0.85", "-1.22", "-2.02", "-1.2"
"04/01/2001", "0.02", "-0.19", "-0.58", "-0.87", "-1.73", "-1.26"
"05/01/2001", "0.54", "0.32", "-0.07", "-0.64", "-1.21", "-1.21"
"06/01/2001", "-2.49", "-0.6", "-0.79", "-1.07", "-1.43", "-1.9"
"07/01/2001", "-0.57", "-1.03", "-0.85", "-1.12", "-1.4", "-1.76"
"08/01/2001", "-0.83", "-2.92", "-0.88", "-1.14", "-1.58", "-2.01"
"09/01/2001", "-1.71", "-1.61", "-1.26", "-1.33", "-1.59", "-2.19"
"10/01/2001", "0.2", "-0.9", "-1.33", "-1.09", "-1.37", "-2.19"
"11/01/2001", "-0.44", "-1", "-2.11", "-1.11", "-1.35", "-2.19"
"12/01/2001", "0.65", "-0.13", "-1.2", "-1.16", "-1.18", "-2"
"01/01/2002", "-0.72", "-0.44", "-1.02", "-1.33", "-1.14", "-2.14"
"02/01/2002", "-1.75", "-0.78", "-1.27", "-2.08", "-1.23", "-2.26"
"03/01/2002", "-0.01", "-1.34", "-0.96", "-1.78", "-1.45", "-2.24"
"04/01/2002", "0.8", "0.1", "-0.3", "-0.84", "-1.17", "-1.86"
"05/01/2002", "0.21", "0.48", "-0.01", "-0.56", "-1.48", "-1.73"
"06/01/2002", "0.66", "0.75", "0.21", "0.04", "-0.63", "-1.28"
"07/01/2002", "0.2", "0.4", "0.29", "-0.02", "-0.44", "-1.11"
"08/01/2002", "0.1", "0.33", "0.44", "0.09", "-0.32", "-1.15"
"09/01/2002", "-0.48", "-0.38", "0.31", "-0.12", "-0.26", "-1.09"
"10/01/2002", "-0.58", "-1.06", "-0.21", "-0.16", "-0.42", "-1.14"
"11/01/2002", "-0.18", "-1.34", "-0.38", "-0.06", "-0.36", "-1.11"
"12/01/2002", "1.74", "0.32", "-0.25", "0.34", "-0.02", "-0.83"
"01/01/2003", "0.17", "0.75", "-0.16", "0.11", "0.09", "-0.77"
"02/01/2003", "1.45", "1.72", "0.41", "0.38", "0.47", "-0.53"
"03/01/2003", "1.17", "1.62", "1.2", "0.57", "0.77", "-0.36"
"04/01/2003", "1.31", "1.98", "1.87", "1.19", "1", "-0.06"
"05/01/2003", "-0.26", "1.12", "1.84", "1.11", "0.91", "-0.3"
"06/01/2003", "0.46", "0.7", "1.3", "1.21", "0.83", "0.1"
"07/01/2003", "0.92", "0.37", "1.37", "1.46", "1.06", "0.35"
"08/01/2003", "1.13", "1.01", "1.28", "1.75", "1.3", "0.58"
"09/01/2003", "0.95", "1.19", "1.19", "1.6", "1.55", "0.76"
"10/01/2003", "0.97", "1.4", "1.03", "1.65", "1.75", "0.87"
"11/01/2003", "1.05", "1.59", "1.42", "1.6", "1.98", "1.09"
"12/01/2003", "-0.38", "1.1", "1.57", "1.39", "1.68", "1.06"
"01/01/2004", "0.05", "0.51", "1.27", "1.01", "1.55", "1.11"
"02/01/2004", "1.24", "0.42", "1.37", "1.35", "1.51", "1.32"
"03/01/2004", "0.02", "0.55", "1.08", "1.61", "1.38", "1.31"
"04/01/2004", "0.1", "0.43", "0.53", "1.26", "1.03", "1.2"
"05/01/2004", "1.02", "0.6", "0.65", "1.44", "1.54", "1.44"
"06/01/2004", "0.06", "0.43", "0.58", "0.93", "1.43", "1.29"
"07/01/2004", "0.61", "0.66", "0.64", "0.69", "1.28", "1.31"
"08/01/2004", "-0.64", "-0.17", "0.24", "0.27", "0.92", "1.26"
"09/01/2004", "-1.6", "-0.36", "0.05", "0.21", "0.53", "1.18"
"10/01/2004", "0.72", "-0.34", "0.27", "0.35", "0.41", "1.31"
"11/01/2004", "0.12", "-0.1", "-0.22", "0.12", "0.14", "1.36"
"12/01/2004", "-0.72", "0.08", "-0.41", "0.02", "0.17", "1.17"
"01/01/2005", "0.01", "-0.41", "-0.62", "0.02", "0.15", "1.14"
"02/01/2005", "-0.29", "-0.74", "-0.57", "-0.49", "-0.1", "0.97"
"03/01/2005", "1.28", "0.74", "0.44", "-0.05", "0.2", "0.98"
"04/01/2005", "-0.18", "0.39", "-0.04", "-0.33", "0.12", "0.68"
"05/01/2005", "0.91", "0.96", "0.48", "0.3", "0.05", "0.94"
"06/01/2005", "0.78", "0.75", "0.95", "0.79", "0.43", "1.07"
"07/01/2005", "0.09", "0.9", "0.8", "0.49", "0.26", "0.87"
"08/01/2005", "1.23", "0.91", "1.11", "0.79", "0.67", "0.89"
"09/01/2005", "0.2", "0.48", "0.74", "0.89", "0.78", "0.71"
"10/01/2005", "0.24", "0.61", "0.92", "0.84", "0.59", "0.56"
"11/01/2005", "0.26", "-0.04", "0.59", "0.89", "0.61", "0.42"
"12/01/2005", "-1.27", "-0.37", "0.02", "0.48", "0.62", "0.43"
"01/01/2006", "1.36", "0.38", "0.58", "0.87", "0.81", "0.59"
"02/01/2006", "1.7", "1.3", "0.75", "0.93", "1.12", "0.66"
"03/01/2006", "-1.34", "1.05", "0.36", "0.46", "0.7", "0.52"
"04/01/2006", "1.62", "1.43", "1.23", "1.31", "1.35", "0.89"
"05/01/2006", "-1.13", "0.04", "0.67", "0.5", "0.82", "0.47"
"06/01/2006", "-0.45", "0.04", "0.47", "0.18", "0.27", "0.36"
"07/01/2006", "0.8", "-0.88", "0.3", "0.32", "0.51", "0.4"
"08/01/2006", "-1.26", "-0.46", "-0.31", "0.14", "0.06", "0.38"
"09/01/2006", "0.31", "0.14", "-0.02", "0.34", "0.09", "0.46"
"10/01/2006", "0.86", "0.15", "-0.63", "0.24", "0.26", "0.47"
"11/01/2006", "-1", "-0.08", "-0.4", "-0.32", "0.04", "0.36"
"12/01/2006", "0.35", "0.07", "-0.02", "-0.04", "0.27", "0.5"
"01/01/2007", "-0.64", "-0.9", "-0.53", "-0.93", "-0.07", "0.44"
"02/01/2007", "-0.39", "-0.55", "-0.45", "-0.59", "-0.46", "0.44"
"03/01/2007", "1.41", "0.59", "0.33", "0.18", "0.1", "0.46"
"04/01/2007", "1.23", "1.48", "0.66", "0.55", "-0.09", "0.77"
"05/01/2007", "0.15", "1.4", "0.99", "0.78", "0.28", "0.61"
"06/01/2007", "0.07", "0.59", "0.74", "0.6", "0.47", "0.38"
"07/01/2007", "1.83", "1.11", "1.54", "1.07", "1.04", "0.85"
"08/01/2007", "0.58", "1.24", "1.6", "1.33", "1.22", "0.73"
"09/01/2007", "-1.89", "1.15", "1.09", "1.16", "1.03", "0.62"
"10/01/2007", "0.85", "0.26", "0.91", "1.31", "0.95", "0.7"
"11/01/2007", "0.98", "0.69", "1.15", "1.53", "1.31", "0.83"
"12/01/2007", "-0.51", "0.92", "1.43", "1.23", "1.25", "0.93"
"01/01/2008", "-0.45", "0.23", "0.23", "0.8", "1.18", "0.72"
"02/01/2008", "0.22", "-0.61", "0.13", "0.82", "1.24", "0.54"
"03/01/2008", "-0.5", "-0.81", "0.2", "0.98", "0.91", "0.6"
"04/01/2008", "-1.45", "-1.37", "-0.91", "-0.7", "0.19", "0.01"
"05/01/2008", "-0.08", "-1.21", "-1.52", "-0.92", "0.09", "0.15"
"06/01/2008", "0.55", "-0.47", "-0.79", "-0.31", "0.34", "0.42"
"07/01/2008", "-0.17", "-0.02", "-0.76", "-0.69", "-0.64", "0.23"
"08/01/2008", "0.81", "0.37", "-0.56", "-0.85", "-0.55", "0.41"
"09/01/2008", "1.09", "0.63", "-0.08", "-0.35", "-0.05", "0.54"
"10/01/2008", "-1.03", "0.4", "0.13", "-0.48", "-0.49", "0.28"
"11/01/2008", "-1.16", "-0.65", "-0.08", "-0.73", "-0.99", "0.27"
"12/01/2008", "0.79", "-1.17", "-0.22", "-0.51", "-0.68", "0.38"
"01/01/2009", "-0.05", "-0.39", "-0.05", "-0.1", "-0.58", "0.41"
"02/01/2009", "-0.39", "0.04", "-0.5", "-0.11", "-0.66", "0.41"
"03/01/2009", "1.02", "0.42", "-0.57", "-0.07", "-0.36", "0.34"
"04/01/2009", "0.89", "0.97", "0.44", "0.51", "0.3", "0.24"
"05/01/2009", "-1.24", "0.29", "0.18", "-0.24", "-0.05", "-0.05"
"06/01/2009", "1.42", "0.94", "0.99", "0.4", "0.58", "0.48"
"07/01/2009", "1.16", "1.12", "1.26", "0.94", "1.02", "0.22"
"08/01/2009", "0.65", "1.78", "1.36", "1.24", "0.95", "0.23"
"09/01/2009", "1.37", "1.39", "1.52", "1.51", "1.05", "0.56"
"10/01/2009", "-2.14", "0.41", "0.99", "1.14", "0.89", "0.24"
"11/01/2009", "1.15", "0.94", "1.67", "1.42", "1.32", "0.28"
"12/01/2009", "-0.75", "-0.39", "1.03", "1.2", "1.17", "0.32"
"01/01/2010", "1.54", "1.23", "1.02", "1.27", "1.35", "0.55"
"02/01/2010", "0.48", "0.8", "1.07", "1.68", "1.44", "0.58"
"03/01/2010", "-0.79", "0.59", "0.03", "1.12", "1.21", "0.54"
"04/01/2010", "1.94", "1.37", "1.7", "1.62", "1.68", "1.21"
"05/01/2010", "0.8", "1.48", "1.65", "1.88", "2.35", "1.45"
"06/01/2010", "0.27", "1.49", "1.57", "1.21", "1.82", "1.39"
"07/01/2010", "-0.48", "0.22", "0.89", "1.25", "1.32", "1.31"
"08/01/2010", "-0.15", "-0.45", "0.72", "0.87", "1.15", "1.19"
"09/01/2010", "-0.05", "-0.78", "0.83", "0.92", "0.66", "0.95"
"10/01/2010", "1.23", "0.47", "0.35", "0.86", "1.18", "1.22"
"11/01/2010", "-1.89", "-0.1", "-0.4", "0.53", "0.65", "1.2"
"12/01/2010", "-0.69", "-0.15", "-0.85", "0.63", "0.71", "1.14"
"01/01/2011", "-0.11", "-1.57", "-0.55", "-0.24", "0.37", "1.13"
"02/01/2011", "1.54", "0.49", "0.15", "-0.2", "0.57", "1.33"
"03/01/2011", "-0.68", "0.29", "-0.01", "-0.65", "0.61", "1.11"
"04/01/2011", "0.96", "0.97", "-0.05", "0.14", "0.18", "1.14"
"05/01/2011", "0.54", "0.59", "0.67", "0.47", "0.05", "1.5"
"06/01/2011", "0.7", "1.04", "1.04", "0.79", "0.29", "1.24"
"07/01/2011", "1.6", "1.54", "1.56", "0.95", "1.05", "1.33"
"08/01/2011", "0.68", "1.49", "1.29", "1.31", "1.19", "1.33"
"09/01/2011", "1.06", "1.51", "1.69", "1.64", "1.44", "1.18"
"10/01/2011", "1.53", "1.6", "1.96", "1.89", "1.43", "1.56"
"11/01/2011", "-0.63", "1.27", "1.6", "1.49", "1.5", "1.32"
"12/01/2011", "-0.48", "0.58", "1.62", "1.64", "1.55", "1.4"
"01/01/2012", "-1.26", "-1.45", "0.59", "1.29", "1.36", "1.13"
"02/01/2012", "0.12", "-1.01", "0.47", "1.17", "1.14", "1.11"
"03/01/2012", "-0.89", "-1.53", "-0.44", "0.97", "1.18", "1.09"
"04/01/2012", "-0.34", "-0.87", "-1.63", "-0.09", "0.84", "0.58"
"05/01/2012", "-0.87", "-1.33", "-1.83", "-0.7", "0.43", "0.22"
"06/01/2012", "0.67", "-0.33", "-0.92", "-0.61", "0.42", "0.36"
"07/01/2012", "0.49", "-0.02", "-0.52", "-1.11", "-0.17", "0.49"
"08/01/2012", "0.07", "0.48", "-0.54", "-0.95", "-0.32", "0.51"
"09/01/2012", "1.94", "1.34", "0.62", "0.14", "0.25", "0.96"
"10/01/2012", "-0.84", "1.13", "0.59", "0.08", "-0.44", "0.63"
"11/01/2012", "0.86", "1.68", "1.14", "0.28", "-0.06", "0.91"
"12/01/2012", "-0.01", "-0.09", "1.11", "0.46", "0.06", "1.01"
"01/01/2013", "1.46", "1.13", "1.43", "0.92", "0.44", "1.18"
"02/01/2013", "-0.38", "0.61", "1.54", "1.15", "0.39", "0.99"
"03/01/2013", "-1.48", "-0.22", "-0.29", "0.86", "0.32", "0.92"
"04/01/2013", "0.32", "-0.69", "0.24", "0.83", "0.53", "0.79"
"05/01/2013", "1.02", "0.3", "0.48", "1.36", "1.18", "0.92"
"06/01/2013", "0.46", "0.79", "0.62", "0.42", "1.11", "0.86"
"07/01/2013", "0.19", "0.74", "0.15", "0.56", "1", "0.46"
"08/01/2013", "0.48", "0.26", "0.28", "0.38", "1.06", "0.42"
"09/01/2013", "0.2", "0.05", "0.54", "0.41", "0.25", "0.24"
"10/01/2013", "-0.84", "-0.57", "0.25", "-0.13", "0.23", "-0.18"
"11/01/2013", "1.22", "0.24", "0.24", "0.28", "0.35", "0.13"
"12/01/2013", "0.26", "0.41", "0.12", "0.57", "0.44", "0.24"
"01/01/2014", "0.67", "1.1", "0.37", "0.64", "0.25", "0.39"
"02/01/2014", "-1.66", "-0.2", "-0.01", "0.09", "0.17", "0.29"
"03/01/2014", "0.01", "-0.4", "-0.01", "-0.15", "0.38", "0.39"
"04/01/2014", "-1.46", "-1.66", "-0.32", "-0.7", "-0.05", "0.24"
"05/01/2014", "1.11", "-0.02", "-0.23", "-0.14", "-0.04", "0.65"
"06/01/2014", "0.13", "-0.05", "-0.24", "-0.12", "-0.25", "0.49"
"07/01/2014", "0.14", "0.54", "-0.41", "0.06", "-0.25", "0.41"
"08/01/2014", "-0.48", "-0.4", "-0.31", "-0.47", "-0.41", "0.37"
"09/01/2014", "0.37", "-0.24", "-0.3", "-0.43", "-0.35", "-0.1"
"10/01/2014", "-0.15", "-0.52", "0.1", "-0.59", "-0.2", "-0.03"
"11/01/2014", "1.18", "0.61", "0.03", "-0.05", "-0.21", "0.04"
"12/01/2014", "-0.01", "0.58", "0.03", "-0.07", "-0.18", "0.1"
"01/01/2015", "-0.83", "0.48", "-0.1", "0.23", "-0.38", "-0.17"
"02/01/2015", "0.36", "-0.42", "0.16", "-0.17", "-0.18", "-0.1"
"03/01/2015", "1.68", "1.13", "1.04", "0.51", "0.25", "0.35"
"04/01/2015", "-0.67", "0.62", "0.66", "0.22", "0.41", "0.17"
"05/01/2015", "0.6", "0.78", "0.43", "0.63", "0.2", "0.02"
"06/01/2015", "0.13", "-0.13", "0.37", "0.49", "0.19", "-0.09"
"07/01/2015", "-0.63", "-0.07", "0.26", "0.33", "0.04", "-0.17"
"08/01/2015", "1.98", "0.78", "0.91", "0.66", "0.82", "0.22"
"09/01/2015", "-0.26", "0.75", "0.26", "0.61", "0.68", "0.17"
"10/01/2015", "2.31", "2.43", "1.53", "1.41", "1.43", "0.76"
"11/01/2015", "-0.3", "1.45", "1.2", "1.26", "1.05", "0.52"
"12/01/2015", "1.24", "2.15", "1.86", "1.11", "1.29", "0.69"
"01/01/2016", "1.43", "0.99", "2.38", "1.61", "1.5", "0.78"
"02/01/2016", "0.58", "1.58", "1.92", "1.55", "1.52", "0.92"
"03/01/2016", "-0.5", "0.69", "2.02", "1.95", "1.16", "0.86"
"04/01/2016", "-1.1", "-0.98", "-0.05", "1.68", "1.13", "0.91"
"05/01/2016", "-0.97", "-1.69", "-0.42", "0.49", "0.72", "0.49"
"06/01/2016", "0.39", "-0.99", "-0.54", "0.64", "0.87", "0.58"
"07/01/2016", "-0.15", "-0.69", "-1.07", "-0.54", "0.92", "0.52"
"08/01/2016", "-0.28", "-0.22", "-1.28", "-0.52", "0.15", "0.53"
"09/01/2016", "0.67", "-0.12", "-1", "-0.62", "0.36", "0.56"
"10/01/2016", "2.08", "1.5", "0.44", "-0.08", "0.21", "0.99"
"11/01/2016", "0.55", "1.98", "0.94", "-0.04", "0.4", "0.87"
"12/01/2016", "-0.1", "1.82", "1.03", "0.03", "0.22", "0.92"
"01/01/2017", "-0.21", "0.06", "1.11", "0.34", "-0.09", "0.95"
"02/01/2017", "-0.29", "-0.58", "1.26", "0.63", "-0.21", "0.91"
"03/01/2017", "-1.34", "-1.59", "0.72", "0.32", "-0.39", "0.49"
"04/01/2017", "-0.43", "-1.3", "-1", "0.22", "-0.25", "0.53"
"05/01/2017", "-0.31", "-1.15", "-1.46", "0.14", "-0.09", "0.32"
"06/01/2017", "-1", "-1.2", "-1.77", "-0.46", "-0.66", "0.11"
"07/01/2017", "-0.5", "-1.45", "-1.78", "-1.66", "-0.71", "0.12"
"08/01/2017", "0.09", "-1.56", "-1.67", "-1.9", "-0.63", "-0.32"
"09/01/2017", "-0.14", "-0.71", "-1.5", "-1.9", "-0.82", "-0.29"
"10/01/2017", "0.59", "-0.04", "-1.13", "-1.48", "-1.49", "-0.77"
"11/01/2017", "0.83", "0.52", "-0.59", "-1.1", "-1.35", "-0.57"
"12/01/2017", "0.54", "0.94", "0.04", "-0.8", "-1.14", "-0.63"
