"40706"
"start_date", "end_date", "duration", "peak", "sum", "average", "median"
"09/01/1990", "12/01/1991", "15", "-3.12", "-20.23", "-1.35", "-1.51"
"10/01/1995", "10/01/1996", "12", "-1.75", "-11.84", "-0.99", "-0.99"
"12/01/1997", "08/01/1998", "8", "-1.24", "-4.16", "-0.52", "-0.56"
"02/01/1999", "10/01/1999", "8", "-1.57", "-10.08", "-1.26", "-1.19"
"07/01/2000", "01/01/2002", "18", "-1.78", "-17.7", "-0.98", "-0.87"
"01/01/2004", "05/01/2004", "4", "-1.71", "-4.31", "-1.08", "-1.07"
"02/01/2008", "03/01/2009", "13", "-2.85", "-20.26", "-1.56", "-1.64"
"07/01/2009", "11/01/2009", "4", "-1.5", "-3.63", "-0.91", "-0.88"
"11/01/2010", "08/01/2011", "9", "-2.27", "-9.53", "-1.06", "-1.13"
"05/01/2012", "01/01/2013", "8", "-1.32", "-7.7", "-0.96", "-1.03"
"09/01/2022", "01/01/2024", "16", "-2.05", "-19.17", "-1.2", "-1.16"
