"40708"
"start_date", "end_date", "duration", "peak", "sum", "average", "median"
"03/01/1992", "04/01/1992", "1", "-1.19", "-1.19", "-1.19", "-1.19"
"10/01/1996", "01/01/1997", "3", "-1.05", "-2.05", "-0.68", "-0.5"
"05/01/1999", "11/01/1999", "6", "-1.42", "-6.52", "-1.09", "-1.26"
"03/01/2001", "07/01/2002", "16", "-1.73", "-18.42", "-1.15", "-1.29"
"07/01/2006", "04/01/2007", "9", "-1.61", "-10.21", "-1.13", "-1.11"
"04/01/2008", "10/01/2008", "6", "-1.88", "-9.42", "-1.57", "-1.57"
"02/01/2009", "03/01/2010", "13", "-1.89", "-10.98", "-0.84", "-0.62"
"04/01/2011", "12/01/2011", "8", "-1.93", "-10.62", "-1.33", "-1.51"
"06/01/2014", "10/01/2014", "4", "-1.48", "-4.92", "-1.23", "-1.22"
"04/01/2017", "12/01/2018", "20", "-1.92", "-26.79", "-1.34", "-1.41"
"11/01/2021", "05/01/2022", "6", "-2.61", "-8.99", "-1.5", "-1.53"
"01/01/2023", "02/01/2024", "13", "-2.27", "-12.75", "-0.98", "-0.99"
