timescale,model,RMSE,MAE,Corr,Std_err,Std_obs
3,ExtraTrees,0.09402376104392164,0.03976993263772781,0.939320888188109,0.30503634445278055,0.8460447230445718
3,RandomForest,0.10202837073748139,0.04554817184444504,0.9330892800704669,0.3176280944770018,0.8460447230445718
3,SVR,0.28000310318523247,0.2372841402513422,0.801031687545296,0.5141752959450392,0.8460447230445718
3,LSTM,0.03601858109170857,0.07478740484094282,0.9821412519909828,0.18202725448491985,0.8460447230445718
3,WB-LSTM,1.190369340080134,0.7788802526318321,-0.10597700067440059,0.8999925700400884,0.8460447230445718
