,forecast_spi
2024-05-01,0.22656820748776307
2024-06-01,0.24330401130833906
2024-07-01,-0.24052716625796422
2024-08-01,-2.7444150126489353
2024-09-01,1.1060301022780654
2024-10-01,0.43700210254359
2024-11-01,-1.3737851176011588
2024-12-01,0.8049181450373509
2025-01-01,1.3826423458603263
2025-02-01,-0.19094869084295105
2025-03-01,2.45710206764418
2025-04-01,0.23913030906671756
2025-05-01,1.2311627596915309
2025-06-01,-0.5976357806304823
