,forecast_spi
2024-05-01,1.1362426203921971
2024-06-01,-0.019897459701510946
2024-07-01,1.0941129450579803
2024-08-01,0.4520874963004356
2024-09-01,0.4032804700506108
2024-10-01,0.19074685154452023
2024-11-01,0.08287929776341213
2024-12-01,0.11517278707936111
2025-01-01,-0.2925540016090962
2025-02-01,-1.198141155812863
2025-03-01,-1.3084845358325885
2025-04-01,-1.817330682007554
2025-05-01,-1.382442601279861
2025-06-01,-1.5755293384873
