40700
01/01/1990,29.9
02/01/1990,11.9
03/01/1990,9.82
04/01/1990,94.42
05/01/1990,39.53
06/01/1990,29.6
07/01/1990,2.03
08/01/1990,0.61
09/01/1990,0.0
10/01/1990,46.3
11/01/1990,9.52
12/01/1990,15.53
01/01/1991,17.8
02/01/1991,23.33
03/01/1991,72.52
04/01/1991,15.83
05/01/1991,67.21
06/01/1991,11.42
07/01/1991,27.63
08/01/1991,1.43
09/01/1991,5.0
10/01/1991,19.01
11/01/1991,46.92
12/01/1991,11.82
01/01/1992,3.61
02/01/1992,15.32
03/01/1992,3.94
04/01/1992,28.66
05/01/1992,27.3
06/01/1992,24.8
07/01/1992,27.4
08/01/1992,15.4
09/01/1992,19.84
10/01/1992,30.85
11/01/1992,41.82
12/01/1992,62.3
01/01/1993,17.52
02/01/1993,18.94
03/01/1993,6.52
04/01/1993,15.84
05/01/1993,21.02
06/01/1993,28.71
07/01/1993,0.01
08/01/1993,5.2
09/01/1993,0.82
10/01/1993,9.51
11/01/1993,63.64
12/01/1993,1.44
01/01/1994,13.64
02/01/1994,22.04
03/01/1994,13.76
04/01/1994,38.42
05/01/1994,36.77
06/01/1994,38.61
07/01/1994,0.01
08/01/1994,1.41
09/01/1994,0.4
10/01/1994,21.04
11/01/1994,52.12
12/01/1994,61.34
01/01/1995,25.3
02/01/1995,5.71
03/01/1995,36.22
04/01/1995,8.51
05/01/1995,12.21
06/01/1995,24.6
07/01/1995,0.0
08/01/1995,0.61
09/01/1995,164.4
10/01/1995,13.3
11/01/1995,13.22
12/01/1995,8.22
01/01/1996,7.94
02/01/1996,13.43
03/01/1996,34.55
04/01/1996,16.5
05/01/1996,16.92
06/01/1996,7.8
07/01/1996,4.1
08/01/1996,1.2
09/01/1996,2.43
10/01/1996,30.1
11/01/1996,4.5
12/01/1996,13.62
01/01/1997,12.9
02/01/1997,34.92
03/01/1997,32.44
04/01/1997,4.1
05/01/1997,25.22
06/01/1997,46.12
07/01/1997,14.32
08/01/1997,0.0
09/01/1997,67.02
10/01/1997,4.33
11/01/1997,2.12
12/01/1997,15.0
01/01/1998,9.81
02/01/1998,34.92
03/01/1998,33.01
04/01/1998,14.02
05/01/1998,16.81
06/01/1998,3.81
07/01/1998,1.71
08/01/1998,32.51
09/01/1998,13.04
10/01/1998,20.9
11/01/1998,5.51
12/01/1998,1.11
01/01/1999,3.32
02/01/1999,3.1
03/01/1999,49.12
04/01/1999,32.42
05/01/1999,30.82
06/01/1999,8.81
07/01/1999,4.0
08/01/1999,13.42
09/01/1999,33.22
10/01/1999,38.45
11/01/1999,31.03
12/01/1999,2.8
01/01/2000,52.2
02/01/2000,23.5
03/01/2000,30.92
04/01/2000,1.24
05/01/2000,30.12
06/01/2000,1.6
07/01/2000,0.0
08/01/2000,0.8
09/01/2000,20.7
10/01/2000,80.62
11/01/2000,15.9
12/01/2000,9.01
01/01/2001,9.02
02/01/2001,5.51
03/01/2001,35.51
04/01/2001,46.5
05/01/2001,17.11
06/01/2001,0.0
07/01/2001,0.0
08/01/2001,7.7
09/01/2001,4.0
10/01/2001,63.6
11/01/2001,22.8
12/01/2001,32.7
01/01/2002,9.1
02/01/2002,6.0
03/01/2002,47.2
04/01/2002,37.93
05/01/2002,87.2
06/01/2002,18.0
07/01/2002,0.51
08/01/2002,5.0
09/01/2002,0.6
10/01/2002,41.0
11/01/2002,2.2
12/01/2002,38.41
01/01/2003,5.72
02/01/2003,41.8
03/01/2003,75.51
04/01/2003,54.61
05/01/2003,41.4
06/01/2003,57.3
07/01/2003,6.3
08/01/2003,5.51
09/01/2003,31.0
10/01/2003,21.8
11/01/2003,53.9
12/01/2003,12.7
01/01/2004,6.71
02/01/2004,23.1
03/01/2004,24.22
04/01/2004,44.21
05/01/2004,46.01
06/01/2004,23.5
07/01/2004,19.7
08/01/2004,3.0
09/01/2004,16.63
10/01/2004,35.81
11/01/2004,61.1
12/01/2004,21.9
01/01/2005,8.21
02/01/2005,16.01
03/01/2005,23.82
04/01/2005,32.81
05/01/2005,40.2
06/01/2005,3.8
07/01/2005,0.4
08/01/2005,0.6
09/01/2005,4.7
10/01/2005,23.4
11/01/2005,36.03
12/01/2005,11.6
01/01/2006,44.81
02/01/2006,10.4
03/01/2006,17.6
04/01/2006,35.7
05/01/2006,4.5
06/01/2006,0.3
07/01/2006,15.0
08/01/2006,0.0
09/01/2006,22.7
10/01/2006,20.4
11/01/2006,24.3
12/01/2006,12.1
01/01/2007,0.9
02/01/2007,15.4
03/01/2007,21.0
04/01/2007,44.81
05/01/2007,6.01
06/01/2007,39.4
07/01/2007,9.4
08/01/2007,3.3
09/01/2007,0.4
10/01/2007,32.0
11/01/2007,38.8
12/01/2007,30.61
01/01/2008,19.81
02/01/2008,17.91
03/01/2008,11.7
04/01/2008,6.8
05/01/2008,38.2
06/01/2008,28.0
07/01/2008,11.0
08/01/2008,0.0
09/01/2008,27.8
10/01/2008,37.6
11/01/2008,5.61
12/01/2008,22.5
01/01/2009,13.81
02/01/2009,13.52
03/01/2009,8.4
04/01/2009,26.92
05/01/2009,7.11
06/01/2009,20.02
07/01/2009,3.5
08/01/2009,9.8
09/01/2009,120.4
10/01/2009,2.91
11/01/2009,82.51
12/01/2009,25.21
01/01/2010,11.31
02/01/2010,28.52
03/01/2010,42.21
04/01/2010,101.0
05/01/2010,61.1
06/01/2010,14.21
07/01/2010,8.8
