station_id,station_name,region_id,region_name,lat,lon,station_elevation,data,tmax_m,tmax_max,tmax_min,tmin_m,tmin_min,tmin_max,ntmin_0,rrr24,sshn,tm_m,t_03_m,t_09_m,t_15_m,SPI
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1990 12:00:00 AM,-2.29032,5.8,-11.6,-16.928,-29.0,-4.0,25,50.0,64.9,-9.784,-12.2667,-5.02667,-7.13333,0.7981219512365132
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1991 12:00:00 AM,-0.935484,5.6,-8.0,-13.8875,-24.0,-6.6,24,15.82,111.6,-7.6125,-9.5871,-3.84667,-4.36129,-0.2649568248802283
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1992 12:00:00 AM,-0.87,4.8,-7.8,-11.9519,-22.5,-2.4,27,14.23,144.4,-6.70769,-8.83226,-3.12903,-4.52903,-0.32078559705939247
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1993 12:00:00 AM,-1.09677,8.0,-7.2,-13.263,-25.0,4.4,26,30.54,114.6,-7.3,-9.49032,-3.54667,-4.77333,0.27886311948412157
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1994 12:00:00 AM,4.09333,10.0,-1.6,-8.08333,-15.2,0.0,24,12.65,,-2.29565,-5.44516,-0.103226,0.464516,-0.3745731822239685
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1995 12:00:00 AM,7.64194,14.0,-3.4,-4.96552,-13.0,0.6,28,17.53,190.5,1.31724,-3.02581,5.49032,2.80645,-0.20331929710067187
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1996 12:00:00 AM,2.09333,12.6,-7.4,-9.03462,-20.0,2.0,23,23.92,113.6,-3.644,-7.18064,-0.625806,-2.14194,0.035266763066955864
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1997 12:00:00 AM,5.61786,15.0,-4.0,-8.984,-20.0,3.0,23,51.61,176.4,-2.05909,-5.25161,2.32258,-0.270968,0.8237125369256624
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1998 12:00:00 AM,0.624138,6.4,-3.0,-9.33333,-19.0,-1.4,24,65.02,130.6,-4.62727,-5.90323,-1.41333,-3.32903,0.9529395197373545
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1999 12:00:00 AM,6.77667,11.6,0.2,-3.60741,-9.6,3.2,23,17.11,174.4,1.57308,-2.06129,4.79333,2.13548,-0.218592902690818
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2000 12:00:00 AM,3.9,17.8,-6.0,-5.41786,-18.6,6.6,25,34.34,142.7,-0.958333,-2.66452,1.79355,-0.187097,0.40835216906073546
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2001 12:00:00 AM,3.51333,13.0,-6.4,-8.08571,-27.0,1.8,26,19.66,151.4,-2.45556,-5.54839,1.87333,-1.16129,-0.12477505635490826
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2002 12:00:00 AM,5.56667,14.0,-3.6,-5.2,-12.8,6.6,22,8.92,163.7,0.196296,-3.70968,3.31935,0.458065,-0.49355081054379357
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2003 12:00:00 AM,4.66429,16.8,-2.6,-4.71667,-15.4,7.6,21,23.83,176.9,0.0727273,-2.34194,2.68966,0.986667,0.031877523547995334
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2004 12:00:00 AM,7.34667,11.4,1.4,-0.971429,-9.0,4.4,15,19.82,164.3,3.22222,-0.0967742,5.6,3.12258,-0.11881481071876865
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2005 12:00:00 AM,4.12258,10.4,0.0,-6.44516,-13.0,-0.4,31,16.34,159.1,-1.16129,-4.10323,2.0129,-0.0193548,-0.2463727636835925
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2006 12:00:00 AM,1.25806,10.2,-5.0,-8.48387,-20.6,0.4,30,30.34,123.8,-3.6129,-5.96774,-0.948387,-2.74194,0.27177820010148057
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2007 12:00:00 AM,4.60645,14.0,-4.2,-5.96129,-17.6,3.4,28,13.04,188.7,-0.677419,-3.47742,2.98065,1.44205e-08,-0.3614665821099585
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2008 12:00:00 AM,-4.16774,5.6,-11.8,-17.3419,-31.4,-1.8,31,7.42,128.5,-10.7548,-14.3677,-6.41935,-9.08,-0.5378041815852929
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2009 12:00:00 AM,3.74194,11.0,-5.2,-7.10323,-15.8,3.0,27,7.15,177.9,-1.68065,-5.11613,1.36774,-0.219355,-0.5455341608836138
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2010 12:00:00 AM,8.72258,14.4,-3.2,-1.55484,-14.6,7.8,17,18.02,131.5,3.58387,0.987097,6.41935,3.95484,-0.1854015587443404
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2011 12:00:00 AM,3.72903,9.8,-1.6,-7.06452,-19.2,1.6,27,17.98,143.3,-1.66774,-4.28387,1.89677,-0.232258,-0.18686800955134542
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2012 12:00:00 AM,4.87097,10.0,-2.6,-6.07097,-22.0,3.0,25,18.96,190.4,-0.6,-2.95484,2.87097,-0.23871,-0.15076363506556156
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2013 12:00:00 AM,8.21935,14.4,-0.2,-1.30968,-14.8,7.4,18,18.52,167.2,3.45484,0.232258,6.05806,3.6,-0.16701769324329552
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2014 12:00:00 AM,3.96129,11.8,-4.8,-5.95484,-19.2,6.2,26,5.74,156.4,-0.996774,-3.96774,1.5871,-0.419355,-0.584697649230092
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2015 12:00:00 AM,7.1871,12.4,-6.6,-3.84516,-13.6,3.2,24,12.76,176.8,1.67097,-1.82581,5.12258,1.42581,-0.3708881837949396
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2016 12:00:00 AM,6.38065,13.6,-7.0,-2.72903,-16.0,6.4,21,25.36,182.6,1.82581,-0.483871,4.37419,1.36129,0.08936650553591119
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2017 12:00:00 AM,5.06452,10.6,-3.6,-5.00323,-14.0,1.8,26,7.07,198.5,0.0290322,-3.12903,3.10323,-0.219355,-0.5478104547787401
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2018 12:00:00 AM,5.42581,16.0,-7.0,-3.34839,-23.0,7.4,20,27.07,152.9,1.03871,-2.28387,3.73548,0.387097,0.15305587528027043
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2019 12:00:00 AM,6.56129,13.4,0.0,-1.47419,-12.4,5.5,19,30.86,196.1,2.54194,-0.258065,5.10968,2.0871,0.29014914967121097
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2020 12:00:00 AM,2.60323,7.3,-2.8,-4.82258,-14.0,0.0,31,26.21,141.2,-1.10968,-3.07742,1.01935,-0.990323,0.1211230534102381
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2021 12:00:00 AM,6.60968,15.2,-3.4,-2.16774,-20.8,6.4,16,12.72,208.3,2.22258,-0.816129,4.69677,1.80645,-0.3722292586293128
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2022 12:00:00 AM,3.71613,12.0,-4.7,-4.30323,-16.8,5.8,26,56.16,184.9,-0.283871,-2.37097,1.75161,-0.167742,0.8829353443819534
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2023 12:00:00 AM,2.22581,13.5,-5.2,-8.43226,-18.6,2.0,29,23.04,151.9,-3.09677,-6.14516,-0.464516,-1.82581,0.0021096301898038128
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/2024 12:00:00 AM,6.02333,14.4,-5.3,-3.27,-16.8,6.7,24,47.37,142.1,1.37667,-1.39333,4.03,1.5,0.7506704911108324
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1990 12:00:00 AM,17.3483,24.6,5.8,3.89,-1.0,9.0,2,33.51,182.3,10.4964,4.70968,15.2129,11.1742,0.38098082511101516
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1991 12:00:00 AM,18.0355,24.0,10.2,5.21786,-1.4,13.0,2,11.6,170.1,11.8,6.19355,16.5871,12.98,-0.4092676738160985
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1992 12:00:00 AM,19.3167,25.6,4.8,2.14483,-2.6,8.0,7,5.33,201.0,10.8107,3.25806,17.0774,12.2839,-0.5957000544857465
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1993 12:00:00 AM,16.029,29.5,6.4,1.6871,-2.8,7.4,11,17.56,183.7,8.85806,2.50968,13.4452,9.0,-0.20222526344516067
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1994 12:00:00 AM,17.3548,25.0,7.6,3.38966,-4.6,9.6,6,18.35,177.7,10.3103,4.34839,14.8452,11.0774,-0.1732789983040549
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1995 12:00:00 AM,15.4414,30.0,4.4,2.33667,-3.0,10.2,10,25.08,199.3,8.875,3.94839,13.2903,9.49032,0.07887163774166117
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1996 12:00:00 AM,17.3633,27.4,9.6,4.00714,-4.0,14.0,7,18.41,209.6,10.7741,5.30645,15.529,11.2452,-0.1710703619209294
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1997 12:00:00 AM,22.3733,28.0,12.2,6.04516,-0.4,14.0,1,18.43,234.7,14.32,7.06452,19.8839,15.2968,-0.17033384827792353
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1998 12:00:00 AM,19.56,30.0,7.6,4.92903,-1.8,14.0,2,16.71,219.3,12.2567,5.98065,17.5484,13.2452,-0.23306131494608806
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1999 12:00:00 AM,19.1032,28.2,5.0,3.94,-2.8,14.0,2,62.21,227.5,11.7233,5.65161,17.8067,11.8903,0.9361194586153883
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2000 12:00:00 AM,14.1233,24.0,6.8,4.84828,-0.8,9.2,1,37.16,137.6,9.55357,6.1871,12.9935,9.26452,0.49692853411298943
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2001 12:00:00 AM,17.0,26.8,4.4,4.70667,-2.0,9.8,5,53.35,174.9,10.7429,6.16129,14.7516,10.5161,0.848562183624209
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2002 12:00:00 AM,23.3667,30.8,13.4,6.88667,0.0,13.6,1,4.51,219.5,15.2138,8.49032,21.0645,15.5097,-0.6171748475342594
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2003 12:00:00 AM,22.5613,30.4,16.0,6.30323,2.0,12.0,0,2.87,215.2,14.4323,7.98065,20.9419,15.3613,-0.6579768435435162
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2004 12:00:00 AM,20.2966,28.2,5.2,4.89677,-3.8,15.0,3,26.81,210.8,12.5621,5.69032,17.6839,13.4452,0.14342574945949815
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2005 12:00:00 AM,18.3548,27.4,7.4,6.43871,-4.2,15.0,5,22.11,197.2,12.3968,7.69677,16.9548,12.8968,-0.032934211956283765
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2006 12:00:00 AM,19.6581,26.6,14.6,9.16774,5.0,12.8,0,35.75,175.8,14.4129,10.1484,18.4,14.4065,0.45352939156675554
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2007 12:00:00 AM,19.0645,27.4,10.6,5.96774,0.0,17.0,1,4.54,200.9,12.5161,7.79355,17.529,12.8645,-0.6164017167875835
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2008 12:00:00 AM,16.3677,28.2,4.8,6.97419,2.0,12.0,0,70.36,147.1,11.671,8.29032,14.7032,11.6065,0.9747798623600028
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2009 12:00:00 AM,19.671,25.6,10.8,4.10968,-2.8,11.0,5,5.27,235.8,11.8903,4.80645,17.8387,12.5484,-0.5972954058829335
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2010 12:00:00 AM,21.8194,30.6,12.4,7.90968,0.8,15.2,0,7.15,212.8,14.8645,9.64516,19.9548,14.4,-0.5455341608836138
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2011 12:00:00 AM,17.6323,28.8,3.8,4.47742,-1.6,17.0,3,32.68,205.7,11.0548,5.54839,16.0903,10.9484,0.353070678172664
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2012 12:00:00 AM,20.8903,27.6,15.0,7.2,0.0,14.0,1,0.84,226.9,14.0452,8.22581,19.7032,14.0645,-0.7044719369281717
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2013 12:00:00 AM,15.7806,29.4,5.4,4.88387,-3.6,16.4,6,17.87,163.7,10.3323,5.82581,14.2065,9.95484,-0.1908973577111498
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2014 12:00:00 AM,14.7677,23.4,4.0,5.85161,-0.8,12.6,1,90.72,138.7,10.3097,6.36129,12.6903,9.4,0.9986248129069073
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2015 12:00:00 AM,17.5613,28.2,3.6,7.84516,3.0,16.2,0,80.06,132.6,12.7032,9.07742,15.9935,12.7161,0.9929872160846429
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2016 12:00:00 AM,15.2677,29.0,0.8,4.46774,-1.4,12.0,4,36.63,154.8,9.86774,5.27419,13.4774,9.24839,0.48083167991936193
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2017 12:00:00 AM,19.3548,28.4,6.4,5.52903,0.0,15.0,1,44.43,219.9,12.4419,6.43871,17.7903,11.7516,0.688985469126564
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2018 12:00:00 AM,18.7452,30.0,10.2,7.00323,-2.8,16.4,4,22.68,181.5,12.8839,7.81936,16.7806,12.3258,-0.011458954948356914
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2019 12:00:00 AM,20.1258,29.0,11.2,7.50968,2.0,16.2,0,53.69,197.2,13.8161,8.26774,18.3226,13.2226,0.8530899720813425
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2020 12:00:00 AM,18.9968,27.0,7.8,4.76129,-0.4,11.4,3,30.61,215.8,11.8839,5.35161,17.2548,12.2903,0.2813372343478766
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2021 12:00:00 AM,15.371,27.0,3.6,4.75161,-6.0,10.4,3,18.35,153.3,10.071,5.60968,13.6774,9.0871,-0.1732789983040549
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2022 12:00:00 AM,19.8484,30.0,7.7,8.34194,3.0,15.8,0,33.63,210.4,14.0968,9.22258,18.4968,12.7452,0.3849721989200574
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/2023 12:00:00 AM,20.371,26.4,7.9,5.95161,1.7,11.2,0,13.91,209.5,13.171,7.32581,18.4548,13.2581,-0.33182350583469467
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1990 12:00:00 AM,15.7567,22.6,5.0,-0.1,-6.4,7.0,15,4.02,179.5,7.86786,1.51333,13.2,8.92667,-0.6296671241112843
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1991 12:00:00 AM,11.0233,20.2,4.2,0.629167,-6.0,5.0,9,14.8,107.9,5.85417,1.60667,9.03333,5.73103,-0.30095423726314063
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1992 12:00:00 AM,12.2621,20.0,0.5,-0.551724,-9.0,8.0,15,54.21,166.8,5.91429,0.706667,9.69333,6.55333,0.859813587815655
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1993 12:00:00 AM,2.70714,20.2,-10.4,-6.20435,-24.2,3.6,19,112.02,62.6,-1.7,-3.96,1.39286,-1.02759,0.9999740080007524
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1994 12:00:00 AM,11.4,21.0,2.2,-0.0814815,-5.6,9.0,14,150.81,163.3,5.68077,1.7,8.85333,5.95333,0.9999999984437578
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1995 12:00:00 AM,15.2931,20.4,6.8,-2.3931,-12.6,10.0,19,2.02,235.3,6.26071,0.206667,12.8667,8.38667,-0.6779866046367271
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1996 12:00:00 AM,10.86,17.0,3.4,-2.28889,-8.6,5.0,19,24.24,146.6,4.32593,-0.746667,8.21333,4.32,0.0473118115746578
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1997 12:00:00 AM,11.96,17.6,3.8,-0.171429,-6.8,6.4,15,23.02,139.6,5.89643,1.36667,9.97333,6.91333,0.0013557996875643852
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1998 12:00:00 AM,15.8333,22.6,2.5,2.50769,-3.4,10.0,7,18.5,180.2,9.3,4.63333,13.4966,9.56552,-0.1677548756533883
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1999 12:00:00 AM,9.47,19.0,-3.6,-1.67586,-19.0,10.6,15,29.92,145.8,3.87931,-0.166667,6.76667,4.1,0.25682470190423046
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2000 12:00:00 AM,9.36429,15.0,2.4,0.407143,-3.8,5.8,13,35.93,122.7,4.74615,1.68667,7.34,4.72,0.4591713167489533
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2001 12:00:00 AM,11.8,22.6,-3.6,0.459259,-12.4,8.8,11,39.83,176.7,6.056,3.09333,10.1,6.68667,0.5738482996046663
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2002 12:00:00 AM,13.4467,21.0,2.8,0.331034,-5.0,11.0,14,27.64,172.3,6.77586,1.48667,11.3067,7.72667,0.17408634612928564
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2003 12:00:00 AM,11.9704,18.8,1.8,0.392308,-9.0,9.6,12,21.02,153.0,6.10435,1.86667,9.91035,6.29333,-0.07392136202165411
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2004 12:00:00 AM,11.9846,22.0,3.8,2.71852,-5.0,10.2,7,53.3,148.9,7.15217,4.26667,9.68,7.38,0.8478874618841394
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2005 12:00:00 AM,11.1667,23.0,3.6,0.32,-9.0,9.0,15,45.21,161.4,5.74333,1.67333,9.10667,6.34,0.7062553551396347
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2006 12:00:00 AM,10.2067,21.0,-1.6,-1.49333,-15.0,13.2,21,23.05,179.4,4.35667,0.806667,8.53333,5.26667,0.0024865447768143145
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2007 12:00:00 AM,12.5,22.6,-0.2,-0.486667,-14.6,12.8,16,12.64,179.2,6.00667,1.56,9.60667,6.70667,-0.3749077202798792
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2008 12:00:00 AM,10.5933,17.6,2.6,0.923333,-6.0,6.0,12,4.05,137.9,5.75667,2.18,8.8,6.34,-0.6289096450073544
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2009 12:00:00 AM,12.6133,18.8,3.4,1.75333,-7.8,11.0,10,53.48,156.0,7.18333,3.01333,10.58,6.75333,0.8503057893476194
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2010 12:00:00 AM,17.1733,21.2,4.8,-1.72667,-9.0,9.0,21,1.51,240.2,7.72333,0.46,14.9133,9.7,-0.6896180876257108
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2011 12:00:00 AM,5.56,14.4,-4.0,-4.08667,-17.0,3.0,22,39.08,122.5,0.736667,-1.86897,3.4,0.98,0.5529632991650772
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2012 12:00:00 AM,13.2133,22.4,4.4,3.09333,-1.0,9.0,4,36.88,133.9,8.15333,4.32,11.38,7.42667,0.4884575272528333
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2013 12:00:00 AM,12.08,19.4,2.4,2.04,-2.6,7.8,7,34.92,110.6,7.06,3.20667,10.1533,7.31333,0.42714276775390614
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2014 12:00:00 AM,9.25333,17.4,-1.0,-0.58,-12.4,9.0,16,26.48,143.7,4.33667,0.933333,6.44,3.93333,0.13117226039800212
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2015 12:00:00 AM,11.96,17.4,1.8,1.58,-4.6,7.2,13,16.36,175.2,6.77,3.01667,9.88,6.55333,-0.24565505485559824
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2016 12:00:00 AM,11.0833,22.2,-3.8,-0.243333,-14.0,10.0,13,8.52,195.4,5.41667,0.72,8.89667,4.69667,-0.5055653672096544
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2017 12:00:00 AM,13.94,20.8,5.0,2.2,-9.4,10.6,12,9.39,157.5,8.07,4.01333,12.1133,7.22,-0.47923994811886006
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2018 12:00:00 AM,9.86667,16.0,3.2,2.60667,-2.2,7.4,3,24.64,95.8,6.23333,3.27333,8.53667,5.89,0.062352616496317737
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2019 12:00:00 AM,11.0833,19.6,0.6,-0.443333,-6.6,6.4,18,16.27,160.5,5.32,0.353333,8.98,4.97333,-0.24888306506025815
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2020 12:00:00 AM,9.99,24.4,-1.8,2.11667,-17.2,12.0,8,68.2,85.3,6.05333,3.27333,8.35333,5.4,0.9673187025520853
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2021 12:00:00 AM,12.9533,21.4,2.4,1.89333,-7.3,12.3,11,14.71,176.2,7.42333,3.01667,10.9167,7.48,-0.3040996153202876
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2022 12:00:00 AM,13.3933,18.6,3.4,3.57,-2.8,10.8,4,7.16,185.4,8.48,4.41333,11.6,7.57,-0.545249170782653
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/2023 12:00:00 AM,17.3833,23.1,6.9,5.94,-3.2,11.1,2,3.6,195.3,11.6767,7.87667,15.67,11.6,-0.640170789095929
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1990 12:00:00 AM,4.37097,17.4,-8.4,-6.79615,-24.0,8.0,23,35.6,100.7,-1.16538,-4.89677,1.8,-0.0733333,0.4488056194795864
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1991 12:00:00 AM,3.12258,12.2,-4.8,-8.324,-17.4,6.0,22,33.91,99.2,-2.752,-5.34194,0.483871,-0.925806,0.39424105216611527
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1992 12:00:00 AM,3.54667,12.0,-4.0,-6.15833,-18.0,6.0,22,35.43,126.7,-1.5,-4.29677,1.05161,-0.903226,0.44342785297835574
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1993 12:00:00 AM,1.92667,7.2,-5.0,-11.1385,-18.0,-4.2,26,27.82,0.0,-4.532,-8.52903,-1.12258,-2.74194,0.18070243396653485
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1994 12:00:00 AM,2.93333,11.0,-8.4,-7.308,-23.0,1.2,23,11.34,140.1,-2.15833,-5.45806,0.56129,-2.0,-0.41771996172354764
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1995 12:00:00 AM,5.2129,14.0,-6.8,-8.80741,-22.0,-4.0,27,8.44,164.2,-1.9,-6.01935,2.84516,0.0258065,-0.5079498568928092
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1996 12:00:00 AM,10.9516,16.8,4.4,-1.75769,-8.0,8.0,18,6.43,151.2,4.55385,0.846667,9.40645,5.83226,-0.5657871738599302
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1997 12:00:00 AM,7.3037,17.0,-2.0,-3.13333,-9.8,5.8,21,16.41,157.3,1.92308,-1.12903,5.23333,2.09032,-0.24385985561442447
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1998 12:00:00 AM,10.9893,21.2,-0.2,-2.44348,-11.2,12.0,17,22.42,161.5,4.135,0.548387,8.61936,5.18667,-0.021256653759858968
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1999 12:00:00 AM,9.81333,16.2,-3.4,-0.841667,-11.8,6.0,13,3.02,164.1,4.58261,0.693548,7.33548,4.88387,-0.6543648457978689
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/2000 12:00:00 AM,7.09655,14.0,-0.4,-2.15714,-12.6,4.0,19,18.15,150.8,2.65,-0.43871,5.41935,2.40645,-0.18063113069891912
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/2001 12:00:00 AM,9.12143,16.6,2.6,-0.323077,-7.8,7.0,15,23.83,145.7,4.27826,1.92903,7.22581,4.38667,0.031877523547995334
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/2002 12:00:00 AM,-0.17931,9.8,-6.0,-8.61538,-26.8,0.4,25,41.08,115.1,-5.09167,-5.52903,-1.37419,-3.86452,0.6073621682353365
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/2003 12:00:00 AM,6.22069,13.6,-1.0,-2.57143,-19.0,7.0,18,16.86,127.0,1.83077,-1.20645,4.11613,1.86,-0.22764487622406693
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/2004 12:00:00 AM,3.02963,12.0,-5.4,-8.536,-25.8,0.0,25,31.2,148.4,-3.13333,-6.47097,0.451613,-1.83871,0.3020711528824409
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/2005 12:00:00 AM,10.5871,18.6,1.4,-1.33333,-11.6,8.8,18,5.61,171.8,4.70333,0.593548,8.1871,5.05806,-0.5882052253245598
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/2006 12:00:00 AM,2.96774,12.0,-7.0,-7.74194,-19.2,-2.4,31,17.27,159.8,-2.3871,-5.75484,1.25806,-2.14194,-0.21278397301450802
