date,spi,rainfall,spi_deseason,seasonal,spi_lag_1,spi_lag_2,spi_lag_3,spi_lag_4,spi_lag_5,spi_lag_6,spi_lag_7,spi_lag_8,spi_lag_9,spi_lag_10,spi_lag_11,spi_lag_12
1992-08-01,0.2208215245362725,15.4,1.312464919777447,-1.0916433952411744,0.6503403574968014,0.14734104888064808,-0.5394656938503025,-0.6369774001154365,-1.385033531217409,-0.7570576428346111,0.11363852860561717,0.09766722656259375,-0.20399020590687372,-1.1430279518391453,0.18151078502589868,0.5680646121081375
1992-09-01,0.1022801997040374,19.84,1.0325628586641884,-0.930282658960151,1.312464919777447,0.6503403574968014,0.14734104888064808,-0.5394656938503025,-0.6369774001154365,-1.385033531217409,-0.7570576428346111,0.11363852860561717,0.09766722656259375,-0.20399020590687372,-1.1430279518391453,0.18151078502589868
1992-10-01,0.1853675147318697,30.85,0.14685459139486112,0.038512923337008564,1.0325628586641884,1.312464919777447,0.6503403574968014,0.14734104888064808,-0.5394656938503025,-0.6369774001154365,-1.385033531217409,-0.7570576428346111,0.11363852860561717,0.09766722656259375,-0.20399020590687372,-1.1430279518391453
1992-11-01,0.7422737383681799,41.82,0.24109989518934238,0.5011738431788375,0.14685459139486112,1.0325628586641884,1.312464919777447,0.6503403574968014,0.14734104888064808,-0.5394656938503025,-0.6369774001154365,-1.385033531217409,-0.7570576428346111,0.11363852860561717,0.09766722656259375,-0.20399020590687372
1992-12-01,1.451690536258567,62.3,1.102903199540109,0.34878733671845796,0.24109989518934238,0.14685459139486112,1.0325628586641884,1.312464919777447,0.6503403574968014,0.14734104888064808,-0.5394656938503025,-0.6369774001154365,-1.385033531217409,-0.7570576428346111,0.11363852860561717,0.09766722656259375
1993-01-01,1.2465880377158522,17.52,1.265068962107224,-0.01848092439137167,1.102903199540109,0.24109989518934238,0.14685459139486112,1.0325628586641884,1.312464919777447,0.6503403574968014,0.14734104888064808,-0.5394656938503025,-0.6369774001154365,-1.385033531217409,-0.7570576428346111,0.11363852860561717
1993-02-01,0.8582652338051238,18.94,0.9780016146377808,-0.11973638083265702,1.265068962107224,1.102903199540109,0.24109989518934238,0.14685459139486112,1.0325628586641884,1.312464919777447,0.6503403574968014,0.14734104888064808,-0.5394656938503025,-0.6369774001154365,-1.385033531217409,-0.7570576428346111
1993-03-01,-0.4426532650783116,6.52,-0.6004047449201739,0.15775147984186236,0.9780016146377808,1.265068962107224,1.102903199540109,0.24109989518934238,0.14685459139486112,1.0325628586641884,1.312464919777447,0.6503403574968014,0.14734104888064808,-0.5394656938503025,-0.6369774001154365,-1.385033531217409
1993-04-01,-0.4966615068936617,15.84,-0.8417755713402875,0.34511406444662573,-0.6004047449201739,0.9780016146377808,1.265068962107224,1.102903199540109,0.24109989518934238,0.14685459139486112,1.0325628586641884,1.312464919777447,0.6503403574968014,0.14734104888064808,-0.5394656938503025,-0.6369774001154365
1993-05-01,-0.4300107954903647,21.02,-1.003552656611415,0.5735418611210503,-0.8417755713402875,-0.6004047449201739,0.9780016146377808,1.265068962107224,1.102903199540109,0.24109989518934238,0.14685459139486112,1.0325628586641884,1.312464919777447,0.6503403574968014,0.14734104888064808,-0.5394656938503025
1993-06-01,0.1730330466975738,28.71,-0.18921621436185537,0.3622492610594292,-1.003552656611415,-0.8417755713402875,-0.6004047449201739,0.9780016146377808,1.265068962107224,1.102903199540109,0.24109989518934238,0.14685459139486112,1.0325628586641884,1.312464919777447,0.6503403574968014,0.14734104888064808
1993-07-01,-0.2390120761352511,0.01,-0.07202466585733372,-0.1669874102779174,-0.18921621436185537,-1.003552656611415,-0.8417755713402875,-0.6004047449201739,0.9780016146377808,1.265068962107224,1.102903199540109,0.24109989518934238,0.14685459139486112,1.0325628586641884,1.312464919777447,0.6503403574968014
1993-08-01,-0.7540036968128242,5.2,0.3376396984283502,-1.0916433952411744,-0.07202466585733372,-0.18921621436185537,-1.003552656611415,-0.8417755713402875,-0.6004047449201739,0.9780016146377808,1.265068962107224,1.102903199540109,0.24109989518934238,0.14685459139486112,1.0325628586641884,1.312464919777447
1993-09-01,-2.5182213320560587,0.82,-1.5879386730959077,-0.930282658960151,0.3376396984283502,-0.07202466585733372,-0.18921621436185537,-1.003552656611415,-0.8417755713402875,-0.6004047449201739,0.9780016146377808,1.265068962107224,1.102903199540109,0.24109989518934238,0.14685459139486112,1.0325628586641884
1993-10-01,-1.6454011435050837,9.51,-1.6839140668420922,0.038512923337008564,-1.5879386730959077,0.3376396984283502,-0.07202466585733372,-0.18921621436185537,-1.003552656611415,-0.8417755713402875,-0.6004047449201739,0.9780016146377808,1.265068962107224,1.102903199540109,0.24109989518934238,0.14685459139486112
1993-11-01,0.364843255195436,63.64,-0.13633058798340153,0.5011738431788375,-1.6839140668420922,-1.5879386730959077,0.3376396984283502,-0.07202466585733372,-0.18921621436185537,-1.003552656611415,-0.8417755713402875,-0.6004047449201739,0.9780016146377808,1.265068962107224,1.102903199540109,0.24109989518934238
1993-12-01,0.3784151240327075,1.44,0.029627787314249532,0.34878733671845796,-0.13633058798340153,-1.6839140668420922,-1.5879386730959077,0.3376396984283502,-0.07202466585733372,-0.18921621436185537,-1.003552656611415,-0.8417755713402875,-0.6004047449201739,0.9780016146377808,1.265068962107224,1.102903199540109
1994-01-01,0.4669735265657496,13.64,0.48545445095712125,-0.01848092439137167,0.029627787314249532,-0.13633058798340153,-1.6839140668420922,-1.5879386730959077,0.3376396984283502,-0.07202466585733372,-0.18921621436185537,-1.003552656611415,-0.8417755713402875,-0.6004047449201739,0.9780016146377808,1.265068962107224
1994-02-01,-0.6380286373638279,22.04,-0.5182922565311708,-0.11973638083265702,0.48545445095712125,0.029627787314249532,-0.13633058798340153,-1.6839140668420922,-1.5879386730959077,0.3376396984283502,-0.07202466585733372,-0.18921621436185537,-1.003552656611415,-0.8417755713402875,-0.6004047449201739,0.9780016146377808
1994-03-01,-0.2476315085725691,13.76,-0.40538298841443143,0.15775147984186236,-0.5182922565311708,0.48545445095712125,0.029627787314249532,-0.13633058798340153,-1.6839140668420922,-1.5879386730959077,0.3376396984283502,-0.07202466585733372,-0.18921621436185537,-1.003552656611415,-0.8417755713402875,-0.6004047449201739
1994-04-01,0.3703248012284598,38.42,0.025210736781834053,0.34511406444662573,-0.40538298841443143,-0.5182922565311708,0.48545445095712125,0.029627787314249532,-0.13633058798340153,-1.6839140668420922,-1.5879386730959077,0.3376396984283502,-0.07202466585733372,-0.18921621436185537,-1.003552656611415,-0.8417755713402875
1994-05-01,0.6739190653159162,36.77,0.10037720419486584,0.5735418611210503,0.025210736781834053,-0.40538298841443143,-0.5182922565311708,0.48545445095712125,0.029627787314249532,-0.13633058798340153,-1.6839140668420922,-1.5879386730959077,0.3376396984283502,-0.07202466585733372,-0.18921621436185537,-1.003552656611415
1994-06-01,1.119235609444272,38.61,0.7569863483848427,0.3622492610594292,0.10037720419486584,0.025210736781834053,-0.40538298841443143,-0.5182922565311708,0.48545445095712125,0.029627787314249532,-0.13633058798340153,-1.6839140668420922,-1.5879386730959077,0.3376396984283502,-0.07202466585733372,-0.18921621436185537
1994-07-01,0.3958174650287378,0.01,0.5628048753066552,-0.1669874102779174,0.7569863483848427,0.10037720419486584,0.025210736781834053,-0.40538298841443143,-0.5182922565311708,0.48545445095712125,0.029627787314249532,-0.13633058798340153,-1.6839140668420922,-1.5879386730959077,0.3376396984283502,-0.07202466585733372
1994-08-01,-0.5385121930070972,1.41,0.5531312022340772,-1.0916433952411744,0.5628048753066552,0.7569863483848427,0.10037720419486584,0.025210736781834053,-0.40538298841443143,-0.5182922565311708,0.48545445095712125,0.029627787314249532,-0.13633058798340153,-1.6839140668420922,-1.5879386730959077,0.3376396984283502
1994-09-01,-3.4119352293852536,0.4,-2.4816525704251027,-0.930282658960151,0.5531312022340772,0.5628048753066552,0.7569863483848427,0.10037720419486584,0.025210736781834053,-0.40538298841443143,-0.5182922565311708,0.48545445095712125,0.029627787314249532,-0.13633058798340153,-1.6839140668420922,-1.5879386730959077
1994-10-01,-1.2282759449469558,21.04,-1.2667888682839643,0.038512923337008564,-2.4816525704251027,0.5531312022340772,0.5628048753066552,0.7569863483848427,0.10037720419486584,0.025210736781834053,-0.40538298841443143,-0.5182922565311708,0.48545445095712125,0.029627787314249532,-0.13633058798340153,-1.6839140668420922
1994-11-01,0.355826922916215,52.12,-0.14534692026262253,0.5011738431788375,-1.2667888682839643,-2.4816525704251027,0.5531312022340772,0.5628048753066552,0.7569863483848427,0.10037720419486584,0.025210736781834053,-0.40538298841443143,-0.5182922565311708,0.48545445095712125,0.029627787314249532,-0.13633058798340153
1994-12-01,1.4446814849778933,61.34,1.0958941482594353,0.34878733671845796,-0.14534692026262253,-1.2667888682839643,-2.4816525704251027,0.5531312022340772,0.5628048753066552,0.7569863483848427,0.10037720419486584,0.025210736781834053,-0.40538298841443143,-0.5182922565311708,0.48545445095712125,0.029627787314249532
1995-01-01,1.5076584462713227,25.3,1.5261393706626944,-0.01848092439137167,1.0958941482594353,-0.14534692026262253,-1.2667888682839643,-2.4816525704251027,0.5531312022340772,0.5628048753066552,0.7569863483848427,0.10037720419486584,0.025210736781834053,-0.40538298841443143,-0.5182922565311708,0.48545445095712125
1995-02-01,0.7392386506171668,5.71,0.8589750314498238,-0.11973638083265702,1.5261393706626944,1.0958941482594353,-0.14534692026262253,-1.2667888682839643,-2.4816525704251027,0.5531312022340772,0.5628048753066552,0.7569863483848427,0.10037720419486584,0.025210736781834053,-0.40538298841443143,-0.5182922565311708
1995-03-01,0.2121833972297883,36.22,0.05443191738792594,0.15775147984186236,0.8589750314498238,1.5261393706626944,1.0958941482594353,-0.14534692026262253,-1.2667888682839643,-2.4816525704251027,0.5531312022340772,0.5628048753066552,0.7569863483848427,0.10037720419486584,0.025210736781834053,-0.40538298841443143
1995-04-01,-0.2190375612491463,8.51,-0.564151625695772,0.34511406444662573,0.05443191738792594,0.8589750314498238,1.5261393706626944,1.0958941482594353,-0.14534692026262253,-1.2667888682839643,-2.4816525704251027,0.5531312022340772,0.5628048753066552,0.7569863483848427,0.10037720419486584,0.025210736781834053
1995-05-01,-0.0420097153254212,12.21,-0.6155515764464715,0.5735418611210503,-0.564151625695772,0.05443191738792594,0.8589750314498238,1.5261393706626944,1.0958941482594353,-0.14534692026262253,-1.2667888682839643,-2.4816525704251027,0.5531312022340772,0.5628048753066552,0.7569863483848427,0.10037720419486584
1995-06-01,-0.3698135109232817,24.6,-0.7320627719827109,0.3622492610594292,-0.6155515764464715,-0.564151625695772,0.05443191738792594,0.8589750314498238,1.5261393706626944,1.0958941482594353,-0.14534692026262253,-1.2667888682839643,-2.4816525704251027,0.5531312022340772,0.5628048753066552,0.7569863483848427
1995-07-01,-0.6489484054523053,0.0,-0.48196099517438784,-0.1669874102779174,-0.7320627719827109,-0.6155515764464715,-0.564151625695772,0.05443191738792594,0.8589750314498238,1.5261393706626944,1.0958941482594353,-0.14534692026262253,-1.2667888682839643,-2.4816525704251027,0.5531312022340772,0.5628048753066552
1995-08-01,-1.1151248231937856,0.61,-0.02348142795261121,-1.0916433952411744,-0.48196099517438784,-0.7320627719827109,-0.6155515764464715,-0.564151625695772,0.05443191738792594,0.8589750314498238,1.5261393706626944,1.0958941482594353,-0.14534692026262253,-1.2667888682839643,-2.4816525704251027,0.5531312022340772
1995-09-01,1.8713597794900645,164.4,2.8016424384502154,-0.930282658960151,-0.02348142795261121,-0.48196099517438784,-0.7320627719827109,-0.6155515764464715,-0.564151625695772,0.05443191738792594,0.8589750314498238,1.5261393706626944,1.0958941482594353,-0.14534692026262253,-1.2667888682839643,-2.4816525704251027
1995-10-01,2.0420156674905385,13.3,2.00350274415353,0.038512923337008564,2.8016424384502154,-0.02348142795261121,-0.48196099517438784,-0.7320627719827109,-0.6155515764464715,-0.564151625695772,0.05443191738792594,0.8589750314498238,1.5261393706626944,1.0958941482594353,-0.14534692026262253,-1.2667888682839643
1995-11-01,2.196743317529317,13.22,1.6955694743504797,0.5011738431788375,2.00350274415353,2.8016424384502154,-0.02348142795261121,-0.48196099517438784,-0.7320627719827109,-0.6155515764464715,-0.564151625695772,0.05443191738792594,0.8589750314498238,1.5261393706626944,1.0958941482594353,-0.14534692026262253
1995-12-01,-0.723574076630837,8.22,-1.072361413349295,0.34878733671845796,1.6955694743504797,2.00350274415353,2.8016424384502154,-0.02348142795261121,-0.48196099517438784,-0.7320627719827109,-0.6155515764464715,-0.564151625695772,0.05443191738792594,0.8589750314498238,1.5261393706626944,1.0958941482594353
1996-01-01,-0.9326618247234654,7.94,-0.9141809003320936,-0.01848092439137167,-1.072361413349295,1.6955694743504797,2.00350274415353,2.8016424384502154,-0.02348142795261121,-0.48196099517438784,-0.7320627719827109,-0.6155515764464715,-0.564151625695772,0.05443191738792594,0.8589750314498238,1.5261393706626944
1996-02-01,-0.9239790193804962,13.43,-0.8042426385478392,-0.11973638083265702,-0.9141809003320936,-1.072361413349295,1.6955694743504797,2.00350274415353,2.8016424384502154,-0.02348142795261121,-0.48196099517438784,-0.7320627719827109,-0.6155515764464715,-0.564151625695772,0.05443191738792594,0.8589750314498238
1996-03-01,-0.0688473120609959,34.55,-0.22659879190285825,0.15775147984186236,-0.8042426385478392,-0.9141809003320936,-1.072361413349295,1.6955694743504797,2.00350274415353,2.8016424384502154,-0.02348142795261121,-0.48196099517438784,-0.7320627719827109,-0.6155515764464715,-0.564151625695772,0.05443191738792594
1996-04-01,0.1469642276714061,16.5,-0.19814983677521963,0.34511406444662573,-0.22659879190285825,-0.8042426385478392,-0.9141809003320936,-1.072361413349295,1.6955694743504797,2.00350274415353,2.8016424384502154,-0.02348142795261121,-0.48196099517438784,-0.7320627719827109,-0.6155515764464715,-0.564151625695772
1996-05-01,0.2294281833659871,16.92,-0.3441136777550632,0.5735418611210503,-0.19814983677521963,-0.22659879190285825,-0.8042426385478392,-0.9141809003320936,-1.072361413349295,1.6955694743504797,2.00350274415353,2.8016424384502154,-0.02348142795261121,-0.48196099517438784,-0.7320627719827109,-0.6155515764464715
1996-06-01,-0.4992711174965207,7.8,-0.8615203785559499,0.3622492610594292,-0.3441136777550632,-0.19814983677521963,-0.22659879190285825,-0.8042426385478392,-0.9141809003320936,-1.072361413349295,1.6955694743504797,2.00350274415353,2.8016424384502154,-0.02348142795261121,-0.48196099517438784,-0.7320627719827109
1996-07-01,-0.9560352031985084,4.1,-0.789047792920591,-0.1669874102779174,-0.8615203785559499,-0.3441136777550632,-0.19814983677521963,-0.22659879190285825,-0.8042426385478392,-0.9141809003320936,-1.072361413349295,1.6955694743504797,2.00350274415353,2.8016424384502154,-0.02348142795261121,-0.48196099517438784
1996-08-01,-1.816672966307052,1.2,-0.7250295710658776,-1.0916433952411744,-0.789047792920591,-0.8615203785559499,-0.3441136777550632,-0.19814983677521963,-0.22659879190285825,-0.8042426385478392,-0.9141809003320936,-1.072361413349295,1.6955694743504797,2.00350274415353,2.8016424384502154,-0.02348142795261121
1996-09-01,-2.306390114327431,2.43,-1.37610745536728,-0.930282658960151,-0.7250295710658776,-0.789047792920591,-0.8615203785559499,-0.3441136777550632,-0.19814983677521963,-0.22659879190285825,-0.8042426385478392,-0.9141809003320936,-1.072361413349295,1.6955694743504797,2.00350274415353,2.8016424384502154
1996-10-01,-0.7611285093386672,30.1,-0.7996414326756758,0.038512923337008564,-1.37610745536728,-0.7250295710658776,-0.789047792920591,-0.8615203785559499,-0.3441136777550632,-0.19814983677521963,-0.22659879190285825,-0.8042426385478392,-0.9141809003320936,-1.072361413349295,1.6955694743504797,2.00350274415353
1996-11-01,-0.6411922756856735,4.5,-1.1423661188645111,0.5011738431788375,-0.7996414326756758,-1.37610745536728,-0.7250295710658776,-0.789047792920591,-0.8615203785559499,-0.3441136777550632,-0.19814983677521963,-0.22659879190285825,-0.8042426385478392,-0.9141809003320936,-1.072361413349295,1.6955694743504797
1996-12-01,-0.2830579039130602,13.62,-0.6318452406315181,0.34878733671845796,-1.1423661188645111,-0.7996414326756758,-1.37610745536728,-0.7250295710658776,-0.789047792920591,-0.8615203785559499,-0.3441136777550632,-0.19814983677521963,-0.22659879190285825,-0.8042426385478392,-0.9141809003320936,-1.072361413349295
1997-01-01,-0.8659940839273779,12.9,-0.8475131595360061,-0.01848092439137167,-0.6318452406315181,-1.1423661188645111,-0.7996414326756758,-1.37610745536728,-0.7250295710658776,-0.789047792920591,-0.8615203785559499,-0.3441136777550632,-0.19814983677521963,-0.22659879190285825,-0.8042426385478392,-0.9141809003320936
1997-02-01,0.072661889989806,34.92,0.19239827082246302,-0.11973638083265702,-0.8475131595360061,-0.6318452406315181,-1.1423661188645111,-0.7996414326756758,-1.37610745536728,-0.7250295710658776,-0.789047792920591,-0.8615203785559499,-0.3441136777550632,-0.19814983677521963,-0.22659879190285825,-0.8042426385478392
1997-03-01,0.4992110671936701,32.44,0.3414595873518077,0.15775147984186236,0.19239827082246302,-0.8475131595360061,-0.6318452406315181,-1.1423661188645111,-0.7996414326756758,-1.37610745536728,-0.7250295710658776,-0.789047792920591,-0.8615203785559499,-0.3441136777550632,-0.19814983677521963,-0.22659879190285825
1997-04-01,0.3091160884908687,4.1,-0.035997975955757044,0.34511406444662573,0.3414595873518077,0.19239827082246302,-0.8475131595360061,-0.6318452406315181,-1.1423661188645111,-0.7996414326756758,-1.37610745536728,-0.7250295710658776,-0.789047792920591,-0.8615203785559499,-0.3441136777550632,-0.19814983677521963
1997-05-01,0.0805978366996635,25.22,-0.49294402442138685,0.5735418611210503,-0.035997975955757044,0.3414595873518077,0.19239827082246302,-0.8475131595360061,-0.6318452406315181,-1.1423661188645111,-0.7996414326756758,-1.37610745536728,-0.7250295710658776,-0.789047792920591,-0.8615203785559499,-0.3441136777550632
1997-06-01,0.3969010522284936,46.12,0.034651791169064416,0.3622492610594292,-0.49294402442138685,-0.035997975955757044,0.3414595873518077,0.19239827082246302,-0.8475131595360061,-0.6318452406315181,-1.1423661188645111,-0.7996414326756758,-1.37610745536728,-0.7250295710658776,-0.789047792920591,-0.8615203785559499
1997-07-01,0.6091464374337706,14.32,0.776133847711688,-0.1669874102779174,0.034651791169064416,-0.49294402442138685,-0.035997975955757044,0.3414595873518077,0.19239827082246302,-0.8475131595360061,-0.6318452406315181,-1.1423661188645111,-0.7996414326756758,-1.37610745536728,-0.7250295710658776,-0.789047792920591
1997-08-01,0.0476814478235293,0.0,1.1393248430647036,-1.0916433952411744,0.776133847711688,0.034651791169064416,-0.49294402442138685,-0.035997975955757044,0.3414595873518077,0.19239827082246302,-0.8475131595360061,-0.6318452406315181,-1.1423661188645111,-0.7996414326756758,-1.37610745536728,-0.7250295710658776
1997-09-01,0.5215775133067022,67.02,1.4518601722668532,-0.930282658960151,1.1393248430647036,0.776133847711688,0.034651791169064416,-0.49294402442138685,-0.035997975955757044,0.3414595873518077,0.19239827082246302,-0.8475131595360061,-0.6318452406315181,-1.1423661188645111,-0.7996414326756758,-1.37610745536728
1997-10-01,0.3066443848418925,4.33,0.26813146150488393,0.038512923337008564,1.4518601722668532,1.1393248430647036,0.776133847711688,0.034651791169064416,-0.49294402442138685,-0.035997975955757044,0.3414595873518077,0.19239827082246302,-0.8475131595360061,-0.6318452406315181,-1.1423661188645111,-0.7996414326756758
1997-11-01,0.3538432787873992,2.12,-0.14733056439143832,0.5011738431788375,0.26813146150488393,1.4518601722668532,1.1393248430647036,0.776133847711688,0.034651791169064416,-0.49294402442138685,-0.035997975955757044,0.3414595873518077,0.19239827082246302,-0.8475131595360061,-0.6318452406315181,-1.1423661188645111
1997-12-01,-1.2994870754958627,15.0,-1.6482744122143207,0.34878733671845796,-0.14733056439143832,0.26813146150488393,1.4518601722668532,1.1393248430647036,0.776133847711688,0.034651791169064416,-0.49294402442138685,-0.035997975955757044,0.3414595873518077,0.19239827082246302,-0.8475131595360061,-0.6318452406315181
1998-01-01,-1.0374104484750435,9.81,-1.0189295240836718,-0.01848092439137167,-1.6482744122143207,-0.14733056439143832,0.26813146150488393,1.4518601722668532,1.1393248430647036,0.776133847711688,0.034651791169064416,-0.49294402442138685,-0.035997975955757044,0.3414595873518077,0.19239827082246302,-0.8475131595360061
1998-02-01,0.0297759287607356,34.92,0.14951230959339262,-0.11973638083265702,-1.0189295240836718,-1.6482744122143207,-0.14733056439143832,0.26813146150488393,1.4518601722668532,1.1393248430647036,0.776133847711688,0.034651791169064416,-0.49294402442138685,-0.035997975955757044,0.3414595873518077,0.19239827082246302
1998-03-01,0.4462421520833974,33.01,0.288490672241535,0.15775147984186236,0.14951230959339262,-1.0189295240836718,-1.6482744122143207,-0.14733056439143832,0.26813146150488393,1.4518601722668532,1.1393248430647036,0.776133847711688,0.034651791169064416,-0.49294402442138685,-0.035997975955757044,0.3414595873518077
1998-04-01,0.5341243876689313,14.02,0.1890103232223056,0.34511406444662573,0.288490672241535,0.14951230959339262,-1.0189295240836718,-1.6482744122143207,-0.14733056439143832,0.26813146150488393,1.4518601722668532,1.1393248430647036,0.776133847711688,0.034651791169064416,-0.49294402442138685,-0.035997975955757044
1998-05-01,0.1315200634061682,16.81,-0.44202179771488215,0.5735418611210503,0.1890103232223056,0.288490672241535,0.14951230959339262,-1.0189295240836718,-1.6482744122143207,-0.14733056439143832,0.26813146150488393,1.4518601722668532,1.1393248430647036,0.776133847711688,0.034651791169064416,-0.49294402442138685
1998-06-01,-0.727257661129173,3.81,-1.0895069221886022,0.3622492610594292,-0.44202179771488215,0.1890103232223056,0.288490672241535,0.14951230959339262,-1.0189295240836718,-1.6482744122143207,-0.14733056439143832,0.26813146150488393,1.4518601722668532,1.1393248430647036,0.776133847711688,0.034651791169064416
1998-07-01,-1.2543431273269456,1.71,-1.0873557170490282,-0.1669874102779174,-1.0895069221886022,-0.44202179771488215,0.1890103232223056,0.288490672241535,0.14951230959339262,-1.0189295240836718,-1.6482744122143207,-0.14733056439143832,0.26813146150488393,1.4518601722668532,1.1393248430647036,0.776133847711688
1998-08-01,-0.6063389959304848,32.51,0.4853043993106896,-1.0916433952411744,-1.0873557170490282,-1.0895069221886022,-0.44202179771488215,0.1890103232223056,0.288490672241535,0.14951230959339262,-1.0189295240836718,-1.6482744122143207,-0.14733056439143832,0.26813146150488393,1.4518601722668532,1.1393248430647036
