station_id,ds,precip,tm_m,SPI_1,SPI_3,SPI_6,SPI_9,SPI_12,SPI_24
40708,07/01/1991,4.01,18.5419,0.09047424317988631,0.4839569041424167,1.0082152899299779,0.4880106626613993,0.3557683212251407,
40708,08/01/1991,0.41,16.7355,-0.6984672356757968,-0.1377003462897077,0.9247827876051917,0.9367685422233799,0.3311515675170814,
40708,09/01/1991,0.0,13.8966,-1.88950996033343,-1.5127949458915053,-0.6950949817733387,0.5054020033132762,0.31160937744336475,
40708,10/01/1991,11.6,11.8,-0.6490188276913612,-1.580872952532724,-0.5555399731747533,0.36064649208997573,-0.12094574033605367,
40708,11/01/1991,14.8,5.85417,-0.421612124930887,-1.323567677693264,-1.4546307494076538,0.008915492737832799,0.10590262823037275,
40708,12/01/1991,33.91,-2.752,0.8988160485081534,-0.4306461705623515,-0.9887337631150794,-1.0238562424024311,0.08814306071875373,-0.02754614067682524
40708,01/01/1992,14.23,-6.70769,-0.6123257145462756,-0.23218750351442946,-1.304505610093794,-0.6115494361438162,0.05542399518064202,-0.5043462452815154
40708,02/01/1992,22.25,-2.192,0.17016897687647425,0.2726693725066117,-1.0508308234103954,-1.042011682767833,0.07384299943906597,-0.6099810180315307
40708,03/01/1992,25.35,0.610714,-0.33294826876667155,-0.4727853085756096,-0.8524059891459708,-1.2272589404201595,-1.1921822047424495,-0.8929894052273457
40708,04/01/1992,91.3,7.46786,1.8182164960064437,1.3476873945423806,0.7488169491810555,0.09825159994696424,0.27127264645837906,-0.34218870840077203
40708,05/01/1992,43.88,10.0852,0.3986562128213268,1.3894417934799108,1.2646144752440935,0.26054390803202104,0.049524361527761865,0.0478924343587798
40708,06/01/1992,72.82,15.07,2.21285756661564,2.6110195468524493,1.830809646845502,1.5542633402884398,1.171144661726444,1.0682240723314502
40708,07/01/1992,9.61,16.8433,0.7029666792184066,1.787355539640772,2.190342678473539,1.6695201089275076,1.2887533714761803,1.1932804610754597
40708,08/01/1992,20.41,15.2774,1.6973659552028375,2.2679154754466877,2.360849828111676,2.245385861940734,1.5768756123807308,1.4390463338334039
40708,09/01/1992,10.8,13.7367,0.5355923758734966,1.258668083751152,2.7306357806892105,2.0657784232999146,1.7719522934178409,1.5804097118886273
40708,10/01/1992,5.33,10.8107,-1.2805262207448211,-0.07052399925786706,1.6181876255824272,2.3114206368296086,1.740335870288829,1.1247759860816822
40708,11/01/1992,54.21,5.91429,0.9714046327545117,0.2153725391194405,1.6774885612629387,2.2935316388736933,2.2463972559931715,1.4905842611070772
40708,12/01/1992,35.43,-1.5,0.962121335647664,0.5074496819800901,0.9145012631830028,2.586519346550167,2.2041106920823026,1.5393864261347436
40708,01/01/1993,30.54,-7.3,0.6543134664869394,1.2886174011916312,1.0884279567127995,1.8811037926439917,2.596347398096942,1.7589652274482597
40708,02/01/1993,44.52,-4.93077,1.3598593397540224,1.6295399932143897,1.1687449558122673,2.2226491293218364,2.7324928755090423,2.00701126600455
40708,03/01/1993,46.35,1.75926,0.7470001475168867,1.172099880060133,1.2338670404295673,1.5081743868354667,2.806836826034373,1.5429849415233519
40708,04/01/1993,23.33,8.91035,-0.5113235361338953,0.6782226169430644,1.3463252440765283,1.2521620650097072,2.011078366592649,1.6665711851145253
40708,05/01/1993,39.14,12.7581,0.16883844221996047,0.003815324714936981,1.0185055790625688,0.9870905346745141,2.197143801511784,1.66566317876265
40708,06/01/1993,39.91,15.4233,1.399583644389303,0.42211208278883927,1.0688809863548476,1.3457998264125943,1.6039021078237687,2.070673745530339
40708,07/01/1993,5.3,16.3613,0.2679732449454684,0.8480595024713617,0.9885833575816774,1.527770945694084,1.5546892288703555,2.078234498416471
40708,08/01/1993,8.52,16.9226,0.8677296322742812,1.1993295656027967,0.6232943706351617,1.3051144416528384,1.295849775968494,2.1505969422947504
40708,09/01/1993,0.82,15.2433,-0.8576544033513059,-0.2555902978912473,0.21823783950469627,0.9134790672393922,1.1330594223926755,2.171991107364481
40708,10/01/1993,17.56,8.85806,-0.2538863210895641,-0.5370262554790981,0.33024016737728173,0.6928991868590222,1.4056275691861293,2.1189421016256
40708,11/01/1993,112.02,-1.7,2.0785749486482787,1.4713633196313913,1.8550215760245496,1.648863681624723,2.2364453609773918,2.7271974590019785
40708,12/01/1993,27.82,-4.532,0.6250162516452624,1.7383694433960568,1.6305206203313634,1.542683686574701,2.061166868154486,2.74608931163623
40708,01/01/1994,12.65,-2.29565,-0.7817570357041909,1.9415828544779583,1.5951029594671016,1.587724274404871,1.9090721182308037,2.837863789236329
40708,02/01/1994,15.06,-3.51579,-0.3867395677028096,-0.3616584967121583,1.2788415992386115,1.5368492961763718,1.3353706941579024,2.7688159441789857
40708,03/01/1994,28.63,4.05769,-0.13210589166363254,-0.6721563287102248,1.1847014095731279,1.0029164481012667,0.9945955662801571,2.8741616789729294
40708,04/01/1994,25.13,10.7429,-0.40978017521053767,-0.861461401797729,1.1132726505664392,0.8142133904363493,1.0575252476603247,2.189898075015921
40708,05/01/1994,49.52,12.8484,0.6516558745726653,-0.16891199166689286,-0.4272611108668992,0.9775718024964303,1.351825980654306,2.5407426984672385
40708,06/01/1994,9.63,13.8167,0.06918291330205399,-0.08980245183685365,-0.6250524906458966,0.9529759496618451,0.7745695987629001,1.7760575473501556
40708,07/01/1994,1.63,15.4484,-0.3970980221160609,0.17821791947831786,-0.5779040629528217,0.9489010746989317,0.7146167197548181,1.659439180728007
40708,08/01/1994,0.41,16.471,-0.6984672356757968,-0.5225197119153109,-0.45748153808815545,-0.6613396801682138,0.541238725800382,1.3626228494196744
40708,09/01/1994,2.45,12.5133,-0.3891916496848237,-1.498745167670307,-0.5504427302813713,-0.9878518315436011,0.5712203096483448,1.2511206300246025
40708,10/01/1994,18.35,10.3103,-0.2090467058620836,-0.8699863372559749,-0.5878713774108358,-1.2933036020369337,0.6163939164306622,1.3495269361095448
40708,11/01/1994,150.81,5.68077,2.63221050037238,2.1269763133630413,1.8414833558518597,1.5426392698876898,1.2609804535281781,2.1339832626015105
40708,12/01/1994,11.34,-2.15833,-0.4122294203602533,2.1127886676037138,1.8626044842398888,1.4586949133928149,0.9615348771906199,1.954134222411973
40708,01/01/1995,17.53,1.31724,-0.29673843234062885,2.4262644530126036,2.0387861138031207,1.5554302521013608,1.1067031607092517,1.8893577710459513
40708,02/01/1995,19.13,1.12222,-0.05369749035318689,-0.7279347947147382,1.9609570347174332,1.3972697462149206,1.1121297094755733,1.619546633134909
40708,03/01/1995,29.41,4.50345,-0.0866723172320735,-0.326936782477618,1.7703372184739323,1.4037420063806467,1.063551276091476,1.483246023719127
40708,04/01/1995,33.5,9.6,0.005938281082283481,-0.35595385626981274,1.807897712043094,1.474106595462226,1.2300653591135395,1.6023585460687189
40708,05/01/1995,13.61,12.2567,-1.6049697013574804,-1.1056410181109375,-1.4198969651507407,1.126186896911563,0.7025877519397074,1.442031222390577
40708,06/01/1995,25.33,15.9133,0.8999406909061675,-0.46607396470537693,-0.6759227369817069,1.3504312490840835,0.9730727446138051,1.2766253684646163
40708,07/01/1995,2.61,17.2258,-0.1565201350666359,-0.5131085880845171,-0.7390274541572424,1.2891126919152684,1.00447075165098,1.232883465816169
40708,08/01/1995,0.53,17.8548,-0.6098045315338269,0.3765257495906137,-0.7205192654384674,-1.0717242327766392,0.9704513495008382,1.103091597459398
40708,09/01/1995,45.13,14.9,2.017567149029531,1.5627315713433565,0.309080697979538,-0.060360059394566734,1.7112764326685248,1.7146338485340575
40708,10/01/1995,25.08,8.875,0.12751583703579805,1.1116789329076242,0.3597190635681245,-0.07171826134020372,1.8998600659322982,1.7108941916302434
40708,11/01/1995,2.02,6.26071,-1.7867576373446257,0.26398954175903,0.2657890219335088,-0.5833401470991855,-0.9787734480880615,0.22527656440651692
40708,12/01/1995,8.44,-1.9,-0.6957354225100394,-1.3668030305303414,-0.37668061991790064,-0.7358042077040823,-0.9877827328217328,0.013567524983640195
40708,01/01/1996,23.92,-3.644,0.2140664699965859,-1.3926276297445357,-0.2786504170645768,-0.5929321567598135,-0.9162387322269452,0.15153346267489606
40708,02/01/1996,26.64,-1.26538,0.45203750178632335,-0.2041829012209523,-0.02718984271396518,0.04274060840434136,-0.6734789832759686,0.30962247954272304
40708,03/01/1996,33.43,0.933333,0.1354312952991191,0.22781965154527173,-0.923787614069155,-0.2156050638974318,-0.5215447675318541,0.4046481233847922
40708,04/01/1996,57.16,6.72143,0.8914980427600834,0.765141798852261,-0.3136842978499753,0.28208520899375683,-0.09943479407356708,0.802125301472111
40708,05/01/1996,38.03,13.6903,0.11237033317616713,0.5770968823057955,0.29987679753990326,0.3195121621160937,0.32137877087375166,0.6826149727728418
40708,06/01/1996,4.22,14.4033,-0.46925148898420616,0.3424903421190258,0.3108335570182082,-0.737577502731835,-0.11130882485208891,0.6201599667744625
40708,07/01/1996,1.02,18.16,-0.6114345487772377,-0.44331962330315383,0.17940915460912915,-0.6647053939907471,-0.15189340644541122,0.6081928719976336
40708,08/01/1996,2.13,17.3677,-0.01750945416692854,-0.9023787049404591,0.05127773838376561,-0.13168216714583214,-0.10818549312432524,0.6247416686325612
40708,09/01/1996,10.03,16.69,0.47830985119139385,-0.3838361640721367,0.1066245858212744,0.13704536578523882,-0.8695465226188864,0.733027111513448
40708,10/01/1996,18.41,10.7741,-0.20569651897618293,-0.3476656820944193,-0.8825130241465475,-0.15642013791657128,-1.0520829721520175,0.6938862740955487
40708,11/01/1996,24.24,4.32593,0.04048207345553123,-0.28811367679942695,-0.8602304148685068,-0.3253449572996355,-0.4965458123826022,-0.9525967472801455
40708,12/01/1996,6.43,4.55385,-0.9370736055684892,-0.8132705306066369,-1.0767213258460409,-0.6096487506319338,-0.5012941228501748,-1.0208977455989399
40708,01/01/1997,51.61,-2.05909,1.738231893166578,0.3574922762233299,-0.04893820602126378,-0.3807007638350395,0.032603138276359224,-0.5956159345132812
40708,02/01/1997,39.72,-5.78077,1.1435094795991696,1.2396950587596378,0.46652145751257224,0.001954845933749051,0.2895082939142532,-0.30464294993301905
40708,03/01/1997,80.84,-1.30435,1.9655145461416699,2.1889565019058113,1.323549358852465,1.1122870265510767,1.0410359152663144,0.3858594795019901
40708,04/01/1997,4.94,10.72,-2.218401702550448,0.9951282257168349,0.8623592663350826,0.615850819905258,0.21665429296858213,0.025225016532431567
40708,05/01/1997,37.07,13.4667,0.06263729282074494,0.4164641495361382,1.0464805168397173,0.6265432623243807,0.16679714158205358,0.2880503527256074
40708,06/01/1997,52.07,17.88,1.7350515362037124,0.19555160543655195,1.774724434490383,1.282015285146763,1.0633385007369058,0.6941266123535598
40708,07/01/1997,34.43,18.4067,2.0198392493613353,1.7326944333935088,1.919071723400203,1.7170719229604074,1.6693893386959822,1.1491718947281355
40708,08/01/1997,0.03,18.8806,-1.3595992420094292,1.9566164916844473,1.4976240087885984,1.8480405574267706,1.5712672055334398,1.124844171160202
40708,09/01/1997,16.32,14.8533,0.884264700513674,1.6585157584796133,0.8625125124124344,2.1588686189784947,1.6919026061961995,0.7160834518809779
40708,10/01/1997,18.43,14.32,-0.20458147761946838,-0.1488001389267325,1.5174994915054443,1.9580724634730555,1.7651553076301882,0.5861831158125579
40708,11/01/1997,23.02,5.89643,-0.011201183384103981,-0.13258483097870627,1.172035499557039,1.2102191135996567,1.6361768228803284,0.7438233326478473
40708,12/01/1997,16.41,1.92308,-0.02077610330786099,-0.5096439866856408,0.2915744343831532,0.2640144574882456,1.7475536678705634,0.8690254121139358
40708,01/01/1998,65.02,-4.62727,2.2864708795645585,0.9293875124162186,0.6638585184837907,1.5730797117604438,2.0754060545344997,1.372967531073317
40708,02/01/1998,58.52,-5.00476,1.917408584848833,2.433123438833329,1.5260654446404338,2.2312163035803936,2.216553083065167,1.7344910009921344
40708,03/01/1998,23.23,5.40769,-0.4724220999111736,1.708185168115546,1.0119401550434342,1.4778975424955767,1.272771575660236,1.6774285823136612
40708,04/01/1998,40.71,11.1929,0.3105954429473883,0.911771211572189,1.214194267785711,1.0771844567780227,1.8426314201243386,1.4961705926446003
40708,05/01/1998,56.52,13.3367,0.9407006617612719,0.3484665989532806,1.855485711181617,1.5850574831526916,2.3948305516085524,1.901988837838736
40708,06/01/1998,10.61,17.75,0.1411969070194381,0.5645968033543244,1.588942696926249,1.2284822822991421,1.6657087457247026,2.0389535263174277
40708,07/01/1998,6.23,18.7226,0.3779836488820188,0.5535053667690321,0.934113084306873,1.2418886115663215,1.1970703262941833,2.098604198635935
40708,08/01/1998,1.41,19.4129,-0.21619843851983275,-0.10264421856881659,0.11309720648211725,1.3975075527193161,1.1768216983582094,2.0561010980648406
40708,09/01/1998,5.83,15.6379,0.0987698513551799,-0.3576054086806023,0.3236769868551026,1.4107272552944212,1.0006224474230616,2.010851361954897
40708,10/01/1998,16.71,12.2567,-0.3037337610014269,-0.7027172957909809,-0.08388827829690919,0.5588143193835351,1.0149172852090522,1.8736081791171102
40708,11/01/1998,18.5,9.3,-0.22106715153531087,-0.6872326675257145,-0.885715895279712,-0.5253870106261782,0.8765681488896869,1.5190672462101351
40708,12/01/1998,22.42,4.135,0.34721625574599974,-0.5171770433668962,-0.7720638469569215,-0.22580281788860865,0.9632062436717197,1.7385528376648962
40708,01/01/1999,17.11,1.57308,-0.33449310500149304,-0.40098174413863047,-1.0432008718911643,-0.39788417058091663,0.12132856102335986,1.42309979013603
40708,02/01/1999,3.81,4.23333,-1.9145697776282815,-0.9747802797674842,-1.4808839330558985,-1.3713113436204685,-0.9477238634753065,1.0221010784449651
40708,03/01/1999,35.81,3.96429,0.2585843348298502,-0.6575643583416781,-1.0683932041325244,-1.1929760165504084,-0.6075925812526852,0.5238849823464969
40708,04/01/1999,33.26,8.85862,-0.0049304120179386466,-0.6996616137752716,-0.8210699512523747,-1.3368619278889387,-0.7819211353092532,0.8728012068535181
40708,05/01/1999,45.06,12.5387,0.45328584840457786,0.16393796397725122,-0.46316349114328365,-1.235714291833105,-1.2485613670689983,1.0405448154890273
40708,06/01/1999,2.51,16.0233,-0.7539506933521167,-0.19554283557345625,-0.6989982920977833,-1.3245866929198271,-1.416344588096226,0.3388298334503488
40708,07/01/1999,9.21,17.2742,0.6689585383753914,0.04813596703973636,-0.5763213236595571,-0.8179711599799538,-1.374886966210573,-0.04835568239629302
40708,08/01/1999,3.24,21.0516,0.21022525332940117,-0.2961691740944662,-0.10934259661549123,-0.6173870158840321,-1.2700908247382112,0.0030699143241357764
40708,09/01/1999,14.33,15.7,0.7688187273784639,0.571383681491328,-0.022401414003947195,-0.5401022162442852,-1.1006685540139036,-0.03447803399659344
40708,10/01/1999,62.21,11.7233,1.3327004216362885,1.3579583076267272,1.0018310977700906,0.30895767129775886,-0.11077561560884118,0.5876931092826541
40708,11/01/1999,29.92,3.87931,0.26020479008203745,1.0280763768967733,0.7230454796788371,0.6334479065547707,0.12745792601173384,0.586368378044618
40708,12/01/1999,3.02,4.58261,-1.5268016951061019,0.5116668470656626,0.6079008510961307,0.264805216579318,-0.22758750339840822,0.4614157086481729
40708,01/01/2000,34.34,-0.958333,0.8791741949874654,-0.09026653669325808,0.8580082590827244,0.5766512975803832,0.09988275001092926,0.09231153849197175
40708,02/01/2000,23.31,-0.348,0.24139817682891693,-0.13061589309199115,0.8626006202715141,0.5031537903778015,0.4638491950499392,-0.3486496822860451
40708,03/01/2000,97.5,2.50769,2.4363587794891597,1.8722245354084115,1.833615563237146,1.8356333536710232,1.3946522914702277,0.6276198201592145
40708,04/01/2000,16.71,13.3448,-0.9405165812120913,1.3124263837812071,0.8056671202129482,1.5041157778712533,1.1940086287194238,0.3329168996457557
40708,05/01/2000,16.71,13.1857,-1.3024464548142773,0.6398019228584209,0.394096287567278,1.167015886678117,0.801825051099669,-0.3047522389463073
40708,06/01/2000,6.0,15.32,-0.2544170268380777,-1.8116845245392277,0.5306517830317995,0.7907356750543983,0.8453992841343554,-0.38852006448910875
40708,07/01/2000,5.12,18.9452,0.2451682583062113,-1.1583067010342334,0.2891578098576858,0.08300612386762898,0.7794230325518158,-0.40464410721436256
40708,08/01/2000,4.11,19.3,0.3529617647386496,-0.27922507021796283,0.27816792483985353,0.10804286963133618,0.7682934704950473,-0.3538755331460353
40708,09/01/2000,7.84,16.41,0.2975760423770486,-0.06043018864053257,-1.671684900990529,0.42801809162994303,0.6512589025434179,-0.3321757494699916
40708,10/01/2000,37.16,9.55357,0.6026030844566617,0.42575718021930636,-0.7679403677535025,0.4313748327979161,0.18616675811037947,-0.009889291211114879
40708,11/01/2000,35.93,4.74615,0.46396518887757926,0.4775178809102536,0.15743389366718655,0.4702732207209647,0.29597852188704105,0.21739914489490006
40708,12/01/2000,18.15,2.65,0.09401643387704048,0.4188498302756716,0.28340208337440137,-0.9402672456766444,0.572506816883323,0.18941904579508023
40708,01/01/2001,19.66,-2.45556,-0.1142255479437867,0.10999143623045378,0.23311098989642276,-0.5017769734203676,0.3250592905727242,0.22346934836089044
40708,02/01/2001,2.44,2.688,-2.3080358895297484,-1.1487584369972748,-0.3049466715374,-0.4845448046188134,-0.062383059924345056,0.21961130083009306
40708,03/01/2001,13.64,7.94815,-1.2477060079135045,-1.570346394086985,-0.7227410673368615,-0.7743241526856116,-1.682207163827172,-0.03210910988787023
40708,04/01/2001,38.84,10.92,0.2352912036741784,-1.4709919106159326,-0.879427025393255,-0.7417079375359907,-1.2528696327188933,0.04389196746160426
40708,05/01/2001,19.63,13.67,-1.052400057690737,-1.2807508341677276,-1.8168704419460688,-1.3823496309027692,-1.4508450259396293,-0.43302935260881315
40708,06/01/2001,0.1,16.0267,-2.015954430681991,-0.9646275565358888,-1.8913236876165902,-1.5767471723766315,-1.5645489423501546,-0.48560775800084305
40708,07/01/2001,3.8,17.9871,0.057887458874017854,-1.4068261162076685,-2.1662252758724807,-1.6399619454575847,-1.6327220658747121,-0.5707978634147808
40708,08/01/2001,4.82,19.1032,0.4548681062074402,-0.7687369914659904,-1.4388200584021587,-1.9122971771010566,-1.542941257796069,-0.5344682195739782
40708,09/01/2001,1.91,16.6345,-0.508242544756873,-0.6446207637451643,-1.1909581397303481,-2.078313817018407,-1.7247208923413397,-0.74635446207464
40708,10/01/2001,53.35,10.7429,1.100526485114069,0.793812152415415,-0.531711030512861,-1.6808158748178696,-1.3716253625073338,-0.8344414538563045
40708,11/01/2001,39.83,6.056,0.5843381980189172,0.7948691256428504,0.33815435693156554,-0.6133360028739272,-1.1823844728010748,-0.5493738205510906
40708,12/01/2001,23.83,4.27826,0.4236731372982571,0.9892827937243434,0.7346158123865446,-0.07375844148513994,-0.9979268269032003,-0.27555779435245514
40708,01/01/2002,8.92,0.196296,-1.2517354255747675,0.07492321721840531,0.4953337669549135,-0.37916149701511465,-1.3248130584006879,-0.6329811125003519
40708,02/01/2002,4.3,3.14286,-1.8007604991578945,-1.3390216268392536,-0.0027530775002907225,-0.37935700705315617,-1.166665670090361,-0.8772984180434558
40708,03/01/2002,21.84,7.45556,-0.568705331380179,-1.605670945175015,-0.09937566756134807,-0.33313479354173847,-0.888310870323424,-1.991806220651144
40708,04/01/2002,54.06,8.17857,0.7912855619868905,-0.42282483777147656,-0.2864425785412217,0.07652603369851756,-0.6196240906309831,-1.4138976070280975
40708,05/01/2002,55.23,11.3034,0.8892562992714246,0.6454909219450213,-0.18173394369978138,0.3986211143389982,-0.011593807256510467,-1.092713280468846
40708,06/01/2002,0.62,15.85,-1.3821798343346536,0.6173728331518412,-0.5217888718652788,0.2251057002504768,-0.003076353884952963,-1.2166735462754281
40708,07/01/2002,29.21,18.8613,1.8107311003935604,0.8662070030556661,0.2871408459822015,0.17965324422950604,0.5015406458886197,-0.8074566519400133
40708,08/01/2002,3.5,18.9871,0.25538136557089586,0.5639291914830324,0.6619702856235516,0.0016046949475760459,0.46143314923830303,-0.8021991479559388
40708,09/01/2002,1.01,17.32,-0.7786796389104043,0.9342428354390535,0.8358563030932606,-0.22860749647967396,0.44230969208982335,-0.9281532446003599
40708,10/01/2002,4.51,15.2138,-1.401191126238495,-1.900237470008531,-0.1854378971722183,-0.6087455818656643,-0.5589658219507457,-1.3879258361101945
40708,11/01/2002,27.64,6.77586,0.17572291543930318,-1.004909125139068,-0.6527493139120099,-0.13092098455670603,-0.7720000672628022,-1.2501177269297865
40708,12/01/2002,41.08,-5.09167,1.1833393450113086,-0.04667876319812957,0.24954657562199928,0.5373412180368191,-0.3761551054369394,-0.9421539831136271
40708,01/01/2003,23.83,0.0727273,0.20755461267595396,0.6335601277577031,-0.3879648248794314,0.2505483092391052,-0.09915188816519967,-0.9281717545816659
40708,02/01/2003,24.29,0.46087,0.3053544318017698,0.9587488048911863,-0.27155131262825966,-0.04418464160995023,0.2965284436862122,-0.6097100576989584
40708,03/01/2003,52.38,1.124,0.9942701005307568,0.6727176937421818,0.38534321404276667,0.6092056095888254,0.7891752917537836,-0.06932642387450556
40708,04/01/2003,75.4,9.044,1.4201244616836486,1.6733696857592728,1.523085776162279,0.9212447495054618,1.1529989374982317,0.40216006018728795
40708,05/01/2003,26.95,12.2759,-0.5241256421805923,1.250173795218864,1.5309899516671033,0.7115333413549693,0.7526295365195713,0.48482264107064793
40708,06/01/2003,13.23,14.96,0.3134844347744821,0.7586717532789613,0.9315697571402797,0.7826424501954601,0.9645576604077802,0.6914762815672393
40708,07/01/2003,0.9,18.07,-0.6650551794139881,-0.532523925551537,0.8803571453868876,1.0080425516851497,0.43897255592292345,0.6456006275458752
40708,08/01/2003,13.4,19.2467,1.2625112059847632,0.33787614287350837,1.009002679995458,1.2789165923035046,0.6103624459539032,0.7601006659601122
40708,09/01/2003,6.05,15.2103,0.12261019912082866,0.1750061677707256,0.6654925681589934,0.8785152233242748,0.7045171118912863,0.8190002597455003
40708,10/01/2003,2.87,14.4323,-1.7062639923054965,-0.8004865092254392,-1.294601911550667,0.45577436598398174,0.707857032928093,0.07161221738590531
40708,11/01/2003,21.02,6.10435,-0.10016996184570888,-1.1502393354886862,-0.947683084202262,0.17356214495846092,0.54899049850911,-0.14882783170064615
40708,12/01/2003,16.86,1.83077,0.009677272625934277,-1.1386280867754794,-1.1188820321551947,-0.27457309252927137,0.10862470692489823,-0.220453612318389
40708,01/01/2004,19.82,3.22222,-0.10106985131276754,-0.4126696709258041,-1.1144481220323486,-1.2182488822574515,0.028994045950428548,-0.09357628557044739
40708,02/01/2004,6.93,3.15,-1.317703048517342,-0.9599915950533301,-1.8936825927299878,-1.4165545209670989,-0.28280993615434347,-0.045245731466138826
40708,03/01/2004,23.25,6.21852,-0.47106616991875105,-0.9197974421137719,-1.793138537990331,-1.6649905268734129,-0.7802104964273917,0.0025092724853013745
40708,04/01/2004,71.52,6.65185,1.3151242600459474,0.30264398220211336,-0.13488868055008058,-0.6444508258168177,-0.8917705318485977,0.230567362769314
40708,05/01/2004,73.84,13.8552,1.568317617483505,1.578134409409041,0.86398843332863,-0.10114223211160568,-0.05955288052216814,0.45133920807237854
40708,06/01/2004,2.3,17.4233,-0.7985617814242247,1.4834135140654432,0.5899817820654928,-0.28769601754934254,-0.28687694518773044,0.4874304982171363
40708,07/01/2004,34.31,17.8484,2.015248163614935,1.4597890049112143,1.2528954804441517,0.7445980830645642,0.3887903816528016,0.5607646858576967
40708,08/01/2004,0.01,19.3806,-1.5342633836249853,0.6807973231513865,1.4256199365273403,0.8924271322774051,0.1206870113998224,0.5022793111249073
40708,09/01/2004,0.03,15.8103,-1.642317919659106,0.9646978661177193,1.6066527623756208,0.8005510822825215,-0.007019245056762552,0.4849421688818798
40708,10/01/2004,26.81,12.5621,0.20380947005956485,-0.5397262805073721,1.020187347800563,1.0040108575656987,0.4869080412316501,0.7652586606140495
40708,11/01/2004,53.3,7.15217,0.9490227158654972,0.45877392450715604,0.6249710355570625,1.5226880152620401,1.0379756034159064,0.9407607106889713
40708,12/01/2004,31.2,-3.13333,0.781271392995916,0.8707696984063436,1.120596673702761,1.8424601302565464,1.2524329717306064,0.8684598621649642
40708,01/01/2005,16.34,-1.16129,-0.40539659879547146,0.8420748315687588,0.3641528308108076,1.1761276706546269,1.2704990714899886,0.8099482523735898
40708,02/01/2005,13.92,-2.425,-0.4910245356706436,-0.0962886804063583,0.24487484337437182,0.42636941168023157,1.3092173442983595,0.6974973822880471
40708,03/01/2005,33.52,5.36774,0.14019304812452427,-0.4048900989967181,0.41440419760388014,0.6477327109700654,1.3830092716759017,0.506789130074867
40708,04/01/2005,24.63,10.49,-0.43746624905594816,-0.7314406090458312,0.1617939760355867,-0.21752703147174549,0.6998804063650675,-0.1383447266687896
40708,05/01/2005,81.05,13.5613,1.8018548572579218,0.8597234453316615,0.6046034623014316,0.7937707466458054,0.8849763094148212,0.5529733934314033
40708,06/01/2005,16.12,15.78,0.4784193594810258,0.9085565198741715,0.3544170683666508,0.9310642597880158,1.1121449048969323,0.6096440695974022
40708,07/01/2005,5.24,20.0032,0.26043211665236515,1.2822613992221719,0.49009790960776844,0.8366372061923565,0.5839544544558164,0.6705779901694435
40708,08/01/2005,1.9,19.0258,-0.07485529125261801,0.15020852583238872,0.6214645892118671,0.4389242635099962,0.6000482386779121,0.49409307237652195
40708,09/01/2005,14.93,16.52,0.8046445157081871,0.28835236097612316,0.8410691915096105,0.3523021939536005,0.8748897560923918,0.6214040419695718
40708,10/01/2005,22.11,12.3968,-0.012246260334018263,0.03220716222288277,1.1195270120403709,0.40617084652267565,0.8273645191771435,0.8493978489635179
40708,11/01/2005,45.21,5.74333,0.738340116297532,0.5085699977522569,0.37710515336268974,0.805615892658306,0.6356136255896969,0.9929107951546798
40708,12/01/2005,5.61,4.70333,-1.0517533331366324,-0.05505120260358353,-0.06105641224355857,0.5362067093019413,0.1715913283340857,0.906848951020995
