40708
01/01/1990,50.0
02/01/1990,31.3
03/01/1990,47.12
04/01/1990,51.61
05/01/1990,8.7
06/01/1990,4.2
07/01/1990,0.44
08/01/1990,1.21
09/01/1990,0.8
10/01/1990,33.51
11/01/1990,4.02
12/01/1990,35.6
01/01/1991,15.82
02/01/1991,22.12
03/01/1991,93.8
04/01/1991,12.71
05/01/1991,53.7
06/01/1991,13.2
07/01/1991,4.01
08/01/1991,0.41
09/01/1991,0.0
10/01/1991,11.6
11/01/1991,14.8
12/01/1991,33.91
01/01/1992,14.23
02/01/1992,22.25
03/01/1992,25.35
04/01/1992,91.3
05/01/1992,43.88
06/01/1992,72.82
07/01/1992,9.61
08/01/1992,20.41
09/01/1992,10.8
10/01/1992,5.33
11/01/1992,54.21
12/01/1992,35.43
01/01/1993,30.54
02/01/1993,44.52
03/01/1993,46.35
04/01/1993,23.33
05/01/1993,39.14
06/01/1993,39.91
07/01/1993,5.3
08/01/1993,8.52
09/01/1993,0.82
10/01/1993,17.56
11/01/1993,112.02
12/01/1993,27.82
01/01/1994,12.65
02/01/1994,15.06
03/01/1994,28.63
04/01/1994,25.13
05/01/1994,49.52
06/01/1994,9.63
07/01/1994,1.63
08/01/1994,0.41
09/01/1994,2.45
10/01/1994,18.35
11/01/1994,150.81
12/01/1994,11.34
01/01/1995,17.53
02/01/1995,19.13
03/01/1995,29.41
04/01/1995,33.5
05/01/1995,13.61
06/01/1995,25.33
07/01/1995,2.61
08/01/1995,0.53
09/01/1995,45.13
10/01/1995,25.08
11/01/1995,2.02
12/01/1995,8.44
01/01/1996,23.92
02/01/1996,26.64
03/01/1996,33.43
04/01/1996,57.16
05/01/1996,38.03
06/01/1996,4.22
07/01/1996,1.02
08/01/1996,2.13
09/01/1996,10.03
10/01/1996,18.41
11/01/1996,24.24
12/01/1996,6.43
01/01/1997,51.61
02/01/1997,39.72
03/01/1997,80.84
04/01/1997,4.94
05/01/1997,37.07
06/01/1997,52.07
07/01/1997,34.43
08/01/1997,0.03
09/01/1997,16.32
10/01/1997,18.43
11/01/1997,23.02
12/01/1997,16.41
01/01/1998,65.02
02/01/1998,58.52
03/01/1998,23.23
04/01/1998,40.71
05/01/1998,56.52
06/01/1998,10.61
07/01/1998,6.23
08/01/1998,1.41
09/01/1998,5.83
10/01/1998,16.71
11/01/1998,18.5
12/01/1998,22.42
01/01/1999,17.11
02/01/1999,3.81
03/01/1999,35.81
04/01/1999,33.26
05/01/1999,45.06
06/01/1999,2.51
07/01/1999,9.21
08/01/1999,3.24
09/01/1999,14.33
10/01/1999,62.21
11/01/1999,29.92
12/01/1999,3.02
01/01/2000,34.34
02/01/2000,23.31
03/01/2000,97.5
04/01/2000,16.71
05/01/2000,16.71
06/01/2000,6.0
07/01/2000,5.12
08/01/2000,4.11
09/01/2000,7.84
10/01/2000,37.16
11/01/2000,35.93
12/01/2000,18.15
01/01/2001,19.66
02/01/2001,2.44
03/01/2001,13.64
04/01/2001,38.84
05/01/2001,19.63
06/01/2001,0.1
07/01/2001,3.8
08/01/2001,4.82
09/01/2001,1.91
10/01/2001,53.35
11/01/2001,39.83
12/01/2001,23.83
01/01/2002,8.92
02/01/2002,4.3
03/01/2002,21.84
04/01/2002,54.06
05/01/2002,55.23
06/01/2002,0.62
07/01/2002,29.21
08/01/2002,3.5
09/01/2002,1.01
10/01/2002,4.51
11/01/2002,27.64
12/01/2002,41.08
01/01/2003,23.83
02/01/2003,24.29
03/01/2003,52.38
04/01/2003,75.4
05/01/2003,26.95
06/01/2003,13.23
07/01/2003,0.9
08/01/2003,13.4
09/01/2003,6.05
10/01/2003,2.87
11/01/2003,21.02
12/01/2003,16.86
01/01/2004,19.82
02/01/2004,6.93
03/01/2004,23.25
04/01/2004,71.52
05/01/2004,73.84
06/01/2004,2.3
07/01/2004,34.31
08/01/2004,0.01
09/01/2004,0.03
10/01/2004,26.81
11/01/2004,53.3
12/01/2004,31.2
01/01/2005,16.34
02/01/2005,13.92
03/01/2005,33.52
04/01/2005,24.63
05/01/2005,81.05
06/01/2005,16.12
07/01/2005,5.24
08/01/2005,1.9
09/01/2005,14.93
10/01/2005,22.11
11/01/2005,45.21
12/01/2005,5.61
01/01/2006,30.34
02/01/2006,17.11
03/01/2006,22.22
04/01/2006,50.94
05/01/2006,16.32
06/01/2006,0.02
07/01/2006,0.01
08/01/2006,0.0
09/01/2006,3.52
10/01/2006,35.75
11/01/2006,23.05
12/01/2006,17.27
01/01/2007,13.04
02/01/2007,26.85
03/01/2007,57.5
04/01/2007,86.53
05/01/2007,18.82
06/01/2007,25.35
07/01/2007,3.22
08/01/2007,6.16
09/01/2007,0.03
10/01/2007,4.54
11/01/2007,12.64
12/01/2007,51.32
01/01/2008,7.42
02/01/2008,39.87
03/01/2008,18.73
04/01/2008,14.31
05/01/2008,33.69
06/01/2008,1.46
07/01/2008,2.45
08/01/2008,2.03
09/01/2008,23.63
10/01/2008,70.36
11/01/2008,4.05
12/01/2008,15.56
01/01/2009,7.15
02/01/2009,11.74
03/01/2009,6.1
04/01/2009,38.35
05/01/2009,30.42
06/01/2009,33.05
07/01/2009,0.24
08/01/2009,2.12
09/01/2009,38.17
10/01/2009,5.27
11/01/2009,53.48
12/01/2009,15.53
01/01/2010,18.02
02/01/2010,22.1
03/01/2010,39.66
04/01/2010,58.99
05/01/2010,40.15
06/01/2010,20.65
07/01/2010,0.02
08/01/2010,19.43
09/01/2010,1.35
10/01/2010,7.15
11/01/2010,1.51
12/01/2010,0.23
01/01/2011,17.98
02/01/2011,43.22
03/01/2011,24.45
04/01/2011,36.56
05/01/2011,37.38
06/01/2011,8.76
07/01/2011,1.34
08/01/2011,6.55
09/01/2011,15.55
10/01/2011,32.68
11/01/2011,39.08
12/01/2011,11.31
01/01/2012,18.96
02/01/2012,4.09
03/01/2012,42.69
04/01/2012,28.72
05/01/2012,72.47
06/01/2012,24.04
07/01/2012,20.84
08/01/2012,1.72
09/01/2012,11.17
10/01/2012,0.84
11/01/2012,36.88
12/01/2012,19.91
01/01/2013,18.52
02/01/2013,18.76
03/01/2013,14.37
04/01/2013,29.3
05/01/2013,55.52
06/01/2013,27.33
07/01/2013,0.02
08/01/2013,23.61
09/01/2013,0.13
10/01/2013,17.87
11/01/2013,34.92
12/01/2013,32.06
01/01/2014,5.74
02/01/2014,21.02
03/01/2014,20.38
04/01/2014,19.69
05/01/2014,27.87
06/01/2014,15.34
07/01/2014,9.04
08/01/2014,0.41
09/01/2014,10.41
10/01/2014,90.72
11/01/2014,26.48
12/01/2014,13.81
01/01/2015,12.76
02/01/2015,38.36
03/01/2015,34.87
04/01/2015,13.14
05/01/2015,32.87
06/01/2015,1.02
07/01/2015,2.67
08/01/2015,26.23
09/01/2015,24.6
10/01/2015,80.06
11/01/2015,16.36
12/01/2015,16.34
01/01/2016,25.36
02/01/2016,18.82
03/01/2016,28.39
04/01/2016,57.07
05/01/2016,20.55
06/01/2016,10.87
07/01/2016,3.54
08/01/2016,0.01
09/01/2016,7.94
10/01/2016,36.63
11/01/2016,8.52
12/01/2016,32.98
01/01/2017,7.07
02/01/2017,28.1
03/01/2017,19.76
04/01/2017,22.43
05/01/2017,30.4
06/01/2017,2.91
07/01/2017,9.61
08/01/2017,1.31
09/01/2017,0.33
10/01/2017,44.43
11/01/2017,9.39
12/01/2017,6.12
01/01/2018,27.07
02/01/2018,23.97
03/01/2018,17.94
04/01/2018,28.29
05/01/2018,46.98
06/01/2018,15.85
07/01/2018,4.3
08/01/2018,0.94
09/01/2018,9.44
10/01/2018,22.68
11/01/2018,24.64
12/01/2018,49.57
01/01/2019,30.86
02/01/2019,39.67
03/01/2019,49.28
04/01/2019,27.21
05/01/2019,22.73
06/01/2019,11.44
07/01/2019,0.12
08/01/2019,2.45
09/01/2019,15.53
10/01/2019,53.69
11/01/2019,16.27
12/01/2019,3.12
01/01/2020,26.21
02/01/2020,24.01
03/01/2020,14.76
04/01/2020,52.31
05/01/2020,35.54
06/01/2020,6.95
07/01/2020,5.07
08/01/2020,9.2
09/01/2020,4.45
10/01/2020,30.61
11/01/2020,68.2
12/01/2020,47.13
01/01/2021,12.72
02/01/2021,23.32
03/01/2021,17.7
04/01/2021,6.1
05/01/2021,20.17
06/01/2021,1.03
07/01/2021,13.27
08/01/2021,1.13
09/01/2021,0.54
10/01/2021,18.35
11/01/2021,14.71
12/01/2021,26.35
01/01/2022,56.16
02/01/2022,25.85
03/01/2022,28.44
04/01/2022,58.04
05/01/2022,35.06
06/01/2022,3.84
07/01/2022,0.53
08/01/2022,0.01
09/01/2022,1.15
10/01/2022,33.63
11/01/2022,7.16
12/01/2022,1.9
01/01/2023,23.04
02/01/2023,6.17
03/01/2023,41.72
04/01/2023,7.94
05/01/2023,95.13
06/01/2023,12.43
07/01/2023,5.01
08/01/2023,0.72
09/01/2023,13.0
10/01/2023,13.91
11/01/2023,3.6
12/01/2023,19.22
01/01/2024,47.37
02/01/2024,11.52
03/01/2024,18.83
04/01/2024,47.4
