40706
01/01/1990,18.35
02/01/1990,5.04
03/01/1990,36.38
04/01/1990,45.38
05/01/1990,6.63
06/01/1990,0.0
07/01/1990,1.41
08/01/1990,0.0
09/01/1990,0.0
10/01/1990,9.14
11/01/1990,2.01
12/01/1990,23.67
01/01/1991,1.19
02/01/1991,23.44
03/01/1991,32.97
04/01/1991,24.77
05/01/1991,49.56
06/01/1991,15.77
07/01/1991,22.42
08/01/1991,0.0
09/01/1991,0.01
10/01/1991,5.72
11/01/1991,14.16
12/01/1991,59.12
01/01/1992,12.44
02/01/1992,18.57
03/01/1992,22.71
04/01/1992,56.28
05/01/1992,47.0
06/01/1992,33.14
07/01/1992,0.8
08/01/1992,8.31
09/01/1992,0.03
10/01/1992,3.11
11/01/1992,58.16
12/01/1992,17.29
01/01/1993,18.24
02/01/1993,11.98
03/01/1993,63.87
04/01/1993,85.16
05/01/1993,60.27
06/01/1993,30.43
07/01/1993,6.01
08/01/1993,7.71
09/01/1993,0.0
10/01/1993,33.31
11/01/1993,30.06
12/01/1993,15.36
01/01/1994,52.95
02/01/1994,6.19
03/01/1994,46.13
04/01/1994,67.25
05/01/1994,65.08
06/01/1994,10.65
07/01/1994,0.0
08/01/1994,0.0
09/01/1994,5.71
10/01/1994,23.33
11/01/1994,59.77
12/01/1994,37.13
01/01/1995,18.47
02/01/1995,10.55
03/01/1995,27.12
04/01/1995,44.01
05/01/1995,25.23
06/01/1995,20.29
07/01/1995,0.0
08/01/1995,0.0
09/01/1995,10.24
10/01/1995,0.04
11/01/1995,18.34
12/01/1995,1.27
01/01/1996,21.14
02/01/1996,28.5
03/01/1996,6.95
04/01/1996,51.48
05/01/1996,43.68
06/01/1996,3.4
07/01/1996,9.29
08/01/1996,0.01
09/01/1996,7.7
10/01/1996,28.88
11/01/1996,19.51
12/01/1996,30.96
01/01/1997,18.03
02/01/1997,3.5
03/01/1997,49.87
04/01/1997,22.46
05/01/1997,31.28
06/01/1997,6.26
07/01/1997,15.03
08/01/1997,0.0
09/01/1997,18.01
10/01/1997,3.88
11/01/1997,11.04
12/01/1997,13.57
01/01/1998,21.91
02/01/1998,16.85
03/01/1998,37.14
04/01/1998,43.28
05/01/1998,53.03
06/01/1998,1.21
07/01/1998,16.25
08/01/1998,9.0
09/01/1998,0.35
10/01/1998,2.64
11/01/1998,11.01
12/01/1998,20.39
01/01/1999,13.35
02/01/1999,13.62
03/01/1999,23.37
04/01/1999,37.6
05/01/1999,28.44
06/01/1999,3.01
07/01/1999,7.22
08/01/1999,1.19
09/01/1999,11.0
10/01/1999,58.72
11/01/1999,21.36
12/01/1999,1.92
01/01/2000,19.87
02/01/2000,12.16
03/01/2000,26.85
04/01/2000,34.96
05/01/2000,7.98
06/01/2000,23.02
07/01/2000,0.03
08/01/2000,0.51
09/01/2000,5.42
10/01/2000,29.77
11/01/2000,24.03
12/01/2000,20.31
01/01/2001,6.65
02/01/2001,17.95
03/01/2001,28.31
04/01/2001,20.21
05/01/2001,37.14
06/01/2001,2.01
07/01/2001,3.25
08/01/2001,0.02
09/01/2001,0.01
10/01/2001,5.36
11/01/2001,55.38
12/01/2001,27.39
01/01/2002,24.81
02/01/2002,4.05
03/01/2002,35.34
04/01/2002,114.84
05/01/2002,52.09
06/01/2002,0.12
07/01/2002,5.45
08/01/2002,0.02
09/01/2002,0.01
10/01/2002,7.59
11/01/2002,18.25
12/01/2002,40.37
01/01/2003,18.12
02/01/2003,24.5
03/01/2003,29.73
04/01/2003,61.61
05/01/2003,14.78
06/01/2003,19.54
07/01/2003,3.32
08/01/2003,1.23
09/01/2003,0.13
10/01/2003,2.0
11/01/2003,23.86
12/01/2003,20.1
01/01/2004,9.99
02/01/2004,14.99
03/01/2004,12.04
04/01/2004,87.6
05/01/2004,91.34
06/01/2004,3.01
07/01/2004,23.31
08/01/2004,0.0
09/01/2004,0.0
10/01/2004,2.94
11/01/2004,31.89
12/01/2004,7.65
01/01/2005,30.07
02/01/2005,18.36
03/01/2005,15.66
04/01/2005,67.95
05/01/2005,53.81
06/01/2005,5.61
07/01/2005,0.33
08/01/2005,4.01
09/01/2005,4.71
10/01/2005,3.37
11/01/2005,13.27
12/01/2005,16.15
01/01/2006,52.85
02/01/2006,54.86
03/01/2006,29.47
04/01/2006,47.73
05/01/2006,18.12
06/01/2006,0.04
07/01/2006,0.3
08/01/2006,0.01
09/01/2006,0.41
10/01/2006,68.68
11/01/2006,26.82
12/01/2006,5.84
01/01/2007,11.46
02/01/2007,1.62
03/01/2007,53.91
04/01/2007,59.55
05/01/2007,47.21
06/01/2007,8.95
07/01/2007,1.51
08/01/2007,9.03
09/01/2007,1.0
10/01/2007,3.16
11/01/2007,13.65
12/01/2007,18.9
01/01/2008,0.87
02/01/2008,29.34
03/01/2008,12.24
04/01/2008,9.86
05/01/2008,13.84
06/01/2008,4.22
07/01/2008,14.53
08/01/2008,0.33
09/01/2008,25.36
10/01/2008,49.14
11/01/2008,8.52
12/01/2008,3.28
01/01/2009,13.44
02/01/2009,4.67
03/01/2009,52.08
04/01/2009,27.43
05/01/2009,3.86
06/01/2009,34.03
07/01/2009,0.0
08/01/2009,0.01
09/01/2009,27.77
10/01/2009,14.82
11/01/2009,43.64
12/01/2009,20.16
01/01/2010,11.86
02/01/2010,35.05
03/01/2010,20.41
04/01/2010,51.2
05/01/2010,38.52
06/01/2010,6.87
07/01/2010,0.4
08/01/2010,10.02
09/01/2010,2.41
10/01/2010,6.86
11/01/2010,0.01
12/01/2010,0.31
01/01/2011,8.48
02/01/2011,19.34
03/01/2011,41.85
04/01/2011,83.18
05/01/2011,50.33
06/01/2011,0.72
07/01/2011,11.36
08/01/2011,4.53
09/01/2011,16.05
10/01/2011,15.02
11/01/2011,23.8
12/01/2011,7.57
01/01/2012,25.1
02/01/2012,6.4
03/01/2012,19.99
04/01/2012,35.61
05/01/2012,22.18
06/01/2012,15.84
07/01/2012,14.86
08/01/2012,0.0
09/01/2012,5.1
10/01/2012,9.15
11/01/2012,20.21
12/01/2012,42.75
01/01/2013,36.74
02/01/2013,43.76
03/01/2013,9.6
04/01/2013,47.26
05/01/2013,39.52
06/01/2013,7.75
07/01/2013,4.5
08/01/2013,0.0
09/01/2013,0.41
10/01/2013,7.63
11/01/2013,47.37
12/01/2013,18.0
01/01/2014,24.35
02/01/2014,4.84
03/01/2014,38.6
04/01/2014,21.97
05/01/2014,53.86
06/01/2014,0.14
07/01/2014,18.81
08/01/2014,1.0
09/01/2014,2.43
10/01/2014,82.68
11/01/2014,31.97
12/01/2014,33.33
01/01/2015,12.35
02/01/2015,28.45
03/01/2015,25.76
04/01/2015,26.77
05/01/2015,46.26
06/01/2015,0.94
07/01/2015,0.2
08/01/2015,22.03
09/01/2015,6.22
10/01/2015,34.76
11/01/2015,63.84
12/01/2015,15.06
01/01/2016,14.82
02/01/2016,7.48
03/01/2016,40.9
04/01/2016,66.68
05/01/2016,29.38
06/01/2016,37.79
07/01/2016,3.1
08/01/2016,0.01
09/01/2016,4.6
10/01/2016,22.73
11/01/2016,14.6
12/01/2016,48.88
01/01/2017,1.56
02/01/2017,5.52
03/01/2017,11.33
04/01/2017,81.09
05/01/2017,15.57
06/01/2017,14.01
07/01/2017,0.01
08/01/2017,15.01
09/01/2017,0.3
10/01/2017,7.74
11/01/2017,23.59
12/01/2017,28.63
01/01/2018,30.8
02/01/2018,85.67
03/01/2018,51.84
04/01/2018,42.33
05/01/2018,46.79
06/01/2018,11.6
07/01/2018,0.02
08/01/2018,0.02
09/01/2018,11.81
10/01/2018,10.46
11/01/2018,9.64
12/01/2018,87.76
01/01/2019,41.85
02/01/2019,36.46
03/01/2019,54.36
04/01/2019,58.67
05/01/2019,26.66
06/01/2019,5.62
07/01/2019,0.4
08/01/2019,0.0
09/01/2019,2.11
10/01/2019,21.85
11/01/2019,3.43
12/01/2019,13.58
01/01/2020,38.35
02/01/2020,26.01
03/01/2020,30.65
04/01/2020,69.85
05/01/2020,37.6
06/01/2020,1.83
07/01/2020,19.24
08/01/2020,15.01
09/01/2020,0.22
10/01/2020,15.92
11/01/2020,61.88
12/01/2020,29.1
01/01/2021,21.04
02/01/2021,36.55
03/01/2021,34.82
04/01/2021,29.15
05/01/2021,38.07
06/01/2021,0.02
07/01/2021,16.02
08/01/2021,20.02
09/01/2021,0.0
10/01/2021,9.13
11/01/2021,6.54
12/01/2021,52.26
01/01/2022,25.47
02/01/2022,11.38
03/01/2022,14.83
04/01/2022,20.28
05/01/2022,47.7
06/01/2022,4.25
07/01/2022,0.0
08/01/2022,0.02
09/01/2022,5.0
10/01/2022,10.45
11/01/2022,14.24
12/01/2022,1.44
01/01/2023,19.74
02/01/2023,4.98
03/01/2023,53.95
04/01/2023,23.09
05/01/2023,33.04
06/01/2023,10.03
07/01/2023,2.21
08/01/2023,0.23
09/01/2023,4.0
10/01/2023,26.66
11/01/2023,17.93
12/01/2023,14.15
01/01/2024,54.5
02/01/2024,21.73
03/01/2024,33.32
04/01/2024,39.84
