40716
01/01/1990,51.43
02/01/1990,40.62
03/01/1990,40.41
04/01/1990,69.3
05/01/1990,14.61
06/01/1990,3.2
07/01/1990,0.0
08/01/1990,0.0
09/01/1990,0.0
10/01/1990,17.9
11/01/1990,13.0
12/01/1990,39.01
01/01/1991,19.14
02/01/1991,41.9
03/01/1991,87.22
04/01/1991,63.01
05/01/1991,34.71
06/01/1991,1.51
07/01/1991,2.01
08/01/1991,0.0
09/01/1991,0.0
10/01/1991,23.52
11/01/1991,7.11
12/01/1991,79.2
01/01/1992,62.66
02/01/1992,21.12
03/01/1992,26.31
04/01/1992,47.53
05/01/1992,49.31
06/01/1992,17.2
07/01/1992,0.0
08/01/1992,4.0
09/01/1992,3.6
10/01/1992,0.0
11/01/1992,16.2
12/01/1992,30.54
01/01/1993,28.85
02/01/1993,29.22
03/01/1993,71.9
04/01/1993,47.21
05/01/1993,50.7
06/01/1993,21.8
07/01/1993,3.0
08/01/1993,5.61
09/01/1993,0.0
10/01/1993,20.0
11/01/1993,115.13
12/01/1993,32.57
01/01/1994,52.23
02/01/1994,24.25
03/01/1994,53.81
04/01/1994,34.41
05/01/1994,21.8
06/01/1994,0.61
07/01/1994,0.0
08/01/1994,0.01
09/01/1994,2.33
10/01/1994,16.82
11/01/1994,93.02
12/01/1994,6.92
01/01/1995,18.63
02/01/1995,11.8
03/01/1995,20.01
04/01/1995,57.2
05/01/1995,27.9
06/01/1995,5.83
07/01/1995,2.01
08/01/1995,0.0
09/01/1995,13.01
10/01/1995,1.21
11/01/1995,4.0
12/01/1995,0.1
01/01/1996,33.0
02/01/1996,20.51
03/01/1996,58.94
04/01/1996,55.1
05/01/1996,34.0
06/01/1996,1.0
07/01/1996,0.0
08/01/1996,0.0
09/01/1996,7.0
10/01/1996,16.61
11/01/1996,19.4
12/01/1996,14.3
01/01/1997,46.11
02/01/1997,8.31
03/01/1997,23.12
04/01/1997,13.4
05/01/1997,56.91
06/01/1997,28.9
07/01/1997,37.4
08/01/1997,0.01
09/01/1997,4.3
10/01/1997,3.5
11/01/1997,28.8
12/01/1997,18.61
01/01/1998,88.13
02/01/1998,19.51
03/01/1998,38.51
04/01/1998,41.02
05/01/1998,34.8
06/01/1998,5.7
07/01/1998,11.3
08/01/1998,13.0
09/01/1998,3.2
10/01/1998,7.2
11/01/1998,16.4
12/01/1998,8.02
01/01/1999,40.03
02/01/1999,11.6
03/01/1999,14.7
04/01/1999,27.71
05/01/1999,13.61
06/01/1999,0.33
07/01/1999,5.02
08/01/1999,7.91
09/01/1999,2.01
10/01/1999,13.32
11/01/1999,31.41
12/01/1999,5.01
01/01/2000,21.68
02/01/2000,15.66
03/01/2000,76.6
04/01/2000,30.63
05/01/2000,18.92
06/01/2000,8.41
07/01/2000,2.31
08/01/2000,0.11
09/01/2000,8.2
10/01/2000,12.32
11/01/2000,36.21
12/01/2000,43.6
01/01/2001,6.75
02/01/2001,1.7
03/01/2001,31.4
04/01/2001,21.21
05/01/2001,24.1
06/01/2001,0.0
07/01/2001,1.0
08/01/2001,1.0
09/01/2001,6.01
10/01/2001,6.7
11/01/2001,30.2
12/01/2001,45.1
01/01/2002,32.44
02/01/2002,10.22
03/01/2002,20.3
04/01/2002,89.82
05/01/2002,39.44
06/01/2002,0.0
07/01/2002,32.5
08/01/2002,0.0
09/01/2002,0.2
10/01/2002,2.0
11/01/2002,39.9
12/01/2002,86.63
01/01/2003,19.01
02/01/2003,38.41
03/01/2003,39.95
04/01/2003,75.93
05/01/2003,19.31
06/01/2003,2.51
07/01/2003,0.0
08/01/2003,0.11
09/01/2003,0.0
10/01/2003,3.72
11/01/2003,29.1
12/01/2003,48.6
01/01/2004,40.35
