"40726"
"date", "spi1", "spi3", "spi6", "spi9", "spi12", "spi24"
"09/01/1993", "0.15", "0.48", "1.93", "1.02", "1.1", "1.07"
"10/01/1993", "0.57", "0.49", "1.09", "1.17", "1.29", "1.11"
"11/01/1993", "1.89", "1.63", "1.66", "2.53", "1.55", "1.39"
"12/01/1993", "0.66", "1.66", "1.7", "2.46", "1.58", "1.37"
"01/01/1994", "0.83", "1.85", "1.9", "2.02", "1.78", "1.49"
"02/01/1994", "-0.42", "0.14", "0.87", "0.86", "1.5", "1.23"
"03/01/1994", "-0.02", "-0.11", "0.82", "0.83", "1.35", "1.38"
"04/01/1994", "0.89", "-0.01", "0.9", "0.92", "1.05", "1.47"
"05/01/1994", "0.1", "0.45", "0.22", "0.81", "0.8", "1.18"
"06/01/1994", "0.6", "0.62", "0.13", "0.82", "0.83", "1.15"
"07/01/1994", "0", "0.02", "-0.09", "0.78", "0.8", "1.15"
"08/01/1994", "0.22", "0", "0.4", "0.19", "0.79", "1.14"
"09/01/1994", "1.5", "1.03", "0.76", "0.17", "0.85", "1.18"
"10/01/1994", "0.66", "0.83", "0.5", "0.07", "0.89", "1.3"
"11/01/1994", "1.4", "1.38", "1.38", "1.23", "0.66", "1.39"
"12/01/1994", "0.46", "1.23", "1.31", "1.39", "0.67", "1.43"
"01/01/1995", "0.15", "1.1", "1.29", "1.09", "0.53", "1.43"
"02/01/1995", "-0.12", "-0.02", "0.61", "0.58", "0.61", "1.28"
"03/01/1995", "-1.07", "-0.5", "0.3", "0.34", "0.47", "1.07"
"04/01/1995", "1.15", "0.02", "0.5", "0.61", "0.54", "0.95"
"05/01/1995", "-0.37", "0.1", "-0.05", "0.47", "0.45", "0.73"
"06/01/1995", "2.7", "1.24", "0.21", "0.65", "0.68", "0.89"
"07/01/1995", "0", "0.97", "0.21", "0.59", "0.68", "0.87"
"08/01/1995", "0.22", "2.64", "0.69", "0.21", "0.68", "0.87"
"09/01/1995", "1.26", "0.69", "1.4", "0.23", "0.66", "0.89"
"10/01/1995", "-1.86", "-0.73", "0.22", "0", "0.45", "0.77"
"11/01/1995", "-0.26", "-0.66", "0.14", "0.05", "-0.08", "0.31"
"12/01/1995", "-1.12", "-1.45", "-1.37", "0.03", "-0.38", "0.14"
"01/01/1996", "1.34", "0.01", "-0.38", "0.03", "-0.07", "0.23"
"02/01/1996", "0.23", "0.23", "-0.17", "0.14", "0.1", "0.37"
"03/01/1996", "0.06", "0.48", "-0.26", "-0.24", "0.28", "0.38"
"04/01/1996", "0.79", "0.31", "0.17", "0", "0.17", "0.37"
"05/01/1996", "0.09", "0.41", "0.26", "-0.04", "0.2", "0.34"
"06/01/1996", "-0.23", "0.47", "0.5", "-0.1", "-0.09", "0.32"
"07/01/1996", "1.26", "0.1", "0.23", "0.12", "-0.04", "0.35"
"08/01/1996", "1.17", "0.64", "0.44", "0.28", "-0.02", "0.36"
"09/01/1996", "0.41", "0.95", "0.57", "0.53", "-0.07", "0.31"
"10/01/1996", "0.56", "0.53", "0.26", "0.27", "0.15", "0.3"
"11/01/1996", "-1.67", "-0.76", "-0.71", "-0.2", "-0.04", "-0.17"
"12/01/1996", "-0.17", "-0.84", "-0.73", "-0.34", "0.1", "-0.28"
"01/01/1997", "1", "-0.41", "-0.3", "-0.29", "-0.02", "-0.14"
"02/01/1997", "-0.2", "0.03", "-0.39", "-0.36", "-0.18", "-0.13"
"03/01/1997", "1.26", "0.49", "-0.05", "-0.01", "0.1", "0.16"
"04/01/1997", "-0.38", "0.03", "-0.22", "-0.18", "-0.18", "-0.09"
"05/01/1997", "0.91", "0.74", "0.27", "-0.06", "-0.04", "0.02"
"06/01/1997", "0.27", "0.16", "0.38", "-0.06", "-0.02", "-0.16"
"07/01/1997", "1.44", "0.99", "0.22", "-0.04", "-0.01", "-0.12"
"08/01/1997", "0.22", "0.73", "0.77", "0.29", "-0.03", "-0.12"
"09/01/1997", "0.15", "0.71", "0.19", "0.4", "-0.04", "-0.16"
"10/01/1997", "0.44", "0.26", "0.74", "0.19", "-0.08", "-0.03"
"11/01/1997", "0.82", "0.66", "0.71", "0.9", "0.41", "0.16"
"12/01/1997", "-0.82", "0.22", "0.26", "0.17", "0.36", "0.21"
"01/01/1998", "1.56", "0.9", "0.85", "1.03", "0.52", "0.24"
"02/01/1998", "-0.01", "0.23", "0.38", "0.41", "0.57", "0.18"
"03/01/1998", "1.19", "0.76", "0.62", "0.64", "0.56", "0.34"
"04/01/1998", "0.17", "0.27", "0.56", "0.54", "0.66", "0.25"
"05/01/1998", "0.37", "0.71", "0.39", "0.51", "0.53", "0.24"
"06/01/1998", "0.47", "0.2", "0.62", "0.52", "0.53", "0.25"
"07/01/1998", "1.12", "0.44", "0.28", "0.54", "0.52", "0.25"
"08/01/1998", "0.22", "0.58", "0.72", "0.4", "0.51", "0.24"
"09/01/1998", "0.15", "0.33", "0.18", "0.62", "0.52", "0.23"
"10/01/1998", "-1.39", "-2.04", "-0.57", "0", "0.35", "0.1"
"11/01/1998", "-0.89", "-1.59", "-1.44", "-0.24", "-0.06", "0.15"
"12/01/1998", "-1.12", "-2", "-1.97", "-1.31", "-0.09", "0.09"
"01/01/1999", "-0.23", "-1.42", "-2.1", "-1.54", "-0.63", "-0.1"
"02/01/1999", "0.01", "-0.5", "-1.17", "-1.12", "-0.57", "-0.03"
"03/01/1999", "-0.99", "-0.53", "-1.39", "-1.38", "-1.14", "-0.32"
"04/01/1999", "-1.37", "-0.9", "-1.36", "-1.66", "-1.43", "-0.4"
"05/01/1999", "-1.65", "-2.2", "-1.31", "-1.83", "-1.79", "-0.67"
"06/01/1999", "-0.38", "-1.92", "-1.19", "-1.82", "-1.82", "-0.68"
"07/01/1999", "0.43", "-1.87", "-1.28", "-1.58", "-1.87", "-0.72"
"08/01/1999", "1.69", "0.19", "-2.1", "-1.31", "-1.81", "-0.69"
"09/01/1999", "0.26", "0.43", "-2.1", "-1.17", "-1.81", "-0.69"
"10/01/1999", "0.36", "0.36", "-0.93", "-1.18", "-1.57", "-0.69"
"11/01/1999", "-0.49", "-0.36", "-0.43", "-1.92", "-1.41", "-0.97"
"12/01/1999", "-0.34", "-0.59", "-0.59", "-1.79", "-1.37", "-1"
"01/01/2000", "-0.12", "-0.78", "-0.74", "-1.2", "-1.42", "-1.35"
"02/01/2000", "-0.39", "-0.53", "-0.76", "-0.76", "-1.53", "-1.37"
"03/01/2000", "-0.22", "-0.53", "-0.81", "-0.8", "-1.38", "-1.63"
"04/01/2000", "-0.1", "-0.52", "-0.8", "-0.77", "-1", "-1.64"
"05/01/2000", "-1.26", "-0.81", "-0.81", "-0.98", "-0.99", "-1.85"
"06/01/2000", "-0.38", "-0.71", "-0.8", "-0.99", "-0.99", "-1.87"
"07/01/2000", "0.72", "-1.35", "-0.83", "-0.99", "-0.97", "-1.89"
"08/01/2000", "0.22", "-0.35", "-0.86", "-0.85", "-1.01", "-1.89"
"09/01/2000", "0.75", "0.39", "-0.84", "-0.79", "-0.99", "-1.86"
"10/01/2000", "0.83", "0.8", "-0.19", "-0.6", "-0.86", "-1.58"
"11/01/2000", "-0.69", "-0.02", "-0.15", "-0.8", "-0.86", "-1.56"
"12/01/2000", "0.6", "0.15", "0.15", "-0.46", "-0.68", "-1.44"
"01/01/2001", "-0.28", "-0.39", "-0.11", "-0.51", "-0.76", "-1.43"
"02/01/2001", "-0.47", "-0.26", "-0.37", "-0.41", "-0.73", "-1.48"
"03/01/2001", "-0.44", "-0.7", "-0.52", "-0.52", "-0.79", "-1.4"
"04/01/2001", "-1.07", "-1", "-0.93", "-0.75", "-0.94", "-1.33"
"05/01/2001", "-0.75", "-1.41", "-0.83", "-0.87", "-0.9", "-1.32"
"06/01/2001", "0.36", "-1.2", "-1.13", "-0.87", "-0.88", "-1.29"
"07/01/2001", "1", "-0.6", "-1.14", "-1.01", "-0.86", "-1.28"
"08/01/2001", "0.47", "0.47", "-1.3", "-0.82", "-0.85", "-1.3"
"09/01/2001", "0.35", "0.4", "-1.37", "-1.12", "-0.87", "-1.29"
"10/01/2001", "-0.27", "-0.47", "-1.09", "-1.32", "-1.2", "-1.37"
"11/01/2001", "0.05", "-0.31", "-0.31", "-1.33", "-0.95", "-1.28"
"12/01/2001", "1.05", "0.28", "0.28", "-0.58", "-0.85", "-1.11"
"01/01/2002", "1.08", "0.91", "0.64", "0.34", "-0.52", "-0.88"
"02/01/2002", "-0.34", "0.4", "0.12", "0.13", "-0.43", "-0.81"
"03/01/2002", "0.24", "0.11", "0.13", "0.13", "-0.3", "-0.74"
"04/01/2002", "0.25", "-0.2", "0.26", "0.13", "0", "-0.65"
"05/01/2002", "0.7", "0.4", "0.39", "0.18", "0.19", "-0.5"
"06/01/2002", "-0.38", "0.36", "0.17", "0.17", "0.17", "-0.5"
"07/01/2002", "1.34", "0.69", "-0.07", "0.31", "0.19", "-0.48"
"08/01/2002", "0.22", "0.38", "0.39", "0.39", "0.18", "-0.48"
"09/01/2002", "0.15", "0.6", "0.4", "0.18", "0.18", "-0.49"
"10/01/2002", "-0.19", "-0.47", "0.05", "-0.24", "0.19", "-0.63"
"11/01/2002", "-0.13", "-0.45", "-0.47", "-0.09", "0.14", "-0.56"
"12/01/2002", "1.79", "0.76", "0.79", "0.77", "0.43", "-0.31"
"01/01/2003", "-1.33", "0.5", "0.2", "0.37", "-0.03", "-0.41"
"02/01/2003", "-0.16", "0.27", "-0.05", "-0.05", "0.05", "-0.31"
"03/01/2003", "1.71", "0.1", "0.39", "0.4", "0.42", "0.02"
"04/01/2003", "0.92", "0.68", "0.67", "0.54", "0.59", "0.31"
"05/01/2003", "0.11", "1.37", "0.72", "0.46", "0.46", "0.33"
"06/01/2003", "0.89", "0.7", "0.31", "0.5", "0.51", "0.36"
"07/01/2003", "0", "0.14", "0.58", "0.58", "0.46", "0.34"
"08/01/2003", "0.27", "0.41", "1.34", "0.71", "0.46", "0.33"
"09/01/2003", "0.15", "-0.88", "0.64", "0.27", "0.46", "0.33"
"10/01/2003", "0.4", "0.22", "0.02", "0.53", "0.56", "0.4"
"11/01/2003", "0.31", "0.23", "0.22", "1.06", "0.64", "0.44"
"12/01/2003", "0.68", "0.45", "0.36", "0.64", "0.35", "0.42"
"01/01/2004", "1.3", "0.96", "0.89", "0.77", "0.82", "0.45"
"02/01/2004", "-0.3", "0.36", "0.3", "0.3", "0.75", "0.45"
"03/01/2004", "-1.03", "-0.09", "0.07", "0.02", "0.23", "0.33"
"04/01/2004", "1.18", "-0.05", "0.38", "0.35", "0.32", "0.5"
"05/01/2004", "1.45", "1.01", "0.62", "0.56", "0.56", "0.57"
"06/01/2004", "-0.38", "1.39", "0.55", "0.55", "0.51", "0.58"
"07/01/2004", "1.68", "1.51", "0.34", "0.61", "0.58", "0.59"
"08/01/2004", "0.22", "0.75", "1.03", "0.63", "0.58", "0.59"
"09/01/2004", "0.15", "0.99", "1.62", "0.59", "0.58", "0.59"
"10/01/2004", "-0.56", "-0.92", "0.71", "0.12", "0.46", "0.56"
"11/01/2004", "1.57", "1.03", "1.09", "1.36", "0.87", "0.9"
"12/01/2004", "-0.39", "0.71", "0.78", "1.5", "0.74", "0.63"
"01/01/2005", "0.55", "1.1", "0.76", "1.19", "0.57", "0.8"
"02/01/2005", "0.21", "0.05", "0.44", "0.46", "0.73", "0.86"
"03/01/2005", "-2.48", "-0.34", "0.06", "0.1", "0.62", "0.45"
"04/01/2005", "-1.35", "-1.02", "-0.07", "-0.26", "0.08", "0.17"
"05/01/2005", "0.72", "-1.51", "-0.6", "-0.16", "-0.13", "0.21"
"06/01/2005", "-0.19", "-0.46", "-0.55", "-0.16", "-0.13", "0.18"
"07/01/2005", "0.51", "0.54", "-0.79", "-0.02", "-0.2", "0.18"
"08/01/2005", "0.54", "-0.33", "-1.55", "-0.63", "-0.19", "0.19"
"09/01/2005", "0.82", "0.44", "-0.56", "-0.54", "-0.16", "0.2"
"10/01/2005", "-0.14", "-0.16", "0.08", "-0.9", "-0.12", "0.15"
"11/01/2005", "-0.61", "-0.7", "-0.86", "-1.8", "-0.91", "0.02"
"12/01/2005", "-0.38", "-0.98", "-0.97", "-1.28", "-0.98", "-0.14"
"01/01/2006", "-0.07", "-0.84", "-1.07", "-0.73", "-1.22", "-0.37"
"02/01/2006", "0.75", "0.29", "-0.12", "-0.16", "-0.74", "-0.01"
"03/01/2006", "-0.42", "0.3", "-0.28", "-0.27", "-0.48", "0.05"
"04/01/2006", "0.78", "0.57", "0.06", "-0.04", "0.02", "-0.02"
"05/01/2006", "1.19", "0.75", "0.45", "0.14", "0.11", "-0.1"
"06/01/2006", "-0.38", "0.99", "0.6", "0.11", "0.11", "-0.1"
"07/01/2006", "0", "0.97", "0.69", "0.19", "0.1", "-0.15"
"08/01/2006", "0.22", "-1.35", "0.61", "0.4", "0.09", "-0.15"
"09/01/2006", "0.15", "-0.93", "0.98", "0.56", "0.07", "-0.15"
"10/01/2006", "2.16", "2.24", "2.52", "1.35", "0.79", "0.37"
"11/01/2006", "0.6", "1.75", "1.72", "1.7", "1.01", "0.13"
"12/01/2006", "-0.41", "1.45", "1.4", "1.71", "1.09", "0.14"
"01/01/2007", "-0.66", "-0.25", "1.16", "1.28", "1.04", "-0.01"
"02/01/2007", "0.21", "-0.31", "0.66", "0.61", "0.74", "0"
"03/01/2007", "-0.47", "-0.35", "0.53", "0.49", "0.75", "0.14"
"04/01/2007", "1.61", "0.56", "0.26", "0.89", "0.97", "0.59"
"05/01/2007", "-0.46", "0.71", "0.03", "0.73", "0.69", "0.44"
"06/01/2007", "-0.19", "0.97", "0.15", "0.72", "0.69", "0.44"
"07/01/2007", "0.02", "-0.77", "0.32", "0.09", "0.69", "0.43"
"08/01/2007", "2.69", "0.63", "0.72", "0.05", "0.74", "0.47"
"09/01/2007", "0.15", "0.83", "1.12", "0.18", "0.74", "0.45"
"10/01/2007", "-1.47", "-0.6", "-1.33", "0.12", "-0.07", "0.4"
"11/01/2007", "-0.96", "-1.68", "-1.49", "-0.26", "-0.43", "0.37"
"12/01/2007", "-0.82", "-1.88", "-1.72", "-0.41", "-0.53", "0.37"
"01/01/2008", "-0.53", "-1.52", "-1.93", "-2.02", "-0.55", "0.32"
"02/01/2008", "0.4", "-0.2", "-0.88", "-0.83", "-0.38", "0.19"
"03/01/2008", "-0.22", "-0.07", "-0.92", "-0.87", "-0.35", "0.21"
"04/01/2008", "-2.78", "-0.48", "-1.07", "-1.26", "-1.35", "-0.11"
"05/01/2008", "-2.5", "-2.21", "-1.04", "-1.57", "-1.53", "-0.43"
"06/01/2008", "0.06", "-3.2", "-0.94", "-1.56", "-1.52", "-0.42"
"07/01/2008", "0.15", "-2.49", "-0.9", "-1.33", "-1.51", "-0.42"
"08/01/2008", "0.84", "-0.27", "-2.21", "-1.08", "-1.59", "-0.41"
"09/01/2008", "2.19", "2.11", "-1.96", "-0.72", "-1.36", "-0.3"
"10/01/2008", "1.87", "2.26", "1.57", "0.16", "-0.46", "-0.4"
"11/01/2008", "-0.47", "1.3", "1.27", "-0.24", "-0.35", "-0.6"
"12/01/2008", "-1.8", "0.42", "0.69", "-0.66", "-0.47", "-0.77"
"01/01/2009", "-2.33", "-2.34", "0.04", "-0.5", "-0.73", "-0.88"
"02/01/2009", "-0.92", "-1.97", "-0.43", "-0.47", "-1.24", "-1.08"
"03/01/2009", "0.73", "-0.86", "-0.45", "-0.28", "-1", "-0.89"
"04/01/2009", "0.22", "-0.25", "-1.13", "-0.21", "-0.47", "-1.22"
"05/01/2009", "-0.49", "0.15", "-1.06", "-0.34", "-0.37", "-1.26"
"06/01/2009", "1.03", "-0.01", "-0.73", "-0.45", "-0.31", "-1.2"
"07/01/2009", "0", "-0.3", "-0.39", "-1.15", "-0.31", "-1.2"
"08/01/2009", "0.22", "0.58", "0.19", "-1.02", "-0.32", "-1.25"
"09/01/2009", "1.45", "0.96", "0.04", "-0.67", "-0.41", "-1.19"
"10/01/2009", "0.26", "0.44", "-0.09", "-0.34", "-1.13", "-1.06"
"11/01/2009", "0.91", "0.81", "0.84", "0.6", "-0.6", "-0.71"
"12/01/2009", "-0.06", "0.45", "0.52", "0.29", "-0.41", "-0.69"
"01/01/2010", "-0.66", "0.16", "0.2", "0.01", "-0.27", "-0.7"
"02/01/2010", "-0.65", "-0.73", "-0.24", "-0.22", "-0.18", "-0.94"
"03/01/2010", "-0.28", "-0.86", "-0.43", "-0.38", "-0.42", "-0.94"
"04/01/2010", "0.16", "-0.55", "-0.35", "-0.32", "-0.39", "-0.64"
"05/01/2010", "1.16", "0.38", "-0.38", "-0.1", "-0.09", "-0.38"
"06/01/2010", "0.35", "0.63", "-0.36", "-0.16", "-0.13", "-0.37"
"07/01/2010", "0", "1.02", "-0.24", "-0.15", "-0.13", "-0.37"
"08/01/2010", "0.22", "-0.37", "0.3", "-0.42", "-0.13", "-0.38"
"09/01/2010", "0.92", "0.18", "0.65", "-0.37", "-0.18", "-0.47"
"10/01/2010", "-0.71", "-0.64", "0.3", "-0.44", "-0.32", "-0.96"
"11/01/2010", "-1.89", "-2.09", "-2.23", "-0.74", "-0.96", "-1.11"
"12/01/2010", "-0.8", "-2.34", "-2.32", "-1.01", "-1.19", "-1.14"
"01/01/2011", "0.35", "-1.29", "-1.71", "-0.92", "-1.01", "-0.86"
"02/01/2011", "-0.11", "-0.32", "-1.08", "-1.12", "-0.74", "-0.65"
"03/01/2011", "0.22", "-0.06", "-1.01", "-1.02", "-0.64", "-0.73"
"04/01/2011", "1.27", "0.38", "-0.26", "-0.43", "-0.2", "-0.47"
"05/01/2011", "0.6", "1.05", "0.19", "-0.34", "-0.37", "-0.38"
"06/01/2011", "0.23", "1.07", "0.4", "-0.36", "-0.38", "-0.41"
"07/01/2011", "0", "0.41", "0.37", "-0.21", "-0.38", "-0.41"
"08/01/2011", "0.87", "-0.15", "0.97", "0.16", "-0.36", "-0.4"
"09/01/2011", "0.73", "0.21", "1.15", "0.39", "-0.37", "-0.44"
"10/01/2011", "1.03", "1.06", "0.96", "0.57", "-0.04", "-0.3"
"11/01/2011", "-0.35", "0.32", "0.24", "0.82", "0.17", "-0.55"
"12/01/2011", "-0.45", "-0.06", "-0.08", "0.61", "0.23", "-0.65"
"01/01/2012", "-0.98", "-1.16", "-0.55", "-0.38", "-0.01", "-0.68"
"02/01/2012", "-0.64", "-0.98", "-0.72", "-0.74", "-0.15", "-0.63"
"03/01/2012", "0.12", "-0.79", "-0.71", "-0.71", "-0.17", "-0.57"
"04/01/2012", "-0.56", "-0.7", "-1.1", "-0.81", "-0.69", "-0.65"
"05/01/2012", "0.11", "-0.43", "-0.93", "-0.79", "-0.82", "-0.85"
"06/01/2012", "0.81", "-0.33", "-0.83", "-0.77", "-0.78", "-0.83"
"07/01/2012", "0.55", "0.18", "-0.65", "-1.01", "-0.76", "-0.82"
"08/01/2012", "0.22", "0.5", "-0.38", "-0.91", "-0.77", "-0.82"
"09/01/2012", "0.43", "-0.15", "-0.5", "-0.86", "-0.79", "-0.84"
"10/01/2012", "0.64", "0.53", "0.32", "-0.55", "-0.96", "-0.67"
"11/01/2012", "1.19", "1.08", "1.11", "0.47", "-0.36", "-0.2"
"12/01/2012", "0.52", "1.09", "1.06", "0.62", "-0.17", "-0.05"
"01/01/2013", "-0.35", "0.79", "0.85", "0.74", "-0.1", "-0.14"
"02/01/2013", "-0.55", "-0.35", "0.19", "0.2", "-0.05", "-0.21"
"03/01/2013", "-0.74", "-0.87", "0", "-0.03", "-0.21", "-0.31"
"04/01/2013", "-1.3", "-1.22", "-0.36", "-0.31", "-0.29", "-0.71"
"05/01/2013", "0.94", "-0.68", "-0.62", "-0.15", "-0.14", "-0.69"
"06/01/2013", "-0.38", "-0.28", "-0.87", "-0.16", "-0.19", "-0.7"
"07/01/2013", "0", "0.7", "-0.88", "-0.24", "-0.2", "-0.7"
"08/01/2013", "0.22", "-1.35", "-0.8", "-0.68", "-0.2", "-0.7"
"09/01/2013", "0.15", "-0.93", "-0.52", "-0.93", "-0.21", "-0.72"
"10/01/2013", "-0.61", "-0.98", "-0.12", "-1.14", "-0.44", "-0.95"
"11/01/2013", "0.79", "0.26", "0.1", "-0.52", "-0.6", "-0.72"
"12/01/2013", "0.23", "0.24", "0.14", "-0.22", "-0.74", "-0.69"
"01/01/2014", "-0.21", "0.36", "-0.05", "0.16", "-0.75", "-0.6"
"02/01/2014", "-1.23", "-0.65", "-0.53", "-0.59", "-0.84", "-0.62"
"03/01/2014", "0.87", "-0.42", "-0.28", "-0.33", "-0.47", "-0.5"
"04/01/2014", "-1.15", "-0.73", "-0.36", "-0.57", "-0.41", "-0.53"
"05/01/2014", "-0.27", "-0.37", "-0.7", "-0.63", "-0.68", "-0.61"
"06/01/2014", "0.38", "-0.99", "-0.82", "-0.61", "-0.66", "-0.62"
"07/01/2014", "1.93", "0.19", "-0.68", "-0.35", "-0.54", "-0.57"
"08/01/2014", "1.05", "1.4", "-0.12", "-0.58", "-0.52", "-0.55"
"09/01/2014", "0.15", "1.49", "-0.81", "-0.7", "-0.52", "-0.56"
"10/01/2014", "1.65", "1.7", "1.53", "-0.02", "0.08", "-0.3"
"11/01/2014", "-0.13", "0.95", "1.12", "0.51", "-0.19", "-0.6"
"12/01/2014", "0.24", "0.85", "0.99", "0.24", "-0.2", "-0.71"
"01/01/2015", "-1.11", "-0.64", "0.4", "0.34", "-0.37", "-0.78"
"02/01/2015", "-0.46", "-0.63", "-0.08", "0.03", "-0.19", "-0.71"
"03/01/2015", "-0.34", "-0.91", "-0.19", "-0.1", "-0.47", "-0.66"
"04/01/2015", "-0.46", "-0.74", "-0.89", "-0.33", "-0.31", "-0.54"
"05/01/2015", "-0.23", "-0.78", "-0.87", "-0.42", "-0.32", "-0.74"
"06/01/2015", "-0.38", "-0.61", "-1.06", "-0.42", "-0.34", "-0.73"
"07/01/2015", "0", "-0.55", "-0.9", "-0.97", "-0.45", "-0.73"
"08/01/2015", "0.33", "-1.12", "-0.9", "-0.93", "-0.47", "-0.73"
"09/01/2015", "0.82", "0.08", "-0.79", "-1.07", "-0.44", "-0.71"
"10/01/2015", "1.05", "1.06", "0.45", "-0.53", "-0.74", "-0.47"
"11/01/2015", "-0.01", "0.54", "0.41", "-0.35", "-0.68", "-0.65"
"12/01/2015", "0.68", "0.65", "0.62", "0.05", "-0.59", "-0.62"
"01/01/2016", "1.07", "0.67", "1.01", "0.7", "-0.15", "-0.4"
"02/01/2016", "-0.56", "0.19", "0.29", "0.23", "-0.15", "-0.29"
"03/01/2016", "0.77", "0.2", "0.39", "0.38", "0.09", "-0.3"
"04/01/2016", "0.18", "-0.13", "0.18", "0.36", "0.23", "-0.12"
"05/01/2016", "-0.55", "0.14", "0.12", "0.22", "0.17", "-0.18"
"06/01/2016", "1", "-0.07", "0.05", "0.24", "0.23", "-0.15"
"07/01/2016", "0", "-0.36", "-0.29", "0.06", "0.23", "-0.21"
"08/01/2016", "0.22", "0.54", "0.17", "0.13", "0.23", "-0.22"
"09/01/2016", "0.15", "-0.93", "-0.27", "0", "0.2", "-0.22"
"10/01/2016", "-0.65", "-1.02", "-1.2", "-0.54", "-0.13", "-0.61"
"11/01/2016", "-1.84", "-2.36", "-1.99", "-0.91", "-0.41", "-0.8"
"12/01/2016", "1.07", "-0.52", "-0.65", "-0.72", "-0.3", "-0.69"
"01/01/2017", "-2.76", "-1.06", "-1.58", "-1.56", "-1", "-0.78"
"02/01/2017", "-0.57", "-0.46", "-1.28", "-1.22", "-0.94", "-0.74"
"03/01/2017", "0.28", "-0.97", "-1.11", "-1.17", "-1.11", "-0.65"
"04/01/2017", "-0.54", "-0.6", "-0.98", "-1.21", "-1.23", "-0.64"
"05/01/2017", "-1.14", "-0.76", "-0.74", "-1.35", "-1.32", "-0.74"
"06/01/2017", "-0.28", "-1.06", "-1.3", "-1.34", "-1.41", "-0.73"
"07/01/2017", "0.34", "-1.42", "-0.92", "-1.17", "-1.39", "-0.73"
"08/01/2017", "0.22", "-0.84", "-0.86", "-0.79", "-1.39", "-0.73"
"09/01/2017", "0.15", "-0.64", "-1.41", "-1.36", "-1.4", "-0.75"
"10/01/2017", "-0.37", "-0.68", "-1.89", "-1.14", "-1.39", "-0.97"
