"40716"
"date", "spi1", "spi3", "spi6", "spi9", "spi12", "spi24"
"11/01/1993", "2.04", "1.83", "2.15", "2.43", "2.12", "2.02"
"12/01/1993", "0.48", "1.76", "1.78", "2.03", "2.09", "1.69"
"01/01/1994", "1.25", "2.32", "2.35", "2.41", "2.34", "1.6"
"02/01/1994", "0.11", "0.89", "2.08", "2.18", "2.26", "1.64"
"03/01/1994", "0.9", "1.17", "2.32", "2.25", "2.25", "2.08"
"04/01/1994", "-0.12", "0.3", "1.82", "1.82", "2.04", "1.87"
"05/01/1994", "-0.71", "0.02", "0.46", "1.51", "1.75", "1.65"
"06/01/1994", "-0.99", "-0.81", "0.27", "1.49", "1.46", "1.49"
"07/01/1994", "-0.46", "-1.12", "-0.29", "1.4", "1.43", "1.49"
"08/01/1994", "-0.59", "-1.79", "-0.36", "0.21", "1.31", "1.41"
"09/01/1994", "0.16", "-0.67", "-1.24", "0.08", "1.39", "1.47"
"10/01/1994", "0.34", "-0.01", "-0.97", "-0.42", "1.41", "1.61"
"11/01/1994", "1.69", "1.46", "1.21", "0.79", "1", "2.06"
"12/01/1994", "-0.92", "0.99", "0.81", "0.11", "0.65", "1.92"
"01/01/1995", "-0.43", "0.87", "0.72", "0.12", "0.18", "1.84"
"02/01/1995", "-0.8", "-1.59", "0.42", "0.1", "0.01", "1.7"
"03/01/1995", "-0.56", "-1.31", "0.13", "-0.08", "-0.56", "1.38"
"04/01/1995", "0.65", "-0.26", "0.36", "0.27", "-0.14", "1.42"
"05/01/1995", "-0.27", "-0.1", "-0.93", "0.14", "-0.12", "1.21"
"06/01/1995", "0.17", "0.25", "-0.6", "0.15", "-0.03", "1.05"
"07/01/1995", "0.15", "-0.35", "-0.52", "0.1", "0", "1.03"
"08/01/1995", "-0.72", "-0.26", "-0.3", "-1.09", "0.01", "0.95"
"09/01/1995", "1.21", "0.54", "0.3", "-0.59", "0.17", "1.13"
"10/01/1995", "-1.36", "-0.33", "-0.62", "-0.76", "-0.08", "0.92"
"11/01/1995", "-1.16", "-1.09", "-1.43", "-1.01", "-1.64", "-0.28"
"12/01/1995", "-3.04", "-3.03", "-2.33", "-1.34", "-1.73", "-0.66"
"01/01/1996", "0.43", "-1.57", "-1.83", "-1.68", "-1.43", "-0.88"
"02/01/1996", "-0.12", "-0.85", "-1.6", "-1.67", "-1.23", "-0.9"
"03/01/1996", "1.06", "0.73", "-1", "-0.91", "-0.61", "-0.94"
"04/01/1996", "0.59", "0.76", "-0.25", "-0.43", "-0.59", "-0.6"
"05/01/1996", "0.11", "0.81", "0.18", "-0.43", "-0.59", "-0.55"
"06/01/1996", "-0.81", "0.23", "0.53", "-0.69", "-0.67", "-0.55"
"07/01/1996", "-0.46", "-0.38", "0.42", "-0.5", "-0.71", "-0.55"
"08/01/1996", "-0.72", "-1.56", "0.52", "-0.08", "-0.68", "-0.53"
"09/01/1996", "0.74", "-0.04", "0.05", "0.45", "-0.83", "-0.51"
"10/01/1996", "0.33", "0.23", "-0.29", "0.39", "-0.57", "-0.48"
"11/01/1996", "-0.18", "-0.07", "-0.62", "0.25", "-0.24", "-1.25"
"12/01/1996", "-0.34", "-0.48", "-0.7", "-0.48", "-0.01", "-1.21"
"01/01/1997", "1.02", "-0.07", "-0.11", "-0.35", "0.19", "-0.87"
"02/01/1997", "-1.18", "-0.29", "-0.44", "-0.74", "0.02", "-0.9"
"03/01/1997", "-0.37", "-0.28", "-0.74", "-0.86", "-0.59", "-0.95"
"04/01/1997", "-1.26", "-1.67", "-1.19", "-1.17", "-1.29", "-1.42"
"05/01/1997", "1.23", "-0.39", "-0.53", "-0.68", "-0.99", "-1.18"
"06/01/1997", "1.81", "0.47", "0.09", "-0.35", "-0.47", "-0.89"
"07/01/1997", "2.35", "2.38", "0.39", "0.18", "0.15", "-0.44"
"08/01/1997", "-0.59", "2.24", "0.74", "0.36", "0.15", "-0.42"
"09/01/1997", "0.45", "1.62", "1.17", "0.6", "0.1", "-0.56"
"10/01/1997", "-0.85", "-0.89", "1.65", "0.05", "-0.11", "-0.51"
"11/01/1997", "0.19", "-0.28", "1.01", "0.33", "0.06", "-0.17"
"12/01/1997", "-0.1", "-0.46", "0.25", "0.4", "0.13", "0.01"
"01/01/1998", "2.37", "1.21", "0.84", "1.93", "0.72", "0.58"
"02/01/1998", "-0.18", "1.3", "0.69", "1.51", "0.86", "0.58"
"03/01/1998", "0.35", "1.53", "0.71", "1.21", "1.15", "0.42"
"04/01/1998", "0.13", "-0.01", "0.78", "0.51", "1.48", "0.28"
"05/01/1998", "0.16", "0.11", "0.8", "0.47", "1.21", "0.23"
"06/01/1998", "0.15", "-0.01", "0.93", "0.45", "0.87", "0.29"
"07/01/1998", "1.09", "0.35", "0.05", "0.75", "0.5", "0.42"
"08/01/1998", "1.59", "1.08", "0.42", "1", "0.67", "0.55"
"09/01/1998", "0.3", "1.13", "0.39", "1.2", "0.68", "0.53"
"10/01/1998", "-0.38", "0.22", "0.26", "0.01", "0.76", "0.42"
"11/01/1998", "-0.33", "-0.67", "-0.18", "-0.15", "0.53", "0.35"
"12/01/1998", "-0.81", "-1.14", "-0.64", "-0.62", "0.38", "0.29"
"01/01/1999", "0.76", "-0.52", "-0.54", "-0.32", "-0.33", "0.23"
"02/01/1999", "-0.82", "-0.61", "-1.13", "-0.65", "-0.44", "0.28"
"03/01/1999", "-0.93", "-0.67", "-1.55", "-1.1", "-0.91", "0.22"
"04/01/1999", "-0.41", "-1.32", "-1.34", "-1.31", "-1.09", "0.39"
"05/01/1999", "-1.47", "-1.53", "-1.54", "-1.94", "-1.68", "-0.15"
"06/01/1999", "-1.17", "-1.43", "-1.36", "-2.08", "-1.77", "-0.5"
"07/01/1999", "0.55", "-1.37", "-1.96", "-1.89", "-1.92", "-0.91"
"08/01/1999", "1.18", "0.19", "-1.59", "-1.57", "-1.95", "-0.78"
"09/01/1999", "0.11", "0.54", "-1.35", "-1.37", "-2.08", "-0.86"
"10/01/1999", "0.12", "0.21", "-0.94", "-1.92", "-2.02", "-0.7"
"11/01/1999", "0.28", "0.04", "-0.08", "-1.39", "-1.49", "-0.57"
"12/01/1999", "-1.15", "-0.5", "-0.47", "-1.47", "-1.51", "-0.76"
"01/01/2000", "-0.21", "-0.73", "-0.74", "-1.3", "-1.87", "-1.56"
"02/01/2000", "-0.46", "-1.34", "-1.05", "-1.01", "-1.74", "-1.59"
"03/01/2000", "1.55", "0.77", "0.06", "0.11", "-0.67", "-1.24"
"04/01/2000", "-0.28", "0.52", "-0.08", "-0.1", "-0.56", "-1.27"
"05/01/2000", "-0.95", "0.37", "-0.41", "-0.51", "-0.58", "-1.63"
"06/01/2000", "0.46", "-0.77", "0", "-0.45", "-0.42", "-1.6"
"07/01/2000", "0.2", "-0.67", "0.08", "-0.43", "-0.48", "-1.72"
"08/01/2000", "-0.36", "0.01", "0.26", "-0.5", "-0.59", "-1.85"
"09/01/2000", "0.85", "0.26", "-0.88", "-0.05", "-0.51", "-1.88"
"10/01/2000", "0.05", "0.08", "-0.6", "-0.01", "-0.55", "-1.75"
"11/01/2000", "0.43", "0.32", "0.14", "0.28", "-0.4", "-1.28"
"12/01/2000", "0.83", "0.53", "0.47", "-0.2", "0.2", "-0.9"
"01/01/2001", "-1.63", "0.11", "-0.01", "-0.38", "-0.01", "-1.3"
"02/01/2001", "-2.54", "-0.91", "-0.51", "-0.57", "-0.2", "-1.4"
"03/01/2001", "0.05", "-1.82", "-0.64", "-0.68", "-1.03", "-1.32"
"04/01/2001", "-0.74", "-1.31", "-0.84", "-0.9", "-1.14", "-1.3"
"05/01/2001", "-0.54", "-0.85", "-1.23", "-1.05", "-1.18", "-1.3"
"06/01/2001", "-1.57", "-1.27", "-1.98", "-1.27", "-1.33", "-1.32"
"07/01/2001", "-0.05", "-0.94", "-1.75", "-1.27", "-1.37", "-1.36"
"08/01/2001", "0.14", "-1.19", "-1.27", "-1.53", "-1.29", "-1.41"
"09/01/2001", "0.64", "0.05", "-1.49", "-2.2", "-1.41", "-1.44"
"10/01/2001", "-0.43", "-0.36", "-1.1", "-2.01", "-1.59", "-1.49"
"11/01/2001", "0.23", "-0.07", "-0.59", "-1.25", "-1.53", "-1.3"
"12/01/2001", "0.87", "0.32", "0.19", "-0.74", "-1.46", "-0.87"
"01/01/2002", "0.4", "0.63", "0.35", "-0.17", "-0.97", "-0.74"
"02/01/2002", "-0.96", "0.31", "0.01", "-0.27", "-0.79", "-0.79"
"03/01/2002", "-0.54", "-0.8", "-0.34", "-0.44", "-1.08", "-1.63"
"04/01/2002", "1.46", "0.47", "0.68", "0.5", "0.14", "-0.75"
"05/01/2002", "0.41", "0.84", "0.75", "0.52", "0.32", "-0.61"
"06/01/2002", "-1.57", "1.16", "0.36", "0.39", "0.31", "-0.72"
"07/01/2002", "2.16", "1.05", "0.83", "0.94", "0.79", "-0.34"
"08/01/2002", "-0.72", "1.18", "1.16", "0.99", "0.75", "-0.33"
"09/01/2002", "-0.46", "1.33", "1.63", "0.71", "0.69", "-0.45"
"10/01/2002", "-1.15", "-1.83", "0.22", "0.41", "0.65", "-0.56"
"11/01/2002", "0.54", "-0.1", "0.34", "0.81", "0.74", "-0.43"
"12/01/2002", "1.82", "1.18", "1.55", "1.96", "1.25", "0"
"01/01/2003", "-0.4", "1.4", "0.93", "1.2", "1.09", "0.14"
"02/01/2003", "0.82", "1.69", "1.13", "1.34", "1.42", "0.53"
"03/01/2003", "0.41", "0.33", "1.22", "1.53", "1.79", "0.68"
"04/01/2003", "1.14", "1.13", "1.67", "1.36", "1.58", "1.21"
"05/01/2003", "-0.92", "0.56", "1.34", "1.09", "1.35", "1.17"
"06/01/2003", "-0.38", "0.43", "0.41", "1.09", "1.36", "1.2"
"07/01/2003", "-0.46", "-1.16", "0.54", "1.23", "0.93", "1.19"
"08/01/2003", "-0.36", "-1.03", "0.28", "1.16", "0.9", "1.14"
"09/01/2003", "-0.72", "-1.62", "0.07", "0.19", "0.93", "1.14"
"10/01/2003", "-0.82", "-1.45", "-1.82", "0.13", "1", "1.09"
"11/01/2003", "0.2", "-0.42", "-0.97", "-0.16", "0.77", "0.96"
"12/01/2003", "0.97", "0.31", "-0.02", "0.17", "0.23", "1.01"
"01/01/2004", "0.77", "0.86", "0.36", "-0.23", "0.54", "1.09"
"02/01/2004", "-0.47", "0.77", "0.16", "-0.11", "0.23", "1.16"
"03/01/2004", "-1.81", "-0.83", "-0.37", "-0.65", "-0.3", "1.14"
"04/01/2004", "0.17", "-0.98", "-0.06", "-0.43", "-0.83", "0.62"
"05/01/2004", "0.89", "-0.29", "0.19", "-0.18", "-0.42", "0.69"
"06/01/2004", "0.21", "0.42", "-0.23", "-0.13", "-0.35", "0.76"
"07/01/2004", "1.14", "0.9", "-0.37", "0.2", "-0.15", "0.54"
"08/01/2004", "-0.18", "0.52", "-0.23", "0.22", "-0.13", "0.53"
"09/01/2004", "-0.72", "0.38", "0.4", "-0.26", "-0.15", "0.55"
"10/01/2004", "-0.62", "-1.19", "0.18", "-0.82", "-0.13", "0.58"
"11/01/2004", "1.34", "0.85", "0.9", "0.31", "0.57", "0.85"
"12/01/2004", "-0.12", "0.63", "0.62", "0.67", "0.13", "0.18"
"01/01/2005", "0.7", "1.12", "0.69", "0.93", "0.11", "0.39"
"02/01/2005", "0.83", "0.53", "0.92", "0.92", "0.44", "0.41"
"03/01/2005", "0.18", "0.72", "0.93", "0.91", "0.89", "0.39"
"04/01/2005", "-0.44", "0.02", "0.73", "0.42", "0.67", "-0.13"
"05/01/2005", "1.08", "0.12", "0.33", "0.65", "0.71", "0.19"
"06/01/2005", "-0.61", "0.01", "0.39", "0.64", "0.64", "0.18"
"07/01/2005", "-0.1", "0.5", "0.15", "0.76", "0.47", "0.19"
"08/01/2005", "1.21", "0", "0", "0.24", "0.57", "0.28"
"09/01/2005", "0.8", "0.64", "0.1", "0.46", "0.71", "0.37"
"10/01/2005", "-1.02", "-0.05", "0.23", "0.02", "0.7", "0.36"
"11/01/2005", "0.64", "0.24", "0.05", "0.01", "0.21", "0.47"
"12/01/2005", "-0.34", "-0.2", "-0.13", "-0.23", "0.15", "0.12"
"01/01/2006", "-0.11", "-0.04", "-0.21", "0.01", "-0.07", "-0.05"
"02/01/2006", "1.82", "0.75", "0.58", "0.46", "0.34", "0.49"
"03/01/2006", "-1.15", "0.45", "0.03", "0.11", "0.02", "0.61"
"04/01/2006", "0.92", "0.97", "0.66", "0.55", "0.63", "0.86"
"05/01/2006", "0.44", "0.22", "0.53", "0.47", "0.4", "0.74"
"06/01/2006", "-0.61", "0.7", "0.66", "0.34", "0.39", "0.7"
"07/01/2006", "-0.46", "-0.08", "0.74", "0.48", "0.38", "0.56"
"08/01/2006", "-0.26", "-1.25", "-0.11", "0.3", "0.25", "0.55"
"09/01/2006", "-0.39", "-1.26", "0.39", "0.47", "0.14", "0.58"
"10/01/2006", "2.26", "1.91", "1.3", "1.55", "1.23", "1.29"
"11/01/2006", "-0.65", "0.94", "0.62", "0.48", "0.69", "0.56"
"12/01/2006", "0.5", "0.98", "0.77", "0.99", "0.93", "0.71"
"01/01/2007", "-2.2", "-1.12", "0.33", "0.16", "0.68", "0.37"
"02/01/2007", "0.82", "-0.07", "0.62", "0.32", "0.29", "0.38"
"03/01/2007", "-0.6", "-0.86", "0.35", "0.11", "0.43", "0.25"
"04/01/2007", "1.66", "1.18", "0.32", "1.04", "0.89", "1.01"
"05/01/2007", "-0.91", "0.62", "0.38", "0.76", "0.58", "0.64"
"06/01/2007", "1.72", "1.5", "0.61", "1.09", "0.93", "0.92"
"07/01/2007", "0.43", "0.3", "1.1", "0.29", "1", "0.95"
"08/01/2007", "1.1", "1.39", "1.06", "0.72", "1.06", "0.91"
"09/01/2007", "-0.72", "0.3", "1.53", "0.6", "1.09", "0.88"
"10/01/2007", "-1.42", "-0.85", "-0.29", "0.81", "0.02", "0.85"
"11/01/2007", "-1.37", "-2.63", "-0.73", "0.02", "-0.1", "0.36"
"12/01/2007", "0.55", "-0.9", "-0.99", "0.45", "-0.07", "0.56"
"01/01/2008", "-1.4", "-1.22", "-1.75", "-1.21", "0.01", "0.42"
"02/01/2008", "1.46", "0.6", "-0.71", "-0.12", "0.26", "0.33"
"03/01/2008", "-1.96", "-0.57", "-1.3", "-1.3", "0.06", "0.28"
"04/01/2008", "-2.18", "-0.92", "-1.53", "-1.85", "-1.57", "-0.39"
"05/01/2008", "-1.35", "-3.02", "-1.36", "-2.33", "-1.85", "-0.8"
"06/01/2008", "0.69", "-1.99", "-1.58", "-2.14", "-2.2", "-0.68"
"07/01/2008", "1.09", "-0.29", "-1.08", "-1.67", "-2.04", "-0.54"
"08/01/2008", "0.8", "0.94", "-2.27", "-1.09", "-2.02", "-0.47"
"09/01/2008", "0.9", "1.02", "-1.41", "-1.33", "-1.91", "-0.39"
"10/01/2008", "1.21", "1.25", "0.58", "-0.46", "-1.22", "-0.83"
"11/01/2008", "-0.83", "0.22", "0.47", "-1.69", "-0.97", "-0.74"
"12/01/2008", "-1.83", "-0.62", "-0.3", "-1.61", "-1.56", "-1.15"
"01/01/2009", "-0.74", "-2.26", "-0.98", "-1.01", "-1.42", "-1.01"
"02/01/2009", "-0.4", "-1.84", "-1.14", "-0.74", "-2.19", "-1.26"
"03/01/2009", "-1.83", "-1.96", "-2", "-1.57", "-2.38", "-1.58"
"04/01/2009", "0.53", "-0.61", "-1.79", "-1.14", "-1.22", "-2.09"
"05/01/2009", "-0.63", "-0.69", "-1.55", "-1.39", "-1.21", "-2.24"
"06/01/2009", "1.55", "0.48", "-0.68", "-1.15", "-0.94", "-2.3"
"07/01/2009", "-0.46", "0.15", "-0.57", "-1.68", "-1.17", "-2.35"
"08/01/2009", "-0.72", "0.8", "-0.48", "-1.34", "-1.21", "-2.38"
"09/01/2009", "2.18", "1.33", "0.98", "-0.3", "-0.81", "-2.01"
"10/01/2009", "0.66", "1.43", "1", "0.09", "-1.11", "-1.64"
"11/01/2009", "0.87", "1.39", "1.58", "0.64", "-0.22", "-0.83"
"12/01/2009", "0.89", "1.06", "1.43", "1.42", "0.44", "-0.74"
"01/01/2010", "-0.53", "0.8", "1.4", "1.17", "0.48", "-0.63"
"02/01/2010", "0.59", "0.55", "1.44", "1.49", "0.7", "-0.87"
"03/01/2010", "0.79", "0.43", "1.16", "1.47", "1.37", "-0.39"
"04/01/2010", "1.22", "1.28", "1.39", "1.77", "1.66", "0.48"
"05/01/2010", "1.31", "1.52", "1.42", "1.97", "2.15", "0.91"
"06/01/2010", "0.61", "1.54", "1.25", "1.68", "1.95", "0.91"
"07/01/2010", "-0.46", "0.94", "1.49", "1.55", "1.97", "0.78"
"08/01/2010", "1.24", "0.52", "1.6", "1.46", "2", "0.81"
"09/01/2010", "0.11", "0.26", "1.56", "1.27", "1.7", "0.77"
"10/01/2010", "-0.38", "-0.09", "0.58", "1.38", "1.56", "0.45"
"11/01/2010", "-1.57", "-1.75", "-1.34", "0.68", "0.75", "0.32"
"12/01/2010", "-1.6", "-2.49", "-2.34", "-0.05", "0.13", "0.33"
"01/01/2011", "0.61", "-1.48", "-1.6", "-0.64", "0.41", "0.56"
"02/01/2011", "-0.55", "-0.84", "-1.91", "-1.62", "0.15", "0.55"
"03/01/2011", "-0.23", "-0.3", "-1.89", "-1.89", "-0.24", "0.83"
"04/01/2011", "0.14", "-0.45", "-1.29", "-1.39", "-0.84", "0.69"
"05/01/2011", "1.5", "0.46", "-0.12", "-0.9", "-0.88", "1.09"
"06/01/2011", "0.06", "0.72", "0.26", "-0.9", "-0.96", "0.9"
"07/01/2011", "0.35", "1.04", "0.1", "-0.76", "-0.91", "0.93"
"08/01/2011", "0.42", "-0.03", "0.34", "-0.22", "-0.98", "0.93"
"09/01/2011", "0.59", "0.28", "0.69", "0.23", "-0.97", "0.67"
"10/01/2011", "1.01", "0.88", "1.2", "0.37", "-0.55", "0.76"
"11/01/2011", "0.68", "0.9", "0.77", "0.79", "0.23", "0.61"
"12/01/2011", "-0.78", "0.38", "0.31", "0.64", "0.31", "0.24"
"01/01/2012", "1.13", "0.51", "0.79", "1.09", "0.5", "0.57"
"02/01/2012", "0.41", "0.29", "0.8", "0.67", "0.7", "0.55"
"03/01/2012", "-0.09", "0.6", "0.62", "0.57", "0.8", "0.36"
"04/01/2012", "1.15", "0.76", "0.82", "1", "1.25", "0.34"
"05/01/2012", "1.56", "1.21", "1.03", "1.31", "1.29", "0.36"
"06/01/2012", "0.96", "1.69", "1.44", "1.39", "1.39", "0.41"
"07/01/2012", "1.21", "1.64", "1.41", "1.33", "1.53", "0.56"
"08/01/2012", "1.09", "1.26", "1.55", "1.29", "1.54", "0.53"
"09/01/2012", "0.55", "1.04", "2.01", "1.69", "1.6", "0.58"
"10/01/2012", "0.6", "0.69", "1.55", "1.56", "1.54", "0.74"
"11/01/2012", "0.68", "0.69", "1.08", "1.62", "1.4", "1.08"
"12/01/2012", "-0.13", "0.38", "0.63", "1.6", "1.49", "1.25"
"01/01/2013", "-0.07", "0.13", "0.33", "1.1", "1.19", "1.13"
"02/01/2013", "0.1", "-0.38", "0.18", "0.54", "1.11", "1.23"
"03/01/2013", "-1.47", "-1.04", "-0.42", "-0.13", "0.94", "1.2"
"04/01/2013", "-1.32", "-1.64", "-1.02", "-0.8", "0.02", "0.88"
"05/01/2013", "0.99", "-0.97", "-1.01", "-0.58", "-0.28", "0.73"
"06/01/2013", "0.33", "-0.32", "-0.89", "-0.6", "-0.4", "0.76"
"07/01/2013", "-0.46", "0.6", "-1.04", "-0.78", "-0.63", "0.72"
"08/01/2013", "-0.72", "-0.33", "-1.23", "-1.18", "-0.73", "0.68"
"09/01/2013", "-0.54", "-1.63", "-0.78", "-1.24", "-0.86", "0.65"
"10/01/2013", "-0.37", "-0.93", "-0.04", "-1.47", "-1.19", "0.38"
"11/01/2013", "0.41", "-0.07", "-0.4", "-1.21", "-1.23", "0.25"
"12/01/2013", "0.04", "-0.09", "-0.48", "-0.74", "-1.13", "0.38"
"01/01/2014", "-1.69", "-0.55", "-1.08", "-0.55", "-1.45", "-0.05"
"02/01/2014", "-1.39", "-1.73", "-1.4", "-1.51", "-1.76", "-0.28"
"03/01/2014", "1.28", "-0.21", "-0.36", "-0.64", "-0.76", "0.14"
"04/01/2014", "-0.67", "-0.09", "-0.48", "-0.79", "-0.53", "-0.44"
"05/01/2014", "1.33", "0.82", "-0.14", "-0.32", "-0.49", "-0.61"
"06/01/2014", "1.26", "0.5", "0.15", "-0.07", "-0.29", "-0.56"
"07/01/2014", "0.55", "1.38", "0.59", "0.09", "-0.2", "-0.66"
"08/01/2014", "-0.59", "0.8", "0.98", "0", "-0.19", "-0.72"
"09/01/2014", "0.28", "0.05", "0.38", "0.06", "-0.16", "-0.79"
"10/01/2014", "1.29", "0.98", "1.52", "0.89", "0.36", "-0.55"
"11/01/2014", "0.04", "0.56", "0.73", "1.05", "0.19", "-0.69"
"12/01/2014", "0.2", "0.46", "0.34", "0.5", "0.24", "-0.64"
"01/01/2015", "-0.38", "-0.37", "0.09", "0.76", "0.43", "-0.69"
"02/01/2015", "-0.6", "-0.65", "-0.11", "0.08", "0.53", "-0.79"
"03/01/2015", "0.37", "-0.45", "0.01", "-0.09", "0.16", "-0.49"
"04/01/2015", "-2.01", "-1.13", "-1.1", "-0.72", "-0.07", "-0.51"
"05/01/2015", "-1.01", "-1.27", "-1.38", "-0.99", "-0.87", "-1.03"
"06/01/2015", "-0.23", "-2.17", "-1.57", "-1.04", "-1.15", "-1.09"
"07/01/2015", "0.49", "-0.89", "-1.57", "-1.51", "-1.18", "-1.02"
"08/01/2015", "0.23", "-0.16", "-1.48", "-1.52", "-1.1", "-0.97"
"09/01/2015", "1.92", "1.31", "-1.22", "-1.14", "-0.71", "-0.69"
"10/01/2015", "2.4", "2.63", "1.69", "0.36", "-0.02", "0.2"
"11/01/2015", "0.33", "1.88", "1.86", "0.59", "0.13", "0.16"
"12/01/2015", "-0.16", "1.2", "1.56", "0.36", "0.02", "0.11"
"01/01/2016", "-0.64", "-0.45", "1.44", "0.86", "-0.02", "0.22"
"02/01/2016", "0.92", "-0.1", "1.59", "1.4", "0.37", "0.58"
"03/01/2016", "-0.01", "0.02", "1.06", "1.38", "0.26", "0.23"
"04/01/2016", "-0.47", "-0.04", "-0.38", "0.94", "0.58", "0.29"
"05/01/2016", "-1.11", "-0.94", "-0.81", "0.61", "0.53", "-0.25"
"06/01/2016", "0.95", "-0.77", "-0.53", "0.4", "0.68", "-0.3"
"07/01/2016", "-0.22", "-0.56", "-0.42", "-0.7", "0.63", "-0.36"
"08/01/2016", "-0.72", "0.28", "-0.97", "-0.83", "0.59", "-0.34"
"09/01/2016", "1.68", "0.89", "-0.49", "-0.37", "0.53", "-0.14"
"10/01/2016", "0.47", "0.94", "0.16", "-0.08", "-0.46", "-0.36"
"11/01/2016", "-1.57", "-0.15", "-0.24", "-1.07", "-0.97", "-0.57"
"12/01/2016", "1.38", "0.37", "0.54", "-0.13", "-0.15", "-0.16"
"01/01/2017", "-1.18", "-0.19", "0.21", "-0.14", "-0.23", "-0.25"
"02/01/2017", "-0.82", "0.29", "-0.06", "-0.07", "-0.68", "-0.26"
"03/01/2017", "0.36", "-0.89", "-0.34", "-0.14", "-0.59", "-0.3"
"04/01/2017", "0.41", "0", "-0.19", "0.08", "-0.17", "0.23"
"05/01/2017", "-2.16", "-0.32", "-0.14", "-0.36", "-0.4", "0.06"
"06/01/2017", "-1.12", "-0.77", "-1.11", "-0.78", "-0.64", "0.02"
"07/01/2017", "-0.46", "-2.4", "-0.93", "-0.92", "-0.65", "-0.03"
"08/01/2017", "0.6", "-0.85", "-0.65", "-0.36", "-0.57", "0"
"09/01/2017", "-0.72", "-0.52", "-1.17", "-1.4", "-1", "-0.33"
"10/01/2017", "-0.8", "-0.99", "-2.58", "-1.37", "-1.35", "-1.27"
"11/01/2017", "0.89", "0.34", "-0.05", "-0.44", "-0.27", "-0.86"
"12/01/2017", "-1.01", "-0.12", "-0.42", "-1.01", "-1.27", "-1.04"
