station_id,ds,precip,tm_m,SPI_1,SPI_3,SPI_6,SPI_9,SPI_12,SPI_24
40701,01/01/1990,26.73,-8.2,0.9726109708665474,,,,,
40701,02/01/1990,9.09,-4.22727,-0.40172006486627493,,,,,
40701,03/01/1990,10.71,4.11786,-1.4084300313567764,-0.6811270954047358,,,,
40701,04/01/1990,39.36,9.00357,-0.04386335280749593,-1.0202373305159191,,,,
40701,05/01/1990,25.63,14.0767,-1.6483703637035292,-1.7406490137577484,,,,
40701,06/01/1990,17.53,19.6433,-0.4267612958971769,-1.4023857173002738,-1.5618262038235255,,,
40701,07/01/1990,0.01,24.2226,-2.8100193319865143,-2.306698749024165,-2.1488120340952794,,,
40701,08/01/1990,1.02,22.4097,-0.8820756578417361,-1.7494300602348192,-2.1781299040429527,,,
40701,09/01/1990,6.6,19.69,0.039673011364733335,-1.4167623169670414,-1.944918174888659,-1.9640610269027174,,
40701,10/01/1990,11.63,11.7194,-0.7408998364897009,-1.322157484170575,-2.5168634607141582,-2.3266665422481068,,
40701,11/01/1990,6.35,7.74828,-0.848816574346997,-1.674537455025401,-2.0517832286854985,-2.431991660270201,,
40701,12/01/1990,24.93,-0.534483,1.0238955720442595,-0.6864074309210897,-1.5905227860283553,-1.9531619110265643,-1.911644674953779,
40701,01/01/1991,11.16,-5.08214,-0.2774059481367896,-0.2143979504605494,-1.083829247385345,-2.1043115691048104,-2.076670290921164,
40701,02/01/1991,6.62,-3.288,-0.7542721786069967,-0.014588683557782011,-1.1576988594048268,-1.653191988834482,-2.1184704960338134,
40701,03/01/1991,70.83,3.96429,2.067800594457785,1.3163391615083715,0.37234270023918,-0.5340897992606407,-1.177796995097849,
40701,04/01/1991,17.75,11.8103,-1.3737411512700775,0.3299313415584474,0.011300239040008158,-0.7065945329067784,-1.643297425983524,
40701,05/01/1991,54.74,13.4567,-0.00944216856106391,0.412008599790283,0.26020018894968927,-0.5563212562089317,-1.2331531126793738,
40701,06/01/1991,37.76,19.1867,0.3616111936596605,-0.5819928072414182,0.10435626578393004,-0.28420184581546754,-0.920658983457924,
40701,07/01/1991,14.31,23.3226,0.2069357648246964,-0.005340464777211016,0.1273582862869383,-0.08100931958672393,-0.6330368704248407,
40701,08/01/1991,0.34,23.9677,-1.2353473670485622,-0.20222914991501195,0.08777524895100085,-0.025615179642289654,-0.6288640512764709,
40701,09/01/1991,0.02,19.0233,-1.6205149082487833,-0.8681112456237561,-1.036716285397604,-0.37373065478732825,-0.7084139158884546,
40701,10/01/1991,8.5,13.7267,-1.0751328901090442,-2.277805602176713,-0.9020384333355905,-0.5327928063803201,-0.7108937982533918,
40701,11/01/1991,30.81,5.548,0.7661779205803344,-0.7642603534686254,-0.5611877763206438,-0.21353467092975859,-0.3158669621612744,
