ds,precip,SPI_1,SPI_3,SPI_6,SPI_9,SPI_12,SPI_24,station_id
01/01/1990,35.49,1.2306687598688697,,,,,,40704
02/01/1990,10.65,-0.41291473255082933,,,,,,40704
03/01/1990,34.4,0.20360299600344497,0.41163670101170935,,,,,40704
04/01/1990,60.49,0.843682088530162,0.36285613856140686,,,,,40704
05/01/1990,27.14,-0.9723732357717767,-0.021738048364019623,,,,,40704
06/01/1990,4.33,-0.8001687103199459,-0.4809043429548071,-0.1932189608113302,,,,40704
07/01/1990,0.04,-1.2184838487834462,-1.5317936851617906,-0.7457705814990648,,,,40704
08/01/1990,0.01,-1.1292371179115128,-1.681426191694477,-0.6553047144189758,,,,40704
09/01/1990,0.0,-0.9288994916472707,-3.482634121382856,-1.1970529627646225,-0.7290443408241893,,,40704
10/01/1990,27.9,0.3727175400020446,-0.33836475236859404,-1.7854277761776132,-1.0656120265860276,,,40704
11/01/1990,3.02,-1.2715770926587098,-0.8856462927136708,-1.772162334442923,-1.2824903388219004,,,40704
12/01/1990,22.85,0.5018541225140649,-0.30105398928391414,-1.0055500225600837,-1.246036755096415,-0.9162267935344833,,40704
01/01/1991,5.65,-1.402769124145093,-1.2089012441724987,-1.2185763708120205,-2.0595750668662136,-1.4946410068892821,,40704
02/01/1991,19.41,0.26403604687566423,-0.29888755921929977,-1.0264869913287904,-1.577024280709633,-1.2745247244063047,,40704
03/01/1991,66.43,1.7890759507606369,0.8002741362280271,0.1784861971298143,-0.4057933962795634,-0.7108782214664748,,40704
04/01/1991,23.35,-1.0431260387857002,0.47405614245987554,-0.38225629995156174,-0.665472990618232,-1.550501263801558,,40704
05/01/1991,54.01,0.3697774636909507,0.5448976088933365,0.2548054846446878,-0.4731471558875253,-1.0749699102885049,,40704
06/01/1991,54.75,1.3951622799779921,0.5618540323472072,0.7993658515802575,0.4633184434923871,-0.0053541491649332475,,40704
07/01/1991,5.32,0.13964210550282588,1.0079003200498073,0.965732027106056,0.3373230101923618,0.08743286165586231,,40704
08/01/1991,1.01,-0.2681389108919605,1.0028545326782885,0.8819311785834449,0.6396124593060599,0.10032736218878362,,40704
09/01/1991,0.0,-0.9288994916472707,-0.9947252410101931,0.10088826682809464,0.44894018664796753,0.0900690495412306,,40704
