station_id,ds,precip,tm_m,SPI_1,SPI_3,SPI_6,SPI_9,SPI_12,SPI_24
40717,01/01/1990,42.9,-9.06,0.8568453861513712,,,,,
40717,02/01/1990,30.7,-5.0087,-0.059455613399649554,,,,,
40717,03/01/1990,48.7,0.66,0.3000151288226554,0.3932032891846498,,,,
40717,04/01/1990,102.61,6.05333,1.313380354883722,1.0245922690812759,,,,
40717,05/01/1990,46.8,11.3633,-0.04321833503589156,0.925866562072017,,,,
40717,06/01/1990,0.4,16.5467,-1.073735446202301,0.6403362792071867,0.6603411635837924,,,
40717,07/01/1990,0.0,19.4806,-0.9288994916472707,-0.8873048406606275,0.30582527331245624,,,
40717,08/01/1990,0.0,18.3968,-0.6289042176321898,-2.2791348564433083,0.3063163938967361,,,
40717,09/01/1990,0.0,15.9067,-1.0491313979639707,-1.88950996033343,0.1316776276944234,0.25161825815157624,,
40717,10/01/1990,15.2,8.92903,-0.6629221633169889,-1.3357273613515512,-1.9907725515338768,-0.23310250347679085,,
40717,11/01/1990,58.8,5.70667,0.6884546246957043,0.018219510403723747,-0.7506666903835288,0.1701648612210889,,
40717,12/01/1990,37.1,-0.603333,0.5346160474821593,0.3382123198710392,-0.23207430123297923,0.23999160110907364,0.36056961508882446,
40717,01/01/1991,12.9,-4.9,-1.2067617657659164,0.28785814253262637,-0.3750077749937105,-1.0461059265586927,-0.10603289099775116,
40717,02/01/1991,16.42,-5.06154,-0.8882326455920512,-0.8019762050841083,-0.6395465277355301,-1.2385685889526028,-0.3149020419234013,
40717,03/01/1991,57.4,1.37857,0.6723185503735881,-0.8392810648144766,-0.21388223044667767,-0.6703124148190153,-0.19489630826592555,
40717,04/01/1991,48.41,8.37,-0.14578255750344082,-0.3809185805293587,-0.08493194982174487,-0.5728896412486302,-1.0970983379615242,
40717,05/01/1991,46.8,10.6258,-0.04321833503589156,0.018134983340453034,-0.4538614807318172,-0.46483897217555664,-0.966749702993322,
40717,06/01/1991,4.8,15.5333,-0.19752401056208954,-0.4426972233696542,-0.8392580308020561,-0.45822832725279583,-0.8544589109503843,
40717,07/01/1991,1.71,19.8935,-0.44646945167043633,-0.6330244785302611,-0.7695588786836003,-0.3930921968062348,-0.8401912934116222,
40717,08/01/1991,0.0,19.4903,-0.6289042176321898,-0.898921508755224,-0.4387047473783844,-0.8159436531143381,-0.7720637405628676,
40717,09/01/1991,0.0,14.2867,-1.0491313979639707,-1.5643342870345474,-0.9101731436944132,-1.2322251286372066,-0.791288031353471,
40717,10/01/1991,30.33,9.86333,0.24956059066226716,-0.4070076112405652,-1.104931206422717,-0.9755973565253211,-0.6450474670402783,
40717,11/01/1991,20.9,3.9,-0.4987823786687174,-0.6558628451915078,-1.267475223005293,-0.8441889338494318,-1.1472683543879931,
40717,12/01/1991,77.11,-3.73214,1.7432164972576802,0.6761552153751135,0.19083387636925905,-0.287334731463144,-0.7013774845237797,-0.2626874047567416
40717,01/01/1992,32.93,-9.11111,0.33110174093257305,0.7074553727731089,0.3957257821881243,-0.07732912378844974,-0.36571039278503503,-0.3995041081675374
40717,02/01/1992,60.72,-5.87826,1.0568546556443081,1.7419633414689348,0.8804658091381419,0.4481928606705835,0.3119382191564505,-0.0432963393814935
40717,03/01/1992,28.71,-4.38519,-0.7688670990593426,0.3950638503463067,0.6853227300660782,0.30045261371745347,-0.11850925835784314,-0.2809356923587568
40717,04/01/1992,58.9,5.72414,0.19997624814152373,0.27877837609658884,0.6456885006511407,0.4238418364389074,0.0801234372081581,-0.7300568273260394
40717,05/01/1992,70.93,8.83,0.8791265798358112,0.14581577365120194,1.204874515258167,0.6867147202451859,0.38669101078032336,-0.46506370663512625
40717,06/01/1992,43.62,14.72,1.481320541864485,1.0711358752211366,1.0193971308595198,1.0852084203196868,0.8482804611867046,-0.0209517794086156
40717,07/01/1992,0.0,19.1867,-0.9288994916472707,1.217814177695526,0.8967146176679613,0.9986119462745147,0.8337617377285792,-0.019734036141933375
40717,08/01/1992,11.3,16.2133,0.8198271901853094,0.9791362778794561,0.5631355918682766,1.4043712498726832,0.9109258410353486,0.08969306445356087
40717,09/01/1992,2.3,12.669,-0.0494681439527246,-0.30890285726972105,0.7920889988602541,0.814492990054454,0.950396227654355,0.1102229566988984
40717,10/01/1992,0.8,8.63548,-3.160183262088367,-1.4010438547254385,0.3636754133365043,0.34020470507319694,0.6467218806590954,-0.03578028139568888
40717,11/01/1992,57.9,4.1,0.6672722705308629,-0.3457173926145838,0.2585622486514286,0.1993442028002835,1.0644292623423486,-0.03393266331884864
40717,12/01/1992,23.41,-1.64643,-0.08196598451093837,-0.31934789823749915,-0.6129664104738387,0.3738987600044845,0.4845176820156446,-0.16778546437583325
40717,01/01/1993,20.91,-7.6625,-0.4701037668366277,0.15236335148490252,-0.5456143495511108,0.2581982098677051,0.29393597878077377,-0.09559964174174174
40717,02/01/1993,17.12,-4.83043,-0.8376250221155773,-0.9788108688774602,-1.0518656692467758,-0.467688964767164,-0.3618966482459608,-0.07622915968677642
40717,03/01/1993,79.31,-0.183333,1.4700324011359176,0.23725590540804686,-0.18390666839488667,-0.3830433502973858,0.40593331217036405,0.1527987694856974
40717,04/01/1993,51.91,7.87667,-0.025259820093053637,0.2790156480889268,0.22204529540515885,-0.2619846727809287,0.3385868436566871,0.21442386016073334
40717,05/01/1993,58.91,11.0839,0.4511101661696174,0.777428696100313,0.08432408178968395,-0.18957151942777242,0.12381736930790195,0.28474169078699063
40717,06/01/1993,10.3,14.95,0.2431137952528925,0.05249023232074187,0.11318346773185944,-0.15188298872886816,-0.3280911020846206,0.3360166312546779
40717,07/01/1993,4.5,18.3677,-0.06383002194662274,0.0936845693595835,0.17286644236419862,0.15013273832181181,-0.2712240039021112,0.35810049223238893
40717,08/01/1993,10.6,18.3133,0.7746745159351335,0.154426436242063,0.5977487062832094,-0.006315204114038717,-0.25171543038182603,0.44270679898014775
40717,09/01/1993,0.0,15.32,-1.0491313979639707,-0.21302361105656994,-0.13648767420009505,-0.04754478614737434,-0.2913237103465817,0.4469271847316253
40717,10/01/1993,32.1,7.66129,0.33385220855840947,0.13024113896420653,-0.002410320749427407,0.12729882896945904,0.10447485072101105,0.4703679380290038
40717,11/01/1993,98.1,-0.996154,1.465451873405115,1.2286819725978657,1.0158044875470076,1.1832148658132384,0.6215379960836462,1.2171335470704083
40717,12/01/1993,20.4,-2.5625,-0.24913492320367225,1.0711235691068188,0.886706266294377,0.6516621703921859,0.669751806645025,0.787945241166559
40717,01/01/1994,41.61,-2.15,0.7936652232751924,1.194673555012925,1.1260885591476844,1.1006596293890907,0.9428269647089067,0.8711262929211863
40717,02/01/1994,68.52,-4.8619,1.284023716428233,0.9326963004623158,1.4730877525113701,1.3296638595761534,1.5736859830852583,0.9167899283585232
40717,03/01/1994,29.32,3.22333,-0.7296734026336155,0.9022407721207735,1.2758515069988268,1.1131919376351316,0.980496777688395,0.9367650271460635
40717,04/01/1994,41.01,9.25667,-0.4216269004733372,0.04888157819467559,0.9198676309673576,0.8768028546789584,0.8723641523052236,0.7546458451750008
40717,05/01/1994,76.2,11.0935,1.0518873490043517,-0.11626577281623844,0.4742449029663773,1.0028869859907663,0.9676268895398656,0.7224816677468209
40717,06/01/1994,3.7,14.5233,-0.32463486581547085,0.047862171774884714,0.47465551983395965,0.9396580256949068,0.8506532158600086,0.33794947324662733
40717,07/01/1994,0.0,17.9065,-0.9288994916472707,0.2868399975899803,0.11062529595342913,0.8249998467492095,0.8025649000220813,0.33349571015370183
40717,08/01/1994,0.0,18.4581,-0.6289042176321898,-1.239569335577884,-0.6236871629681248,0.04920510620317062,0.6365371838343838,0.21913259516149816
40717,09/01/1994,5.51,12.9267,0.3331964953919718,-1.0007606183442992,-0.3412356862488373,0.15254377170133374,0.7087791765419688,0.24991313605949728
40717,10/01/1994,33.0,8.87097,0.3755318937486116,-0.03824695481552026,0.05768107223407599,-0.0031899770228211283,0.7620327742654648,0.5565666126073292
40717,11/01/1994,102.32,4.45714,1.5363963064884159,1.4166444668589382,0.8186746253060488,0.4423387570877107,0.7924641817199597,1.000323444340025
40717,12/01/1994,29.72,-3.744,0.2258886697813929,1.3074778517979215,0.9735067974184017,0.7227591278469124,1.049507964570446,1.1960654930671615
40717,01/01/1995,43.31,-0.493333,0.8766676141241714,1.4266451875729915,1.3036133831801449,1.3970023359475734,1.049052959096689,1.420715585413875
40717,02/01/1995,9.53,-0.196296,-1.497194816000503,-0.28489243605445264,0.9030087982275382,0.4248812317674077,0.20413293404785054,1.2890917563067688
40717,03/01/1995,42.7,3.10345,0.016710501727510065,-0.5059308077258966,0.8389970625739706,0.5212718929016251,0.4133941692262673,0.941908689431878
40717,04/01/1995,62.12,8.03,0.29773959414751766,-0.5985630152557078,0.7924503951774095,0.6903410821227907,0.7668323020090426,1.0392637445657202
40717,05/01/1995,36.6,11.5419,-0.5317346955158577,-0.23214627162911655,-0.36867712367778765,0.493887891831496,0.1377594841370481,0.7320775625874097
40717,06/01/1995,59.7,14.5067,1.8555626874495235,0.8020586189455816,0.3711768221100019,1.0287363750900849,0.8322451571022796,1.1786778241893852
40717,07/01/1995,0.5,18.9968,-0.7178808524698208,0.7682099111409292,-0.035137905605857826,0.9142137070332557,0.8440927949111036,1.125563486867554
40717,08/01/1995,0.0,20.6097,-0.6289042176321898,1.0930581078883854,0.3607701191047519,0.09887761333312685,0.7952302113452427,0.9932082375288118
40717,09/01/1995,44.61,14.95,1.9780936447458632,1.036216939960765,1.0567783023691393,0.66316380742091,1.2392321656687297,1.3880567108608879
