ds,precip,SPI_1,SPI_3,SPI_6,SPI_9,SPI_12,SPI_24,station_id
01/01/1990,29.52,0.3399033727298238,,,,,,40713
02/01/1990,29.02,0.31507637089429924,,,,,,40713
03/01/1990,36.4,0.06547819731248568,0.15121991935910128,,,,,40713
04/01/1990,66.6,0.5724967047119915,0.3622320806713789,,,,,40713
05/01/1990,12.2,-0.5595809434773429,0.04456378775606417,,,,,40713
06/01/1990,0.0,-1.5647264713617988,0.018150674215338156,0.03168152808446237,,,,40713
07/01/1990,0.2,0.050621957817206305,-0.8984999086988389,-0.04046248578675446,,,,40713
08/01/1990,0.0,0.07379127380827269,-1.452028369962778,-0.07937484791458871,,,,40713
09/01/1990,0.0,-0.2230078309403668,-1.014298179496012,-0.199597063277924,-0.08854063604984226,,,40713
10/01/1990,20.3,0.425968220815758,0.20448176195037285,-0.6980912486262624,-0.1497291638316008,,,40713
11/01/1990,1.1,-1.837358935874554,-1.057296227716114,-1.3408006674901123,-0.7751893091797761,,,40713
12/01/1990,21.21,0.06876837517971487,-0.866024606267343,-0.9796354780648039,-0.9079743107984087,-0.6036286987170953,,40713
01/01/1991,14.51,-0.7032645205199376,-1.5205439597347494,-1.3041385360469526,-1.6000761693848753,-0.8049118274263319,,40713
02/01/1991,49.3,1.1125021084372881,0.2511142088979208,-0.619034808445702,-0.7432279147624117,-0.5519387843072949,,40713
03/01/1991,86.71,1.7694917992289139,1.4840501428780075,0.42025551357872604,0.2849935971203505,0.12222450108543162,,40713
04/01/1991,47.7,0.023806195549474312,1.199548301981238,0.2722190025264532,0.19630308089898416,-0.08203427584875961,,40713
05/01/1991,9.64,-0.7629010228175347,0.5210174812256176,0.43868523972977436,-0.04192528251731387,-0.12331474515587693,,40713
06/01/1991,1.0,-0.16007038092518047,-0.47290075770195356,0.49122768637623476,-0.03066607093886657,-0.11035083674355009,,40713
07/01/1991,0.01,-0.2769435148921921,-1.0400722839811714,0.675758345320531,-0.05552468789372499,-0.11501498979761778,,40713
08/01/1991,0.0,0.07379127380827269,-0.7990710552588305,0.4072848628120846,0.3548954860041411,-0.11352527722093964,,40713
09/01/1991,1.0,0.30380129140219475,-0.47473163037919747,-0.7422704984882788,0.4159161764014945,-0.11754631607495158,,40713
10/01/1991,21.41,0.46845279647514176,0.2854321833911832,-0.6833423394585094,0.641121426616227,-0.11795988247043289,,40713
11/01/1991,32.11,0.1332112845206023,0.09385389484646965,-0.09488269082468626,0.2737238813334745,0.24843682174251586,,40713
12/01/1991,105.0,2.2329582956029266,1.5190613798350727,1.3419739344626151,0.7668298504299502,1.1776920689598671,0.3811369774934042,40713
01/01/1992,23.91,0.005272230051439417,1.5831727600470233,1.3462998992074555,0.833785948462053,1.2543556401459475,0.3346570310299917,40713
02/01/1992,49.04,1.1037810456244936,2.1664189169892785,1.6191515854595948,1.466611610140312,1.300409496721032,0.4858910673940441,40713
03/01/1992,33.81,-0.057314766600409926,0.4707633452154031,1.573545261609794,1.4257674302125218,0.7895828738794584,0.48303276795976985,40713
04/01/1992,36.62,-0.37015385605603746,0.12719704618935931,1.007003388537208,0.9654422309943524,0.5969848529439863,0.26639068261360116,40713
05/01/1992,90.34,1.949415142282537,0.7687436950468374,1.5583186360252972,1.3810257876224457,1.293527878903122,0.7212731455529172,40713
06/01/1992,7.7,0.8294993575574203,1.024600623950976,0.8736465181928454,1.4266200388545003,1.3452939293196509,0.76790447143469,40713
07/01/1992,0.0,-0.45785193101249505,1.862330991588284,0.9667198580949632,1.400472431304095,1.353776507908333,0.7671341604922142,40713
08/01/1992,5.3,2.2398722381739664,0.8954368722186685,0.819018630828381,1.600815945458105,1.3934509845984868,0.7981723008612256,40713
09/01/1992,0.0,-0.2230078309403668,0.30647178323611146,1.0512345319114216,0.8769716799200751,1.4413847693461612,0.8121676152619847,40713
10/01/1992,0.0,-1.88950996033343,-0.6931056255033297,1.1726239755080519,0.724397688370524,1.2907279520063062,0.6894140882185557,40713
11/01/1992,80.1,1.447918916160556,0.6756828436824152,0.7604192733482471,1.014259677660953,1.7507339100867678,1.1796769715772826,40713
12/01/1992,31.04,0.47798543524786674,0.7663415776897148,0.6897080255633429,1.226871515961177,1.0719363654752936,1.3186352427923564,40713
01/01/1993,6.98,-1.5715914621508764,0.7991518485230119,0.32935771803115427,1.2111194389384963,0.8872803596915864,1.2481056817148786,40713
02/01/1993,34.65,0.5656653384677944,-0.09646157004498425,0.34325936267873397,0.4287789268931406,0.7613983422958335,1.1757440213417856,40713
03/01/1993,78.21,1.5380404599433706,0.7982229019550571,1.054814918855408,0.98491657716622,1.3215419190341944,1.1431647689245246,40713
04/01/1993,111.7,1.5592984923610804,1.7583814267788689,1.6676623462970264,1.4613045618693725,1.8320716987864312,1.4276712354545347,40713
05/01/1993,96.42,2.065634634623619,2.2432853683780403,1.7384518030608462,1.7644463441935065,1.7677776884102046,1.8269976334954556,40713
06/01/1993,6.7,0.7394725357300804,2.073108241840225,1.8107969043230636,1.803080743159539,1.7526594960582498,1.8577307101615506,40713
07/01/1993,2.0,0.6739189425426587,1.9953229472553036,2.1494107455863816,1.9571379366959403,1.780063599132668,1.8688661621087381,40713
08/01/1993,3.4,1.789265388800239,0.8273193455275836,2.223091389867194,1.772042523124469,1.7582700105025983,1.8843285356291608,40713
09/01/1993,0.0,-0.2230078309403668,0.3174111491073877,2.238613107008279,1.8727413994200335,1.8326399043473058,1.9205304673659818,40713
10/01/1993,28.72,0.7176007375479166,0.6031882273259708,1.7607721545935775,2.3343458422727776,2.138930252351866,1.9622920206358125,40713
11/01/1993,91.62,1.6823313813021936,1.3827395072002246,1.438590919914961,2.7726528475911807,2.2635659211550783,2.2995021103780307,40713
12/01/1993,47.21,0.994511860138688,1.645530568915384,1.5216015191901067,2.789830988245792,2.4223720555931916,2.132088749117618,40713
01/01/1994,63.83,1.7964582793128292,2.225190996298409,2.056386332780484,2.567425136285781,2.826613254289604,2.305643325743763,40713
02/01/1994,18.93,-0.2317658044887661,1.2895859722714844,1.8641921445509846,1.8503552533756653,2.8250488223588626,2.1719637951091086,40713
03/01/1994,48.82,0.5848182453708058,1.0727709680424553,2.04463404861808,1.9432561786478526,2.7813629917909966,2.2836354846259685,40713
04/01/1994,87.33,1.0667084503598836,0.7582109272722174,1.8158285872554671,1.8860375936649671,2.2278177422595418,2.356012782353863,40713
05/01/1994,29.23,0.3305637540713033,0.8340623626046751,1.1484879689651681,1.572115138751136,1.5735329119342676,1.9939515802252172,40713
06/01/1994,9.7,0.9893395711427793,0.8935169698292299,1.0538022856625473,1.6387591626751687,1.5913709596519359,2.00605409368353,40713
07/01/1994,0.0,-0.45785193101249505,0.39230078008030367,0.6711900153273402,1.5521519869096307,1.5855378142083496,2.0072851918659187,40713
08/01/1994,0.0,0.07379127380827269,0.6279613607647593,0.8367065311067172,1.1620474176094522,1.5518565042699304,1.9794831572570217,40713
09/01/1994,34.02,1.8965420954993546,1.8245311815282719,1.38596328014619,1.3841625153615678,1.8998058253401782,2.1931955126940235,40713
10/01/1994,16.33,0.2600726400330422,1.0596771344061664,0.8924475961802554,1.0100188570187072,1.8619085764051446,2.2782062155458602,40713
11/01/1994,86.22,1.574840175420063,1.6248817166517449,1.646039312553325,1.6963628931574168,1.8380089368103945,2.3483562169056573,40713
12/01/1994,31.21,0.4842398152727821,1.1470314476898267,1.4534813701310427,1.7663136330702365,1.7206916224556432,2.4976700683767503,40713
01/01/1995,25.65,0.11422101760308016,1.2739555078823641,1.4936686179694831,1.352922795993127,1.3465795367289104,2.5468494900241305,40713
02/01/1995,40.85,0.8124273062516683,0.5748494658156919,1.644548102858978,1.6092284981589675,1.6132342393318944,2.6090563628390506,40713
03/01/1995,53.53,0.7587710019303331,0.802802652420125,1.4048894799905476,1.722448244584959,1.779417338217307,2.5139420498035054,40713
04/01/1995,109.6,1.5197018809925673,1.4857816289305603,1.7111762545456775,1.9594519405349087,1.750587716609061,2.3095351812477927,40713
05/01/1995,11.54,-0.6087892220154044,0.9621845203989803,0.9155135252565331,1.5154580513237943,1.4986722013765124,1.8274512645031291,40713
06/01/1995,47.2,2.591049737850267,1.5031947224230158,1.3699760676636876,1.6120485606823243,1.7920391818175943,2.0308359928784183,40713
07/01/1995,11.2,1.6922282871976264,1.2662812378121804,1.6003658838278005,1.716952670053982,1.8910037088317235,2.0770285172447807,40713
08/01/1995,0.0,0.07379127380827269,2.8618004949682776,1.5468602865525913,1.4088881446781034,1.883612189518884,2.0587007903031855,40713
09/01/1995,6.7,0.8683576125023824,1.1794788189538759,1.776335035249862,1.5353120255245378,1.7399920438904193,2.1378386213381457,40713
10/01/1995,2.0,-0.8787045192884094,-0.3991101292937641,0.6608633951599353,1.479225439978821,1.67536354807206,2.008018560074422,40713
11/01/1995,46.4,0.6098877353811989,0.10887710403877433,1.1309939712358072,1.4299196688852314,1.323659821749557,1.8036492098501613,40713
12/01/1995,0.34,-2.548650691698281,-0.6659035015450032,-0.30642644324166923,1.0090019222800064,1.0429655133846478,1.647451769104971,40713
01/01/1996,64.22,1.8096797951155343,0.6510646681620887,0.2556415130464681,0.7688077028870629,1.4044873958956419,1.6189240731380465,40713
02/01/1996,29.72,0.34789220721994124,0.4902246493536178,0.28012702642385945,1.0991923596051798,1.3498494484601338,1.7037278386278099,40713
03/01/1996,34.15,-0.04084138780590925,0.9928794923365397,0.12154074163360737,0.3093475379644747,1.2343231961472008,1.643259298786485,40713
04/01/1996,68.41,0.6193321805900517,0.3669412604551611,0.5643850057293893,0.3428746769873039,0.6837441468272799,1.4202535889116443,40713
05/01/1996,45.5,0.8875757819151613,0.5820799284922761,0.5906415464309152,0.4745468064777544,0.9532438690424105,1.4543910860326932,40713
06/01/1996,0.01,-1.1628504127874253,0.6902920983644092,0.8802554963540579,0.4005996366408198,0.49916468272838843,1.403873162484671,40713
07/01/1996,0.4,0.18728307221109952,0.6203577606085636,0.4587872200639006,0.5747300982176259,0.3910826837465176,1.4068691899192984,40713
08/01/1996,0.0,0.07379127380827269,-1.185151873190709,0.4588418281176219,0.5023302175830916,0.39033186362836647,1.4057243549380152,40713
09/01/1996,9.0,1.0036729918304368,0.6727665694739808,0.7529312706553759,0.9323362932493791,0.42333453678427124,1.2953832295138206,40713
10/01/1996,15.62,0.2276449130379292,0.36484349157433044,0.47021935503605494,0.44263063807641645,0.58088005705747,1.2946056485606108,40713
11/01/1996,18.31,-0.48135362783444685,-0.2321506922711567,-0.456610379433504,0.1509904423886564,0.26113886529417984,0.9098178200985991,40713
12/01/1996,31.1,0.48019543904192535,-0.20780952479576384,-0.12334346412718376,0.3178150486674407,0.6350077478117805,0.9706392581191975,40713
01/01/1997,31.1,0.42638312565013614,-0.06096080125708218,-0.04468065977282922,0.16263830887001846,0.25738049623633363,0.987289530302953,40713
02/01/1997,13.22,-0.638300607981223,-0.015828455174693182,-0.34789819750598416,-0.4721771202460944,0.054341551556565705,0.823854748720573,40713
03/01/1997,63.36,1.0921598114549316,0.4946318164382864,0.04315721076229441,0.08544510547043692,0.4357182974063979,0.9071573099742876,40713
04/01/1997,33.42,-0.4990034296225468,-0.0613070908732373,-0.14648063049781215,-0.1609329914066,0.011567348101387424,0.37279099991826037,40713
05/01/1997,40.11,0.7200282700670194,0.409145480165695,0.23821087943886865,0.013326780932746182,-0.06616128186803252,0.5166719095925699,40713
06/01/1997,2.93,0.28390148616333355,-0.03325238931018644,0.1737449547157807,-0.05727289698785754,-0.03193507019837549,0.23374799263257573,40713
07/01/1997,10.8,1.661863933479745,0.8534530490176928,0.25507626767694946,0.09617024987217584,0.08265505940826195,0.23120155967982672,40713
08/01/1997,0.0,0.07379127380827269,0.9485047294553266,0.4909482024498469,0.3067573653201149,0.08326969273993574,0.23114896372844138,40713
09/01/1997,0.0,-0.2230078309403668,0.7724025041992241,0.0010144010696132866,0.21388081008615836,-0.02829282487258404,0.18564678958048797,40713
10/01/1997,7.23,-0.26711799796961194,-0.5131788604132079,0.22859690522302248,-0.04504157278488346,-0.1431271317060133,0.22243837137718978,40713
11/01/1997,28.22,-0.01946166634596618,-0.4762286532613093,-0.2756354010568873,0.06912750212928721,-0.03141416539023407,0.0933126743030789,40713
12/01/1997,29.42,0.4172162033544753,-0.21190133119925686,-0.0954194782682513,-0.3023457093649901,-0.02829352493935214,0.31881135063618604,40713
01/01/1998,35.35,0.6454918358477822,0.24943146013437423,-0.1524343362066403,0.21358368369703848,0.027962104822325445,0.10521990244664754,40713
02/01/1998,18.93,-0.2317658044887661,0.21564428227061516,-0.33039297131842504,-0.1796507284970405,0.09160871931029808,0.033432506824314104,40713
03/01/1998,81.43,1.6274910043894695,1.165558277028977,0.5512336487464952,0.5904851558721946,0.33024864762448713,0.3917272843977302,40713
04/01/1998,43.51,-0.11700123165686492,0.5709372355156946,0.48419367118285794,0.23976890739769444,0.4301135899104478,0.21418136966537907,40713
05/01/1998,38.82,0.6777948577173426,0.8112453198914449,0.6478066822018249,0.3209584814998225,0.3781870120349248,0.13539648522482647,40713
06/01/1998,0.11,-0.7686908153760337,0.09610795057841744,0.6041036601273254,0.31893754526809714,0.3482634163251001,0.1356539475530584,40713
07/01/1998,10.42,1.6324457453008785,0.7244442692232319,0.6608587671480265,0.5448932352206518,0.3453100211745563,0.2021788775236939,40713
08/01/1998,0.0,0.07379127380827269,0.700206338058274,0.8260501250868707,0.6731002426056546,0.34476184666872806,0.20215324377053995,40713
09/01/1998,2.0,0.4613304827184637,0.8776753574829744,0.17461475576045687,0.6808929379926263,0.3725569528021334,0.15364004320864727,40713
10/01/1998,2.0,-0.8787045192884094,-0.845177100065933,0.012173515506039834,0.3606204676302532,0.31889452530148327,0.061250935744974984,40713
11/01/1998,20.21,-0.3823726651685082,-0.9228610331384941,-0.7569583414938776,0.2577134218630415,0.2200949568180965,0.06877505517697041,40713
12/01/1998,15.6,-0.22703239663728572,-1.037419698125842,-0.746786162321873,-0.6776529849843819,0.0778832858665387,-0.037677852830043115,40713
01/01/1999,35.03,0.62961544551186,-0.3245456514642724,-0.7755962559734062,-0.3235061274298874,0.07650449568291234,-0.00752006181766483,40713
02/01/1999,22.32,-0.029755386743593622,-0.08815877806883296,-0.8441732114998439,-0.7185149123364678,0.1127107026937328,0.06797939334708067,40713
