station_id,ds,precip,tm_m,SPI_1,SPI_3,SPI_6,SPI_9,SPI_12,SPI_24
88107,01/01/2004,23.4,1.27407,0.5376545087495582,,,,,
88107,02/01/2004,10.6,2.16154,-0.8839765387485223,,,,,
88107,03/01/2004,9.04,5.45517,-0.9956586140839824,-0.5763649405635894,,,,
88107,04/01/2004,47.02,6.26667,0.8565786459900426,-0.2680516787860269,,,,
88107,05/01/2004,66.11,12.6935,1.391063876885959,1.148789672992896,,,,
88107,06/01/2004,2.0,16.1167,-0.9647680648059777,1.1300392284315757,0.622928615825712,,,
88107,07/01/2004,34.8,16.6806,2.3106751432453123,1.5862508146125682,1.349540751853143,,,
88107,08/01/2004,0.4,18.1,-0.9129545572453293,1.0507002779033194,1.3639745075235745,,,
88107,09/01/2004,3.12,14.6167,-0.6446624166980762,1.183083835460341,1.5349310661114768,1.0360780026635026,,
88107,10/01/2004,16.2,11.271,-0.36022337730696674,-0.945003134023588,0.7618929968140167,0.5741951728351526,,
88107,11/01/2004,50.01,6.08148,1.3137293745487835,0.3750771129635745,0.6793872349365229,1.2860116392296215,,
88107,12/01/2004,20.9,-6.124,0.5425586348833827,0.6583800927114004,0.917785541991628,1.4814584475876937,1.229953774412242,
88107,01/01/2005,17.13,-5.1129,0.12046927626388076,1.0800727699727688,0.2510599536414448,1.08810400419827,1.0578503084394149,
88107,02/01/2005,7.15,-3.91786,-1.4266292727177396,-0.4162895248850194,-0.029358413245487595,0.35743773413778507,1.0457592264592328,
88107,03/01/2005,15.61,4.46452,-0.21245148214389584,-0.733768586316045,0.04744645753048535,0.44165197803434136,1.1933271780930261,
88107,04/01/2005,24.54,8.83667,-0.3914480457412923,-1.356309940586686,0.16189951529732455,-0.41703675647734045,0.591410029126174,
88107,05/01/2005,80.81,12.471,1.8560910567879176,1.1135314261764386,0.7802502455048945,0.6687990438317115,0.9225581282208836,
88107,06/01/2005,7.22,14.7933,-0.07250201111714899,1.0625544400815623,0.45894220712381334,0.7887209485167027,1.001190565463777,
88107,07/01/2005,0.7,18.9129,-0.6416985843250524,1.2386355263280278,0.34904796890351253,1.1030109670634445,0.3938253906963431,
88107,08/01/2005,2.43,17.5484,-0.05086121806278859,-0.6498155148045435,0.6642674767700625,0.4477974669070904,0.4244729119886777,
88107,09/01/2005,4.7,15.0167,-0.3606876851022987,-1.001564420177655,0.6618030440138718,0.05553984196774642,0.4953390933978409,
88107,10/01/2005,21.86,11.2484,-0.04675822101289111,-0.43689909329025456,0.6420615663689991,-0.1707893086448661,0.7279710684875063,
88107,11/01/2005,28.4,4.89,0.5663248302377923,-0.021116874245959247,-0.3630671773861519,0.37474226933945404,0.19033190085443255,
88107,12/01/2005,12.11,3.37742,-0.013385338289196308,-0.005425878273714553,-0.3447961268184432,0.35872327890996003,-0.09161184854173356,0.8997014722404829
88107,01/01/2006,19.63,-5.36129,0.29733837368960636,0.22808754528721945,-0.2253968968780839,0.5214888453373161,-0.060052128541897495,0.8143448795892774
88107,02/01/2006,15.31,2.725,-0.3173133514888179,-0.32155077186527753,-0.3944585469547663,-0.6725440110130378,0.12786026381879909,0.9951838411419943
88107,03/01/2006,14.2,5.62903,-0.35771946407458,-0.2926750275160515,-0.38538593309744057,-0.678960213111027,0.0867263339553864,1.0691970923349299
88107,04/01/2006,43.0,10.6267,0.6683597654250371,0.017650719344320477,0.09010713014000188,-0.26362812786113704,0.4509385159901524,0.8568092283503813
88107,05/01/2006,10.31,12.8774,-1.6999651328891563,-0.757476199548642,-0.9587983117335587,-0.8247104022021826,-1.0285188742378468,-0.007857798138047682
88107,06/01/2006,0.7,16.8667,-1.520099421406277,-0.8813451892862646,-1.1655502287740203,-1.0526279576393054,-1.1929703158061122,-0.050708842520104325
88107,07/01/2006,0.02,17.071,-1.7551063395046191,-2.2198257365004554,-1.6205964073798171,-1.0801309026032548,-1.1958110748305046,-0.6951127297441306
88107,08/01/2006,0.0,19.7419,-1.6448536269514729,-2.770894657247138,-1.3922106848607116,-1.73495060163652,-1.246094210854399,-0.7081668018327363
88107,09/01/2006,7.27,14.3233,-0.02066601007165504,-1.077171211795829,-1.4260575027170619,-1.5762784443865525,-1.3804179284324727,-0.7004667348006348
88107,10/01/2006,31.62,13.7,0.38249863601200984,-0.007230975035369673,-1.5356426227861415,-1.680328104159454,-1.3956917964551392,-0.38866309167961094
88107,11/01/2006,19.5,3.07,0.14525980224526838,0.07923136284383378,-0.5559320009702318,-1.179021613309104,-1.5757407724795072,-0.8509108020857399
88107,12/01/2006,9.54,-4.34194,-0.22785598711404711,-0.057401988844610674,-0.4087551955201699,-1.1172926577701496,-1.4150286320215855,-1.0338956540138606
88107,01/01/2007,5.12,-2.86129,-1.1638607708392086,-0.8535768413364921,-0.6942483444200809,-1.6387199849571412,-1.8340478199070238,-1.2851286601087148
88107,02/01/2007,32.02,0.382143,1.0448576247154906,-0.3400904070806831,-0.30241443332620555,-0.8673894155547314,-1.4512795957276752,-0.9337307028763335
88107,03/01/2007,47.49,2.60968,1.8936419951964054,1.0098184292160237,0.515296930890026,0.15459212688154536,-0.5528023936466676,-0.3239047251618798
