ds,precip,SPI_1,SPI_3,SPI_6,SPI_9,SPI_12,SPI_24,station_id
01/01/1990,51.43,1.222047061648924,,,,,,40716
02/01/1990,40.62,0.9111372360818868,,,,,,40716
03/01/1990,40.41,0.4266932568887788,1.2249492509371807,,,,,40716
04/01/1990,69.3,0.9761608108963196,1.0576178919847588,,,,,40716
05/01/1990,14.61,-1.3631577408385704,0.3325039654790498,,,,,40716
06/01/1990,3.2,-0.22769454590511282,0.148021659763447,0.8041336249440587,,,,40716
07/01/1990,0.0,-0.45785193101249505,-1.45990048627647,0.39187711778015266,,,,40716
08/01/1990,0.0,-0.7215222839823433,-0.8972213694702355,0.047051567588010317,,,,40716
09/01/1990,0.0,-0.7215222839823433,-1.88950996033343,-0.24905414779975693,0.6204192702300019,,,40716
10/01/1990,17.9,0.40389118489571413,-0.08186774677249589,-1.2532668756704726,0.2513463898360813,,,40716
11/01/1990,13.0,-0.503518128750297,-0.49498438368806447,-1.0284189352347903,-0.4057898567929307,,,40716
12/01/1990,39.01,0.6927617027555723,0.04503264288165396,-0.32347845908037176,-0.2720628338501742,0.41583761306976846,,40716
01/01/1991,19.14,-0.3894925996466963,-0.3149357448536674,-0.5074959220056048,-1.1165690134291415,-0.04413429786122365,,40716
02/01/1991,41.9,0.9638048784260701,0.6527294517693896,0.02076297073387645,-0.23903020961778346,-0.014305234796662018,,40716
03/01/1991,87.22,1.8150047310197517,1.5789603623611908,1.0878645151121429,0.8533757586469396,0.6923071314961315,,40716
04/01/1991,63.01,0.8114608942392861,1.7598855325391631,1.1875332445592863,1.0775926633322015,0.6046682858143358,,40716
05/01/1991,34.71,0.15249067335644356,1.4598275120051116,1.4215724314797986,1.0144735243235306,0.8676291584077378,,40716
06/01/1991,1.51,-0.6264352588761206,0.467204999188765,1.2224065237645636,1.0012013306817422,0.8327696235730568,,40716
07/01/1991,2.01,0.16310837275085585,-0.22732192276289265,1.4617525456855676,0.9572628215953357,0.8671733251725157,,40716
08/01/1991,0.0,-0.7215222839823433,-0.8362599711935792,1.277441266166102,1.2524785905006723,0.8400775687827403,,40716
09/01/1991,0.0,-0.7215222839823433,-0.7257416814147996,0.17113109319574812,1.1120301739199907,0.8716949817999895,,40716
10/01/1991,23.52,0.6907860991281044,0.2301831522142785,-0.1785054158937296,1.4487237066708136,0.9903467549028062,,40716
11/01/1991,7.11,-0.8905356748108,-0.5056904106193636,-1.0261584126880268,0.729911269510232,0.8346570199157325,,40716
12/01/1991,79.2,1.6704923399194116,0.8643811244244438,0.662408292544407,0.7409020965528756,1.323688802949436,1.1861841150266959,40716
01/01/1992,62.66,1.6166548967335155,1.4664827712885409,1.4243247108439692,1.0523085744274212,1.8386272281352931,1.293181045621604,40716
02/01/1992,21.12,-0.07730839628507621,2.070014345294208,1.2572221704319313,0.9857282560191992,1.5789703208589725,1.1297999595308736,40716
03/01/1992,26.31,-0.20103462549824871,0.6735014016948644,1.117848489239507,0.9196153917723627,0.9176518135238095,1.105419490640388,40716
04/01/1992,47.53,0.3544532203812881,-0.10598208701804676,0.9161102060106323,0.8838520907563249,0.697817984376652,0.8567929633687011,40716
05/01/1992,49.31,0.8989978841999894,0.30750129102794765,1.4367731867999534,1.0260995803786657,0.8846592217304264,1.2014136751979385,40716
06/01/1992,17.2,1.1617094088462543,0.824061005110025,0.8747290424338536,1.221001425806798,1.0908831812976145,1.3507293403833098,40716
